timestamp,open,high,low,close,volume,trade_count,vwap,symbol
2024-02-20 00:00:00+00:00,1.7735,1.778,1.6177,1.7169,59833249.9,279744,1.7043337175275182,SUIUSDT
2024-02-21 00:00:00+00:00,1.7168,1.7219,1.6183,1.6922,52865348.8,241194,1.6704478087571042,SUIUSDT
2024-02-22 00:00:00+00:00,1.6923,1.7722,1.6389,1.7187,80400800.1,281638,1.6989148122137903,SUIUSDT
2024-02-23 00:00:00+00:00,1.7187,1.7481,1.5646,1.6034,71291577.4,280410,1.653299892208585,SUIUSDT
2024-02-24 00:00:00+00:00,1.6033,1.6667,1.5524,1.636,43241028.4,163200,1.6196439171904617,SUIUSDT
2024-02-25 00:00:00+00:00,1.636,1.6555,1.6131,1.6455,26919210.4,125732,1.6319547384369046,SUIUSDT
2024-02-26 00:00:00+00:00,1.6455,1.7167,1.5789,1.6705,51256819.1,204361,1.642549321268943,SUIUSDT
2024-02-27 00:00:00+00:00,1.6705,1.7047,1.568,1.6148,66342323.7,248005,1.6398210737903351,SUIUSDT
2024-02-28 00:00:00+00:00,1.615,1.7197,1.37,1.5834,96049071.4,461993,1.6076066609098938,SUIUSDT
2024-02-29 00:00:00+00:00,1.5836,1.7155,1.5689,1.6769,81666912.1,379011,1.644776965687919,SUIUSDT
2024-03-01 00:00:00+00:00,1.6769,1.7446,1.6525,1.6903,48416699.9,229586,1.6950241500466245,SUIUSDT
2024-03-02 00:00:00+00:00,1.6903,1.6993,1.5869,1.621,64153784.1,294802,1.6396462603520843,SUIUSDT
2024-03-03 00:00:00+00:00,1.6211,1.6283,1.421,1.559,47036955.9,266924,1.5698524007698382,SUIUSDT
2024-03-04 00:00:00+00:00,1.5592,1.591,1.4333,1.4868,68233882.4,393846,1.5047753048560226,SUIUSDT
2024-03-05 00:00:00+00:00,1.4869,1.5866,1.212,1.3962,134022202.5,784693,1.4810407881151633,SUIUSDT
2024-03-06 00:00:00+00:00,1.3962,1.5097,1.3585,1.4749,96038560.8,446045,1.4466566937180716,SUIUSDT
2024-03-07 00:00:00+00:00,1.475,1.62,1.4711,1.5799,87952748.6,409352,1.540262181728224,SUIUSDT
2024-03-08 00:00:00+00:00,1.58,1.6024,1.453,1.5439,61709636.9,288330,1.544155686136925,SUIUSDT
2024-03-09 00:00:00+00:00,1.5438,1.6715,1.5187,1.5838,75145803.8,281795,1.5943562118574346,SUIUSDT
2024-03-10 00:00:00+00:00,1.5839,1.652,1.5161,1.5553,58171870.9,230278,1.5863495370512486,SUIUSDT
2024-03-11 00:00:00+00:00,1.5552,1.5925,1.475,1.5717,61375310.3,272819,1.547582790894175,SUIUSDT
2024-03-12 00:00:00+00:00,1.5718,1.6347,1.43,1.5993,87289396.5,401614,1.5526901416837038,SUIUSDT
2024-03-13 00:00:00+00:00,1.5994,1.697,1.5702,1.6212,69903768.9,274209,1.6212214055455598,SUIUSDT
2024-03-14 00:00:00+00:00,1.6213,1.6602,1.472,1.5672,80903781.3,358473,1.5691104089548904,SUIUSDT
2024-03-15 00:00:00+00:00,1.5672,1.5822,1.3386,1.4927,118382583.3,507348,1.4403749632888776,SUIUSDT
2024-03-16 00:00:00+00:00,1.4927,1.72,1.485,1.6342,189146912.2,951047,1.6158313081648077,SUIUSDT
2024-03-17 00:00:00+00:00,1.6341,1.6388,1.4351,1.6185,98625361.4,388402,1.5366230510329972,SUIUSDT
2024-03-18 00:00:00+00:00,1.6185,1.754,1.5177,1.5236,132910747.2,595878,1.6323205453649725,SUIUSDT
2024-03-19 00:00:00+00:00,1.5236,1.7371,1.43,1.6464,180002263.6,851647,1.598949819425549,SUIUSDT
2024-03-20 00:00:00+00:00,1.6463,1.78,1.4994,1.7537,146183486.1,642434,1.6102708511997923,SUIUSDT
2024-03-21 00:00:00+00:00,1.7537,1.9486,1.7404,1.8264,117945724.6,738233,1.8474535253763662,SUIUSDT
2024-03-22 00:00:00+00:00,1.8264,1.8319,1.6837,1.7313,68117143.6,417900,1.7772905860455077,SUIUSDT
2024-03-23 00:00:00+00:00,1.7312,1.738,1.6412,1.6445,39798958.6,177148,1.692948575263474,SUIUSDT
2024-03-24 00:00:00+00:00,1.6447,1.6989,1.6186,1.6783,33241413.9,150342,1.6541065738139376,SUIUSDT
2024-03-25 00:00:00+00:00,1.6787,1.7478,1.6544,1.7036,40307879.6,223605,1.7053190068085347,SUIUSDT
2024-03-26 00:00:00+00:00,1.7035,1.897,1.6966,1.8858,71201858.0,417356,1.806548526621454,SUIUSDT
2024-03-27 00:00:00+00:00,1.8859,2.1829,1.8557,2.0754,151806455.4,988913,2.043284142273636,SUIUSDT
2024-03-28 00:00:00+00:00,2.0754,2.1675,1.9588,2.0219,76805116.8,417527,2.0234197040299278,SUIUSDT
2024-03-29 00:00:00+00:00,2.0219,2.1472,1.9015,1.903,69915223.0,358803,2.0439945636252923,SUIUSDT
2024-03-30 00:00:00+00:00,1.903,1.9554,1.8661,1.8805,33390488.5,162980,1.9155373535421623,SUIUSDT
2024-03-31 00:00:00+00:00,1.8805,1.9263,1.8651,1.9137,22474795.4,116533,1.8926684650263825,SUIUSDT
2024-04-01 00:00:00+00:00,1.9143,2.0263,1.8,1.9398,90669121.1,476818,1.9368336393971068,SUIUSDT
2024-04-02 00:00:00+00:00,1.9399,2.0054,1.7268,1.733,72666519.3,395660,1.8385740256601228,SUIUSDT
2024-04-03 00:00:00+00:00,1.7331,1.7655,1.6363,1.6681,47017781.8,216499,1.7167242802570921,SUIUSDT
2024-04-04 00:00:00+00:00,1.6682,1.743,1.6574,1.6839,28219103.5,133618,1.7006753862981507,SUIUSDT
2024-04-05 00:00:00+00:00,1.6839,1.684,1.5406,1.6075,33976164.7,155434,1.5995376478210914,SUIUSDT
2024-04-06 00:00:00+00:00,1.6077,1.6445,1.6004,1.6248,16031036.8,94191,1.6247449731741617,SUIUSDT
2024-04-07 00:00:00+00:00,1.6247,1.6682,1.617,1.6421,23997449.7,102780,1.6403731656881022,SUIUSDT
2024-04-08 00:00:00+00:00,1.6419,1.7225,1.6189,1.7099,28923342.6,139683,1.6753187096718896,SUIUSDT
2024-04-09 00:00:00+00:00,1.7096,1.7188,1.5691,1.5748,35189920.9,162597,1.630034770782335,SUIUSDT
2024-04-10 00:00:00+00:00,1.5745,1.5841,1.46,1.5216,50288571.4,233449,1.5191056865296038,SUIUSDT
2024-04-11 00:00:00+00:00,1.5217,1.5604,1.4753,1.4904,33437961.4,141109,1.5091356419706856,SUIUSDT
2024-04-12 00:00:00+00:00,1.4904,1.5144,1.04,1.2394,91574972.6,439209,1.2910336805313989,SUIUSDT
2024-04-13 00:00:00+00:00,1.2395,1.2461,0.8856,1.0611,125853856.5,608565,1.091667795422304,SUIUSDT
2024-04-14 00:00:00+00:00,1.0612,1.2097,1.0246,1.1985,97501860.2,502649,1.126601027202761,SUIUSDT
2024-04-15 00:00:00+00:00,1.1983,1.2982,1.1152,1.1716,72404119.7,354409,1.210215818287616,SUIUSDT
2024-04-16 00:00:00+00:00,1.1716,1.2335,1.105,1.2239,62164842.8,261023,1.16950769113905,SUIUSDT
2024-04-17 00:00:00+00:00,1.2239,1.3578,1.177,1.2598,77597271.6,397603,1.2576863091063888,SUIUSDT
2024-04-18 00:00:00+00:00,1.2598,1.2885,1.1984,1.2552,58880494.0,229113,1.2398942533235202,SUIUSDT
2024-04-19 00:00:00+00:00,1.2553,1.391,1.1347,1.3334,70321259.1,280533,1.280843680352561,SUIUSDT
2024-04-20 00:00:00+00:00,1.3331,1.4354,1.3048,1.4272,35667058.4,151799,1.3584240673099637,SUIUSDT
2024-04-21 00:00:00+00:00,1.427,1.4448,1.3407,1.3706,26492903.9,109979,1.3903687128510664,SUIUSDT
2024-04-22 00:00:00+00:00,1.3701,1.44,1.3542,1.3925,37627097.7,149821,1.3992873749016257,SUIUSDT
2024-04-23 00:00:00+00:00,1.3924,1.4169,1.3105,1.3263,30877236.1,119751,1.3555584205711986,SUIUSDT
2024-04-24 00:00:00+00:00,1.3262,1.3491,1.2366,1.2506,42188680.9,167818,1.3007459777404418,SUIUSDT
2024-04-25 00:00:00+00:00,1.2508,1.2657,1.1876,1.2242,33394239.6,127630,1.2240908327255338,SUIUSDT
2024-04-26 00:00:00+00:00,1.2242,1.2302,1.1614,1.1737,26300032.8,101645,1.189181469233757,SUIUSDT
2024-04-27 00:00:00+00:00,1.1744,1.2323,1.118,1.2111,28262859.8,107714,1.1857765366999415,SUIUSDT
2024-04-28 00:00:00+00:00,1.2112,1.2599,1.2058,1.2177,16291420.1,68409,1.240927913828089,SUIUSDT
2024-04-29 00:00:00+00:00,1.217,1.2315,1.1669,1.1921,23444592.6,97867,1.1942015634266128,SUIUSDT
2024-04-30 00:00:00+00:00,1.1922,1.2059,1.072,1.1438,51828918.4,199251,1.1318587611525384,SUIUSDT
2024-05-01 00:00:00+00:00,1.1434,1.1668,1.0683,1.1474,47808647.3,198906,1.1141332704518916,SUIUSDT
2024-05-02 00:00:00+00:00,1.1474,1.1606,1.0926,1.1212,25852856.6,104245,1.1300107063557534,SUIUSDT
2024-05-03 00:00:00+00:00,1.121,1.1468,1.0693,1.1119,50935228.5,184736,1.107520828297845,SUIUSDT
2024-05-04 00:00:00+00:00,1.1116,1.1249,1.0766,1.091,69997409.6,185345,1.0951600931510759,SUIUSDT
2024-05-05 00:00:00+00:00,1.091,1.1216,1.0535,1.0954,45275978.2,146744,1.0887051074339902,SUIUSDT
2024-05-06 00:00:00+00:00,1.0956,1.1519,1.0787,1.0932,66082235.6,227070,1.116959303581733,SUIUSDT
2024-05-07 00:00:00+00:00,1.0933,1.145,1.0755,1.0797,53295683.6,185066,1.11248321825053,SUIUSDT
2024-05-08 00:00:00+00:00,1.0796,1.0833,1.0048,1.0105,38955874.9,154822,1.0510769074646045,SUIUSDT
2024-05-09 00:00:00+00:00,1.0104,1.0404,0.9738,1.0262,46259992.3,183440,1.0022249287581486,SUIUSDT
2024-05-10 00:00:00+00:00,1.0262,1.1108,1.0022,1.0076,66435807.9,259886,1.0531973790545264,SUIUSDT
2024-05-11 00:00:00+00:00,1.0076,1.0325,0.9901,0.9944,23345682.6,101175,1.0082500010096085,SUIUSDT
2024-05-12 00:00:00+00:00,0.9944,1.0208,0.9917,1.0037,15056829.7,62702,1.007113489280549,SUIUSDT
2024-05-13 00:00:00+00:00,1.004,1.0148,0.9426,0.9696,38437656.7,145067,0.9771623033515984,SUIUSDT
2024-05-14 00:00:00+00:00,0.9695,0.9765,0.8851,0.8964,40546690.1,145053,0.9223554136434925,SUIUSDT
2024-05-15 00:00:00+00:00,0.8965,1.0266,0.8859,0.9921,57859367.5,194767,0.9575694991567268,SUIUSDT
2024-05-16 00:00:00+00:00,0.9918,1.0754,0.9753,1.024,63811892.7,224792,1.026829924016029,SUIUSDT
2024-05-17 00:00:00+00:00,1.024,1.1087,1.0092,1.0755,50588536.8,177643,1.0607055134591281,SUIUSDT
2024-05-18 00:00:00+00:00,1.0755,1.0898,1.0516,1.0811,33072478.0,127218,1.075556077684291,SUIUSDT
2024-05-19 00:00:00+00:00,1.0811,1.0894,1.0182,1.0269,23170385.9,101320,1.050807686473189,SUIUSDT
2024-05-20 00:00:00+00:00,1.0268,1.147,1.0081,1.1467,55969198.3,258986,1.0988755188855368,SUIUSDT
2024-05-21 00:00:00+00:00,1.1466,1.172,1.1173,1.1406,42448589.0,176683,1.1452512686009422,SUIUSDT
2024-05-22 00:00:00+00:00,1.1407,1.1544,1.0809,1.1051,35988446.4,150176,1.1140047187419015,SUIUSDT
2024-05-23 00:00:00+00:00,1.1054,1.1335,1.0038,1.0764,59853518.9,218905,1.0847135466093707,SUIUSDT
2024-05-24 00:00:00+00:00,1.0762,1.0858,1.0316,1.0676,29968259.4,103645,1.0582578861346883,SUIUSDT
2024-05-25 00:00:00+00:00,1.0676,1.0837,1.051,1.0629,18130530.3,68341,1.0667811124796498,SUIUSDT
2024-05-26 00:00:00+00:00,1.0629,1.0704,1.0221,1.0419,24747249.2,87895,1.0420855511104645,SUIUSDT
2024-05-27 00:00:00+00:00,1.042,1.0829,1.0313,1.0743,26222430.3,103715,1.0589798946156412,SUIUSDT
2024-05-28 00:00:00+00:00,1.0744,1.0759,1.0137,1.0303,31740830.6,129580,1.0377697369898065,SUIUSDT
2024-05-29 00:00:00+00:00,1.0302,1.0475,1.0081,1.0165,26490573.8,100167,1.0307942397548218,SUIUSDT
2024-05-30 00:00:00+00:00,1.0164,1.0354,0.98,1.013,27003673.1,104281,1.0114104545744187,SUIUSDT
2024-05-31 00:00:00+00:00,1.0129,1.034,0.9951,1.0234,19765509.5,69907,1.014604218282863,SUIUSDT
2024-06-01 00:00:00+00:00,1.0233,1.0365,1.0096,1.024,12928706.5,47888,1.0238606909817312,SUIUSDT
2024-06-02 00:00:00+00:00,1.0239,1.0389,1.007,1.0164,18643898.5,70581,1.0225053576519954,SUIUSDT
2024-06-03 00:00:00+00:00,1.0165,1.0561,1.0134,1.04,25420198.1,95517,1.0412114781965447,SUIUSDT
2024-06-04 00:00:00+00:00,1.0399,1.0559,1.0121,1.054,23556842.0,90355,1.033158510283764,SUIUSDT
2024-06-05 00:00:00+00:00,1.0539,1.1049,1.0463,1.1041,37117447.2,147041,1.0807901449351291,SUIUSDT
2024-06-06 00:00:00+00:00,1.1041,1.1364,1.0857,1.1132,32681986.7,136116,1.1128043188215972,SUIUSDT
2024-06-07 00:00:00+00:00,1.1132,1.1719,0.983,1.081,71390493.1,280728,1.1054830297569413,SUIUSDT
2024-06-08 00:00:00+00:00,1.0809,1.1711,1.0637,1.1041,66568450.9,275970,1.1169658953463795,SUIUSDT
2024-06-09 00:00:00+00:00,1.104,1.1295,1.0639,1.094,36383658.5,170035,1.0957284573842403,SUIUSDT
2024-06-10 00:00:00+00:00,1.094,1.0964,1.0311,1.0338,35749513.2,156436,1.0598891175058012,SUIUSDT
2024-06-11 00:00:00+00:00,1.0338,1.0439,0.98,0.9921,35039005.0,164255,1.0127715937030748,SUIUSDT
2024-06-12 00:00:00+00:00,0.9922,1.0545,0.96,1.0185,42348013.6,179214,1.0139356509347583,SUIUSDT
2024-06-13 00:00:00+00:00,1.0186,1.0207,0.9583,0.9658,26224475.2,113716,0.9891566916324793,SUIUSDT
2024-06-14 00:00:00+00:00,0.9659,1.0032,0.9021,0.9294,33126737.5,146511,0.9523942736005923,SUIUSDT
2024-06-15 00:00:00+00:00,0.9295,0.9594,0.9261,0.9444,15957712.9,61721,0.9457427879373617,SUIUSDT
2024-06-16 00:00:00+00:00,0.9446,0.97,0.9232,0.9698,13246679.3,58855,0.9447252583800378,SUIUSDT
2024-06-17 00:00:00+00:00,0.9699,0.9852,0.8616,0.8907,35360997.9,154234,0.9132259382629018,SUIUSDT
2024-06-18 00:00:00+00:00,0.8909,0.8943,0.753,0.8001,63848818.4,264617,0.8030525247693543,SUIUSDT
2024-06-19 00:00:00+00:00,0.8001,0.8758,0.7912,0.8654,32788758.2,139177,0.8395709516717836,SUIUSDT
2024-06-20 00:00:00+00:00,0.8655,0.9239,0.8582,0.8942,29446722.3,149510,0.8934588558903889,SUIUSDT
2024-06-21 00:00:00+00:00,0.8944,0.9203,0.8662,0.9201,29794877.7,152862,0.8956075278973203,SUIUSDT
2024-06-22 00:00:00+00:00,0.92,0.9247,0.8875,0.8909,14920583.4,83092,0.9042386924160083,SUIUSDT
2024-06-23 00:00:00+00:00,0.8907,0.9433,0.8775,0.8811,24871068.4,135737,0.9116091402265614,SUIUSDT
2024-06-24 00:00:00+00:00,0.8812,0.8987,0.8075,0.8949,46237797.5,213129,0.8542944440805166,SUIUSDT
2024-06-25 00:00:00+00:00,0.8949,0.907,0.8695,0.8785,23223876.4,115073,0.8880958263871057,SUIUSDT
2024-06-26 00:00:00+00:00,0.8783,0.8905,0.8201,0.8297,20735647.8,94562,0.8498334827856209,SUIUSDT
2024-06-27 00:00:00+00:00,0.8296,0.8714,0.8257,0.8368,16023314.4,81401,0.8436605690031271,SUIUSDT
2024-06-28 00:00:00+00:00,0.8368,0.8448,0.7864,0.7908,19491347.4,92972,0.8157099777863485,SUIUSDT
2024-06-29 00:00:00+00:00,0.7907,0.8059,0.78,0.7825,11303682.5,55664,0.7968037942502366,SUIUSDT
2024-06-30 00:00:00+00:00,0.7825,0.825,0.7728,0.8201,14990091.2,54137,0.7969430096722828,SUIUSDT
2024-07-01 00:00:00+00:00,0.82,0.8357,0.8056,0.8092,12705330.0,57618,0.8207658861769037,SUIUSDT
2024-07-02 00:00:00+00:00,0.8092,0.837,0.7997,0.8254,12702147.7,58737,0.8174176118925149,SUIUSDT
2024-07-03 00:00:00+00:00,0.8256,0.83,0.7673,0.776,19755637.7,88223,0.7973990182356908,SUIUSDT
2024-07-04 00:00:00+00:00,0.7761,0.7835,0.6697,0.6736,44684192.6,176687,0.7219352107456453,SUIUSDT
2024-07-05 00:00:00+00:00,0.6735,0.6748,0.5728,0.6439,98167274.0,364892,0.6221944259668452,SUIUSDT
2024-07-06 00:00:00+00:00,0.6439,0.7003,0.6398,0.6938,23188963.4,91863,0.6689941648642216,SUIUSDT
2024-07-07 00:00:00+00:00,0.6938,0.6981,0.6368,0.64,25868404.1,96759,0.6751943738601176,SUIUSDT
2024-07-08 00:00:00+00:00,0.6401,0.697,0.6126,0.6734,42404731.7,178010,0.6632498725832051,SUIUSDT
2024-07-09 00:00:00+00:00,0.6733,0.7559,0.6666,0.7434,35158769.2,155768,0.709999635803235,SUIUSDT
2024-07-10 00:00:00+00:00,0.7434,0.7677,0.7193,0.7379,36383341.8,143431,0.7414578068488477,SUIUSDT
2024-07-11 00:00:00+00:00,0.738,0.7786,0.7267,0.7558,33474603.6,163019,0.7568503633990755,SUIUSDT
2024-07-12 00:00:00+00:00,0.7559,0.7718,0.7308,0.7483,22967832.9,115265,0.7488266191199955,SUIUSDT
2024-07-13 00:00:00+00:00,0.7484,0.7673,0.7428,0.7579,9163058.1,49654,0.7539998080226077,SUIUSDT
2024-07-14 00:00:00+00:00,0.7579,0.8194,0.7569,0.8073,23343492.4,110304,0.7980818653664694,SUIUSDT
2024-07-15 00:00:00+00:00,0.807,0.8496,0.7931,0.8442,22725535.0,115087,0.8123742192190414,SUIUSDT
2024-07-16 00:00:00+00:00,0.844,0.8836,0.8159,0.8673,32832533.2,177000,0.8520637832377186,SUIUSDT
2024-07-17 00:00:00+00:00,0.8674,0.892,0.8391,0.8401,26136809.1,134811,0.8668580758689475,SUIUSDT
2024-07-18 00:00:00+00:00,0.8402,0.8568,0.7862,0.8109,27442227.9,119418,0.8269618654132671,SUIUSDT
2024-07-19 00:00:00+00:00,0.811,0.8631,0.7965,0.854,27127662.0,124198,0.8319862208106986,SUIUSDT
2024-07-20 00:00:00+00:00,0.854,0.8918,0.8434,0.8503,36547373.6,128080,0.8646427725558916,SUIUSDT
2024-07-21 00:00:00+00:00,0.8505,0.8596,0.8104,0.8591,22050839.5,95766,0.8421968857992912,SUIUSDT
2024-07-22 00:00:00+00:00,0.8593,0.9024,0.8258,0.8314,33518533.2,136349,0.8619659707009494,SUIUSDT
2024-07-23 00:00:00+00:00,0.8314,0.8471,0.8,0.8145,23866701.7,99463,0.8251746821970796,SUIUSDT
2024-07-24 00:00:00+00:00,0.8144,0.8262,0.7646,0.7709,19026972.0,84971,0.8000521317338355,SUIUSDT
2024-07-25 00:00:00+00:00,0.7708,0.7717,0.71,0.7497,31015641.8,125857,0.7399812135417427,SUIUSDT
2024-07-26 00:00:00+00:00,0.7496,0.7934,0.7466,0.7872,15562233.3,65938,0.7717330172405267,SUIUSDT
2024-07-27 00:00:00+00:00,0.7872,0.799,0.7631,0.7844,15518756.2,63813,0.7836455926049023,SUIUSDT
2024-07-28 00:00:00+00:00,0.7844,0.7844,0.7435,0.7498,10504405.1,42043,0.7648431881401833,SUIUSDT
2024-07-29 00:00:00+00:00,0.7498,0.7851,0.7362,0.74,22378568.5,79184,0.7662767052830033,SUIUSDT
2024-07-30 00:00:00+00:00,0.7401,0.7511,0.694,0.7078,16197072.1,69072,0.7231489584453972,SUIUSDT
2024-07-31 00:00:00+00:00,0.7078,0.7264,0.6936,0.7071,20256732.5,72067,0.7106187012757363,SUIUSDT
2024-08-01 00:00:00+00:00,0.7071,0.718,0.6571,0.6961,30174666.1,109060,0.6926951671929188,SUIUSDT
2024-08-02 00:00:00+00:00,0.6959,0.7007,0.6347,0.6381,28628162.9,88545,0.6654239404055509,SUIUSDT
2024-08-03 00:00:00+00:00,0.6381,0.6537,0.5938,0.6104,27580379.5,84422,0.6246196554082949,SUIUSDT
2024-08-04 00:00:00+00:00,0.6105,0.6297,0.563,0.5775,32259200.0,94215,0.5939009883909087,SUIUSDT
2024-08-05 00:00:00+00:00,0.5777,0.5815,0.4625,0.5348,143632639.7,358834,0.5143626015387505,SUIUSDT
2024-08-06 00:00:00+00:00,0.5349,0.6156,0.5342,0.6012,43417143.4,118183,0.5841241065587931,SUIUSDT
2024-08-07 00:00:00+00:00,0.6013,0.6504,0.5905,0.6167,71136394.1,194323,0.6272134061564698,SUIUSDT
2024-08-08 00:00:00+00:00,0.6168,0.8628,0.6,0.8525,106374470.5,370997,0.7236096643261787,SUIUSDT
2024-08-09 00:00:00+00:00,0.8525,0.8799,0.8246,0.8552,86091811.2,415167,0.8477321691359654,SUIUSDT
2024-08-10 00:00:00+00:00,0.8555,0.96,0.8482,0.9196,90203179.2,406420,0.9042650901292179,SUIUSDT
