Date,close,high,low,open,volume
2020-01-02,34.23638153076172,34.26360256616924,32.575832602887644,32.63027467370269,22688700
2020-01-03,34.472312927246094,34.971384919139275,33.28361128786695,33.37435039131119,16929900
2020-01-06,34.48138427734375,34.55397832680396,33.91879423992635,33.99138482791175,9740100
2020-01-07,34.771751403808594,35.03489962463062,34.15471586742053,34.55397619183315,10131300
2020-01-08,34.753604888916016,35.252676861625396,34.463235615286024,34.499532639858465,11434700
2020-01-09,35.29804611206055,35.479524292636654,35.11656447001003,35.24360058100307,10783100
2020-01-10,35.48860168457031,35.84248899677853,35.14378689716058,35.74267391662246,10330500
2020-01-13,36.57748794555664,37.18998548005688,35.96045241794135,36.0058219646683,20839500
2020-01-14,36.55934143066406,36.713598590252865,35.924157357382846,36.32341423644332,12398500
2020-01-15,36.096561431884766,36.7090624342017,35.88785874560013,36.314340104493496,9567600
2020-01-16,35.896934509277344,36.541191075308944,35.75628441392289,36.45952450627152,8572200
2020-01-17,36.61378479003906,36.645543821743935,36.03304623230719,36.14193730798805,9941900
2020-01-21,36.35063934326172,36.44137844318786,35.43415851122371,35.63832667826969,13169800
2020-01-22,37.17637634277344,38.11100219366036,36.74989497245821,36.77711600921035,16055400
2020-01-23,36.99488830566406,37.04933383125063,36.24174077834983,36.287113780409,14605400
2020-01-24,35.88785934448242,37.1763759675143,35.56119306085533,36.98581832774875,14322200
2020-01-27,34.16379165649414,35.24360210820038,32.98416266278659,33.56490463480819,22995500
2020-01-28,35.30712127685547,35.49314092577373,34.19464139322704,34.82619783171018,14197300
2020-01-29,35.51582336425781,35.86063815791822,35.19823306843548,35.561192912021774,9726600
2020-01-30,34.92601013183594,35.10748831151995,34.063974932439265,34.662861925229954,12593300
2020-01-31,34.2000846862793,34.88971425295208,34.091197082611046,34.52675095875856,12075200
2020-02-03,35.57026672363281,35.87606029527435,34.48138033650106,34.48138033650106,13564300
2020-02-04,36.61378479003906,37.457671588454076,36.355174542878,36.57749122628695,16286600
2020-02-05,36.24174499511719,37.16729826893361,35.79711859958667,37.0765591772058,12503400
2020-02-06,36.6410026550293,37.17637156502447,36.35063342874116,36.66822368828311,9087300
2020-02-07,36.28711700439453,36.631928312655894,36.09655937864818,36.13285639893076,9500300
2020-02-10,36.386932373046875,36.441377909089454,35.89693639456259,36.34156282374875,7225300
2020-02-11,37.00396728515625,37.98033506091848,36.74989504437322,36.79526459287381,11347100
2020-02-12,37.78433609008789,38.41952015535945,37.41230025294628,37.7208180297082,15260500
2020-02-13,38.12007522583008,38.48303854090203,37.258043410114944,37.33970998293239,15308700
2020-02-14,38.08378219604492,38.6327617081987,37.738967388052345,38.22896683180894,9165900
2020-02-18,38.40137481689453,38.82785622452143,37.80248772562961,38.49211392165665,11851700
2020-02-19,38.97304153442383,39.10007766784971,38.59192967267116,38.86415391455522,10717700
2020-02-20,37.6391487121582,39.018404351109226,37.50304007619015,39.009331826634465,13569100
2020-02-21,36.67729949951172,37.63914981122099,36.44137578006014,37.63007728648131,11045400
2020-02-24,35.724525451660156,35.91508308741977,34.826196652045155,34.935084257140254,14263200
2020-02-25,35.24360275268555,36.61378248472121,34.84434588475205,36.296192187668964,14776100
2020-02-26,36.22359848022461,36.46859819515738,35.61563891690878,35.74267503691659,15399200
2020-02-27,34.84434509277344,36.005822108707704,34.499530305615,35.59748926358252,17145000
2020-02-28,34.944156646728516,35.14378680652582,33.406105817498144,33.58304947314592,22955300
2020-03-02,39.290626525878906,40.03469817318502,36.523042621974504,37.54841099895959,45794500
2020-03-03,37.621002197265625,39.97118076897522,36.3960071012036,39.52655435516441,29036500
2020-03-04,39.844146728515625,40.61543946455719,38.48303945681301,38.55563350614505,22143600
2020-03-05,40.4884033203125,41.141735918088834,38.61007556318034,38.61007556318034,24148600
2020-03-06,38.256187438964844,39.78970035331417,37.38507963417971,39.01840763352051,25393700
2020-03-09,36.21452331542969,37.924979740528784,35.57026677579364,36.38692897123423,26241900
2020-03-10,37.92951965332031,38.63729774562972,36.845171202654306,37.557483826666804,21203800
2020-03-11,37.68452453613281,39.09100490579193,36.668232013386714,36.668232013386714,27069600
2020-03-12,34.717308044433594,36.10563981899569,33.909718281618765,35.25267704449255,30770700
2020-03-13,36.03304672241211,37.3941540336624,33.97323724267635,37.21267236653405,22982900
2020-03-16,31.976945877075195,35.31619227318882,29.672136911837,32.75731107796278,25203900
2020-03-17,34.798973083496094,36.278043893203915,32.90249689188718,34.17286501064445,27822600
2020-03-18,34.209163665771484,34.798974743601704,32.25824184635465,32.66657472268315,23689500
2020-03-19,33.76453399658203,35.298050424723506,33.174722914698634,34.036754762180124,25834000
2020-03-20,34.17286682128906,35.6337891968243,34.09120024559222,34.79897492731495,21050400
2020-03-23,35.0349006652832,35.65647075183895,32.86620369862294,34.64471631563997,18926300
2020-03-24,37.21266555786133,38.392294447625545,36.21452176349465,36.21452176349465,24405700
2020-03-25,37.52118682861328,38.95488806392667,36.76804264993536,37.52118682861328,18686200
2020-03-26,38.12007522583008,39.88951532922509,36.59563830236213,37.84785447026347,20472700
2020-03-27,36.43230438232422,37.49396634490977,36.22359823063553,36.858782287772655,12299800
2020-03-30,36.65007781982422,37.366928413271616,35.851560659256556,37.08563169064082,14771100
2020-03-31,36.74989700317383,37.19452690971795,36.268973532779555,36.76804551583633,13864300
2020-04-01,37.12192916870117,38.85507214871386,36.214524394632235,36.214524394632235,21650800
2020-04-02,36.3687858581543,37.70266855348008,35.85156194026213,36.79526375815457,21452200
2020-04-03,36.196380615234375,37.23082163905544,35.62018003143052,36.36878976018786,12172500
2020-04-06,37.71174240112305,38.1654447730551,36.47767139563196,37.131000457411524,15125700
2020-04-07,38.1019287109375,39.15451813041972,37.856929001901825,38.74618528202692,16888500
2020-04-08,37.357852935791016,38.501184891039586,36.98581711639494,38.04748250341147,14262800
2020-04-09,38.256187438964844,39.15451974241338,37.661838383847076,38.0837817676453,14805800
2020-04-13,38.81877899169922,38.83692750436436,37.84332153164058,38.11100430513299,10195700
2020-04-14,39.79877471923828,40.90580967282421,39.626365593465316,39.698959638311734,15310700
2020-04-15,40.470252990722656,42.067287388802036,39.44488805150226,39.81692388375803,22859100
2020-04-16,43.10173034667969,43.410248133935966,40.98747538606097,41.468402310047836,21130700
2020-04-17,41.876731872558594,43.53728081566839,41.114511720884146,43.310429621259026,22001500
2020-04-20,41.01469802856445,42.60265644313241,40.83321637460462,41.59543655205622,17578900
2020-04-21,39.23618698120117,40.69710587253611,38.15637300139845,40.270627949619914,24335500
2020-04-22,40.82414245605469,41.014696628544435,39.88951318158084,40.09821586499454,13759000
2020-04-23,40.778770446777344,41.48654854424871,40.50654969919972,40.83321598088271,11766900
2020-04-24,40.87858581542969,41.44117582590135,40.12997615823192,41.27512196485288,8882800
2020-04-27,41.35951232910156,41.758769193846994,40.71071776046861,41.631733076040476,8222400
2020-04-28,39.544708251953125,41.913032196105284,39.163596383881746,41.77692353438164,15863300
2020-04-29,40.23432922363281,40.524698484541986,39.34507292941414,39.94395996272364,10799500
2020-04-30,39.10914611816406,40.26155064789131,38.41951998223164,39.98932989585153,14581400
2020-05-01,37.54841232299805,38.40137160544517,36.82702369301045,38.09285382898988,13145600
2020-05-04,38.33785629272461,38.42859539640144,37.457672448864635,37.63915411769323,15567500
2020-05-05,39.12729263305664,40.13451247952983,38.91858995176099,39.56284650638771,10772200
2020-05-06,39.290626525878906,40.12544072863366,38.49664733844468,39.70803189651901,11620000
2020-05-07,40.615440368652344,40.78331151536339,39.806943683552284,39.89859315365287,10639900
2020-05-08,42.44839859008789,42.620807730241005,41.37766056961803,41.59543926084701,14090800
2020-05-11,42.39395523071289,43.25145252755933,42.3549340257229,42.865806162870285,11336100
2020-05-12,42.67524719238281,44.149780011595844,42.285062846380775,42.74784123883652,15412800
2020-05-13,43.38302230834961,44.58079630045757,42.81135634710168,44.19968450580081,23115900
2020-05-14,44.426536560058594,44.53542762435652,42.076358075149365,42.992838828213976,27173000
2020-05-15,46.14152908325195,46.28489988887397,44.2450530612573,45.37023644822192,40414500
2020-05-18,50.38819122314453,50.46078527410799,47.06708954401324,47.07616553112111,28485200
2020-05-19,49.23578643798828,51.268374858064924,49.208565399717905,50.968929591191305,20991700
2020-05-20,49.281158447265625,50.63318972978784,46.17783207304205,49.907266545063685,29858300
2020-05-21,47.7022705078125,48.820191819647036,46.7041266030129,48.07430634085322,19364700
2020-05-22,45.27949905395508,46.3593094756909,44.76227861601255,45.60979294768208,22601900
2020-05-26,47.7294921875,49.417265707953575,47.34838382428774,47.40736389150639,21407400
2020-05-27,47.33023452758789,48.09245470284671,45.29764623973949,48.06523366634717,16495900
2020-05-28,46.29579544067383,47.62060567885233,45.950980631601766,46.79486741133288,10638700
2020-05-29,49.29930114746094,49.29930114746094,46.332087234586,46.59523197826132,16917900
2020-06-01,49.66226577758789,49.79837788625863,48.43727064545016,49.18134232684081,11045800
2020-06-02,50.46985626220703,50.978004219046234,49.69856353232899,49.93448726782323,15409400
2020-06-03,51.477073669433594,52.20753480724126,50.6331869321089,50.978001723853566,13526500
2020-06-04,51.286521911621094,52.16216771964618,50.67855886957206,51.23207637515446,10539700
2020-06-05,53.573177337646484,54.28095193585841,52.33003033633268,52.71114213177525,17635200
2020-06-08,53.691139221191406,54.707435068001374,52.67484683585597,54.51688089477746,11622300
2020-06-09,53.37355041503906,53.996030859669006,53.01966309451487,53.02873561952654,11701800
2020-06-10,55.079471588134766,55.31993330427243,54.054103203562754,54.25373336555233,11565600
2020-06-11,51.939849853515625,53.69113785131066,51.48614747466808,53.08317832516268,19631000
2020-06-12,52.62041091918945,53.555036845109896,51.35911521864422,53.09225841432263,14544800
2020-06-15,53.99966049194336,54.05410602846075,51.54059420690787,51.7039273549853,12181000
2020-06-16,55.33354568481445,55.60576643938828,52.90170048253549,54.89799178520139,16246500
2020-06-17,56.26816940307617,56.64020522784427,55.41521014814981,55.80539448406203,24165200
2020-06-18,55.161136627197266,55.35169079754971,54.008732157510686,55.17928513791767,40121200
2020-06-19,53.2102165222168,55.351692388117606,53.12854995236551,55.00687759747055,23173100
2020-06-22,53.61854934692383,53.67299488062462,52.57503245057677,53.66391889427053,15445900
2020-06-23,54.3716926574707,55.07039475218031,53.66391803802634,54.38076864367998,10271200
2020-06-24,54.299102783203125,55.40613773490219,53.155774270617286,54.525953980749684,11820300
2020-06-25,54.907066345214844,55.05225098379969,53.37355338382032,54.12670107624311,7796300
2020-06-26,54.12670135498047,55.306326982241366,53.49151725984772,54.8571625451619,12460400
2020-06-29,54.06317901611328,54.444287366168666,52.85632898465541,53.59132811022953,8217600
2020-06-30,54.60762405395508,55.2609566524789,53.7274402433299,53.86355235518063,10555900
2020-07-01,54.44428634643555,55.15206096126737,54.09039903901964,54.59310205832202,6432300
2020-07-02,55.70558166503906,56.18650511472183,55.17021267971354,55.69650913983596,10492800
2020-07-06,57.384281158447266,58.11928029364633,56.712800082422554,57.70187145431899,16273400
2020-07-07,55.95964813232422,57.35705224964367,55.92335457378328,57.10298003248535,8974500
2020-07-08,59.32612228393555,59.797976648453336,57.09390734611426,57.60205527127034,21605900
2020-07-09,61.12278366088867,62.77426000592494,59.5439013563471,61.703522138948756,17759000
2020-07-10,59.53483200073242,60.34242175306531,58.57298508738079,60.142791580947154,10317900
2020-07-13,56.53131866455078,60.20630743285337,56.35891299771534,59.70723894382573,14758900
2020-07-14,56.37705993652344,56.66742918913291,54.40798976444878,55.260952472779316,14769900
2020-07-15,56.7581672668457,57.23001815926106,55.89613204919216,56.60391011855243,8188400
2020-07-16,55.99595260620117,56.358915931720965,53.90892213814941,55.094899560150985,11105500
2020-07-17,56.37705993652344,56.94872245551891,55.89613304944095,56.94872245551891,5404300
2020-07-20,57.52946853637695,57.801689297481616,56.5041000926921,57.552151580608715,10546200
2020-07-21,56.81261444091797,59.07114352266547,55.96872770952011,59.04482939298186,14538300
2020-07-22,56.113914489746094,56.63567295616765,55.23373070224319,56.222802099481335,9616100
2020-07-23,54.916141510009766,56.52224849738773,54.371696527361856,56.29539728665313,11889900
2020-07-24,55.2428092956543,55.651142178272835,53.319108484534716,53.845404969126356,11670800
2020-07-27,56.96687316894531,57.02131870396751,55.27909965947846,55.315396682826595,9133400
2020-07-28,55.796321868896484,57.119318214332445,55.61484021922363,57.048537982542584,5823100
2020-07-29,56.79446792602539,57.57483662648711,56.01409922556366,56.09576579797186,5656000
2020-07-30,56.522247314453125,56.99409823828287,55.86891473353891,56.78539554415187,5653200
2020-07-31,57.88335418701172,58.30075957265345,56.612986056869865,57.12113400122154,11237600
2020-08-03,58.554832458496094,59.48038926015006,58.01946347137696,58.07390900720211,10036100
2020-08-04,58.59112548828125,59.09473541054048,58.128347119001404,58.98130981474289,7548200
2020-08-05,59.45315933227539,59.75260457719076,57.98316798987124,58.518533497796405,9148400
2020-08-06,58.8996467590332,59.435012248639026,57.66557226039228,59.42593626254177,10765300
2020-08-07,56.313541412353516,57.71094213090751,55.11576738989323,57.28446424174974,14099100
2020-08-10,55.796321868896484,56.9396503773287,54.35354811928288,55.91428199893046,12736000
2020-08-11,55.51502227783203,56.78539029859831,55.21557705208272,56.25002136346494,10213200
2020-08-12,57.07575988769531,57.638349860802435,55.93242796971618,56.18650019083403,6933100
2020-08-13,56.74909973144531,57.58391052578386,56.422433434017265,57.574838000399644,7453300
2020-08-14,56.313541412353516,56.975946480723636,55.29906284927923,56.92150094825744,10270200
2020-08-17,60.777976989746094,60.886861135846225,56.80353950630879,58.672798115435874,32952600
2020-08-18,63.8087043762207,64.78870320816918,61.830561662672444,61.87593467122435,23255700
2020-08-19,65.8412857055664,66.86665749224352,64.24425834801671,64.24425834801671,22116000
2020-08-20,67.09351348876953,67.50184288178947,64.45296218352954,64.66166833475147,22001100
2020-08-21,68.0372085571289,68.71049992013408,67.02091278436122,67.65609331549817,12574700
2020-08-24,69.1260986328125,70.1423945112465,68.06443666769397,69.86109431282544,12517100
2020-08-25,71.65776062011719,72.42905334196745,69.27128148362061,69.47998764087276,19106300
2020-08-26,72.93719482421875,73.9081176765448,71.97534795825533,73.55423036084319,19095700
2020-08-27,71.95720672607422,73.71756741161323,70.98628382223713,73.61775232517628,12674100
2020-08-28,72.55608367919922,73.24571323427779,71.58516086425061,72.30201145441998,7989900
2020-08-31,71.35831451416016,73.01886699680779,71.29479645365748,72.53794354972337,12917300
2020-09-01,74.85182189941406,75.31460029749923,71.81655165927066,72.12960743082975,11431400
2020-09-02,75.50515747070312,78.56311433714973,74.22572021971693,77.54591149661586,13860900
2020-09-03,71.72127532958984,74.12589940423426,68.98998497717754,73.8400646804501,19254000
2020-09-04,72.5923843383789,73.3183109509424,68.41832362351197,70.74672606805689,21500900
2020-09-08,69.16239929199219,70.79118934841729,68.40017561235712,68.96276911582706,14080500
2020-09-09,70.0425796508789,70.46906102017408,68.69054149652838,69.99720664110096,8952800
2020-09-10,67.6288833618164,70.93183651077041,66.73963047253247,69.98813462207646,11810400
2020-09-11,67.31128692626953,69.1351724743636,66.53999424706926,68.21869170719904,10572300
2020-09-14,69.49813079833984,69.78850698241571,68.05536047919652,68.69054107448932,7414900
2020-09-15,69.87017059326172,71.15414923426843,69.49813129695725,70.9862815592258,8105500
2020-09-16,68.13702392578125,69.93368849741654,68.00998780609433,69.87924642410765,8055400
2020-09-17,67.48369598388672,67.57443507730098,66.01913918592541,66.25869399247254,9099400
2020-09-18,67.6016616821289,68.77221477556671,66.30407246285597,68.12795815941715,9575000
2020-09-21,68.17332458496094,68.19147655899822,65.35129491878418,66.02277949917038,9180800
2020-09-22,68.05535888671875,68.58165532361716,67.21147215960548,68.33665215477347,7226600
2020-09-23,67.68331909179688,69.70683479354578,67.23869268884631,68.09165539580985,9962200
2020-09-24,65.9864730834961,67.41109823289888,65.65073084108255,66.69424766533396,12166700
2020-09-25,67.75591278076172,68.21869115370676,65.1153684896144,66.13165740532239,12517600
2020-09-28,69.05350494384766,69.05350494384766,67.10258320963702,68.86295076370838,8245600
2020-09-29,68.20054626464844,69.32572624809106,67.81943099741305,69.05350204620136,5927400
2020-09-30,70.4236831665039,71.52164208270699,68.63609470221624,69.22590917401429,11377900
2020-10-01,71.29479217529297,71.68497650152301,70.29664831745649,71.4581253100625,7422700
2020-10-02,69.05350494384766,70.90279778198402,68.74499063017912,69.63424347082906,8825800
2020-10-05,69.32572937011719,70.36017030716476,68.59072676109439,69.7612798052165,6122300
2020-10-06,69.58888244628906,71.24942811485931,69.24406416128171,69.77036065306675,10015400
2020-10-07,70.88646697998047,72.05702002769749,70.48539283138814,71.28572039288944,12186400
2020-10-08,70.91368865966797,71.31294207619588,69.96091082153322,71.24035495143136,10987700
2020-10-09,72.4018325805664,72.72849887484519,71.3855366735936,71.76664504260235,11319800
2020-10-12,76.51237487792969,77.47876323582466,74.31645685401617,74.53423207447509,18046200
2020-10-13,74.96070861816406,76.53505644825721,74.52515128238151,76.31273978730219,12402300
2020-10-14,73.59053039550781,75.44163708114952,72.51072335442889,75.14219182546863,12398300
2020-10-15,72.81922912597656,72.8827471797604,71.35830696599959,71.68497322058752,10540000
2020-10-16,73.97164154052734,74.62497415092709,73.20034878995253,73.88997842570222,9775400
2020-10-19,73.1458969116211,74.98792743285766,72.79200961556819,74.40718895097861,8051000
2020-10-20,74.9244155883789,75.78644739679432,73.49979030021856,73.49979030021856,9706500
2020-10-21,74.9788589477539,76.63941145562785,74.57960552836443,75.65941257331377,7680200
2020-10-22,73.78108215332031,75.89533700113962,72.71942019766742,75.51422864623076,8746300
2020-10-23,73.80830383300781,73.80830383300781,71.97534916512508,73.28201430528658,6838800
2020-10-26,73.87183380126953,74.38905430033243,72.6014655984809,73.6086855581744,4882200
