Date,close,high,low,open,volume
2020-01-02,97.9040298461914,98.64222001506064,97.24155982072361,98.4245471664745,421200
2020-01-03,97.69584655761719,100.19431567411532,97.26996670934274,99.97664278894621,767700
2020-01-06,98.31098937988281,99.59808034153093,97.97028840648285,99.21006420094814,519300
2020-01-07,98.50027465820312,98.79365325281942,97.68637866631647,98.05547019515079,434300
2020-01-08,95.42449951171875,98.57597974905852,95.25414903347384,98.35830688559692,598600
2020-01-09,95.40556335449219,95.81251129965065,94.31722074755433,94.63898984725166,517600
2020-01-10,96.91980743408203,97.2131860358744,95.69896341639006,95.8219915222165,417600
2020-01-13,95.92608642578125,96.85354453835754,95.88822996113167,96.54124134066768,311200
2020-01-14,97.00498962402344,97.16587421538581,95.39612926963217,95.85039249470049,501100
2020-01-15,99.51290893554688,99.54129947999792,97.41192200157845,97.96082992890729,586700
2020-01-16,99.73058319091797,99.73058319091797,98.3393958501595,99.04918840418011,576800
2020-01-17,99.96715545654297,100.69587967133806,99.21950662205644,100.68641375130163,697500
2020-01-21,102.88207244873047,102.88207244873047,99.50345989847692,99.54131637096297,753900
2020-01-22,102.28584289550781,103.18491059492372,102.04924537246328,103.18491059492372,477600
2020-01-23,102.88207244873047,103.26062995320711,101.5476660904205,101.99246339626794,508400
2020-01-24,104.39629364013672,104.53825360467941,102.66440517794376,102.87260494283817,410600
2020-01-27,104.10289764404297,106.1281716205783,103.62970265475187,105.05875354411812,714500
2020-01-28,104.65182495117188,105.03984115967133,103.16599269836398,103.69596887402523,715900
2020-01-29,106.12818145751953,106.2606754891712,104.10290729326307,104.33950480983867,603700
2020-01-30,107.11241149902344,107.2165149679168,105.90103355595389,106.77171054998736,1022800
2020-01-31,107.5477523803711,108.36164830773664,106.7717129171135,107.13133849556577,1079000
2020-02-03,106.91366577148438,107.63292410113435,106.17548282122493,107.13133140021125,936900
2020-02-04,106.15657043457031,106.56351844587836,104.30164679849132,106.16603635680067,715200
2020-02-05,105.88211059570312,106.12817401739875,104.77483602864683,105.8726518943791,491700
2020-02-06,108.03988647460938,108.18183919910315,105.88211119732843,106.38370396527647,441500
2020-02-07,106.89474487304688,108.47522162004358,106.70546976604946,108.21022636171169,393200
2020-02-10,107.68972778320312,108.04935341330857,106.9420787555458,107.28277976107023,406400
2020-02-11,108.48471069335938,108.53203309354873,107.21655123659126,107.62349932891235,422200
2020-02-12,107.82219696044922,108.75912089946314,107.66131241725743,108.10611680639603,485000
2020-02-13,108.46575164794922,109.07144063218064,107.51936170753984,108.22915416284688,479800
2020-02-14,109.4026870727539,109.84749154637946,108.13452788618001,108.36165947385028,442100
2020-02-18,110.69924926757812,110.72763981483342,109.525727585265,110.1408753634852,597400
2020-02-19,111.01155090332031,111.28599765189327,110.00837258428632,111.20082601689809,516700
2020-02-20,109.93265533447266,111.3333083568788,108.59824209652287,111.07778625832566,604500
2020-02-21,112.79076385498047,112.98950489446584,111.22921886430066,112.49738525674725,635000
2020-02-24,113.79393005371094,116.074733388937,112.91378707668756,116.074733388937,1144000
2020-02-25,111.58883666992188,114.30497106419317,111.48473320320255,112.85699567121975,1025100
2020-02-26,111.7497329711914,113.20717443813683,110.88851460511255,111.09672156044513,710800
2020-02-27,106.62027740478516,113.2355400274387,106.57295502704503,113.06518957610774,1522600
2020-02-28,101.7369155883789,104.67072287289761,98.42455089480379,99.84413576347883,2627800
2020-03-02,104.0461196899414,104.2921758931091,101.4435471704453,102.68331576921005,1032800
2020-03-03,108.40898132324219,111.45635116873584,103.86630627019657,105.2196443081361,1347900
2020-03-04,110.75601196289062,110.86958135342856,107.51936014657205,109.93265734773257,653300
2020-03-05,114.14408874511719,114.30497329850749,110.37745368931152,112.16613005916915,834600
2020-03-06,112.69612884521484,115.75296466216984,109.56357287101284,114.53212063167537,1158700
2020-03-09,101.8978042602539,109.74337781810108,101.31104711185723,109.0809077407557,2139600
2020-03-10,102.28584289550781,106.25121247187361,96.3709048193943,102.03031352720501,2059200
2020-03-11,96.90735626220703,103.75612746505398,96.30025577296034,100.43608307625838,1494600
2020-03-12,90.73208618164062,96.66073782397046,77.86927865719775,88.9772067429357,2779200
