mode,steps,step_size,top_k,symbols,initial_cash,kronos_only,real_analytics,sharpe_cutoff,kronos_sharpe_cutoff,flatten_end,return,sharpe,pnl,cash,balance,max_drawdown,max_drawdown_pct,fees_paid
simulation,20,1,4,"['AAPL', 'MSFT', 'NVDA']",100000.0,True,True,,-1.0,True,0.0011651489618014603,-0.8273158349965511,116.51489618014602,100116.51489618015,100116.51489618015,1468.9537604640645,0.014653331201088369,60.15475071951729
