mode,steps,step_size,top_k,symbols,initial_cash,kronos_only,real_analytics,sharpe_cutoff,kronos_sharpe_cutoff,flatten_end,return,sharpe,pnl,cash,balance,max_drawdown,max_drawdown_pct,fees_paid
simulation,20,1,4,"['AAPL', 'MSFT', 'NVDA']",100000.0,True,True,,-1.0,True,-0.008045975954357855,-1.5760998272602782,-804.5975954357855,99195.40240456421,99195.40240456421,1943.8371742403542,0.019405639406532713,119.64788429792557
