mode,steps,step_size,top_k,symbols,initial_cash,kronos_only,real_analytics,sharpe_cutoff,kronos_sharpe_cutoff,flatten_end,return,sharpe,pnl,cash,balance,max_drawdown,max_drawdown_pct,fees_paid
simulation,20,1,4,"['AAPL', 'MSFT', 'NVDA']",100000.0,True,True,,-1.0,True,-9.720743710859096e-05,-0.2990933367224617,-9.720743710859097,99990.27925628914,99990.27925628914,1100.6169978708058,0.010936425398068323,55.281737782876824
