mode,steps,step_size,top_k,symbols,initial_cash,kronos_only,real_analytics,sharpe_cutoff,kronos_sharpe_cutoff,flatten_end,return,sharpe,pnl,cash,balance,max_drawdown,max_drawdown_pct,fees_paid
simulation,2,1,4,['AAPL'],100000.0,True,True,,-1.0,True,0.003788709839748044,2.3940704957052743,378.8709839748044,100378.8709839748,100378.8709839748,329.01149787337636,0.003273588146809257,23.893882433204006
