trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,h100_combo_best_daily,h100,holdout_robust_score,-60.71182064035275,0.2542,1.43,0.566,100.0,7054.3809,51.5,0.99,13369344,90.59216451644897,,,,,-60.71182064035275,1.539907459092916,-4.178913289345696,-15.120712709044748,-0.7558125112414659,15.092210943242193,0.35,3.872157337456683,-9.57814879819045,1.3739966455075558,12.953260205805927,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
1,h100_robust_champion,h100,holdout_robust_score,-32.545612162722776,0.2238,0.97,0.6154,100.0,7446.2817,52.12,0.99,13828096,90.38798332214355,,,,,-32.545612162722776,8.445105594161344,4.47504938700562,-12.196775580559388,1.107349093927075,16.920448373201705,0.1,7.975119158327207,-0.816878562244645,1.8892284582391436,16.145808608359346,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
2,h100_combo_slip10,h100,holdout_robust_score,-24.143229499429246,0.233,1.25,0.6364,100.0,5497.1235,49.96,0.99,13434880,90.37067127227783,,,,,-24.143229499429246,10.22646258504769,3.95131292518362,-6.249892570409156,1.0557013348633346,15.69920597230103,0.15,8.685582876707194,-1.4911134148147351,1.6144575532401362,15.69920597230102,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,10.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
3,h100_combo_tp03,h100,holdout_robust_score,-24.376279904903335,0.0922,0.65,0.6571,100.0,4574.9766,48.88,0.96,13697024,90.35133934020996,,,,,-24.376279904903335,11.479235561858175,3.95131292518362,-6.249892570409156,1.0557013348633346,16.499775729647503,0.15,8.435248323695932,-1.4911134148147351,1.7768923379972401,15.699205972301025,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,5.0,True,True,False,False,cosine,mlp,0.001,0.03,0.0,0.0,0.0,0.02,0.0,0.99
4,h100_combo_wd01,h100,holdout_robust_score,-16.413840417548972,0.3499,1.26,0.75,100.0,7168.1475,49.94,0.99,13828096,90.48692631721497,,,,,-16.413840417548972,32.417073481573794,8.925320226926033,-10.792255101148857,1.5126477461265035,18.140179594233654,0.05,31.824822738784697,1.3666207227786327,3.856210716447027,17.667053103845685,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.01,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
