trial,description,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,transformer_h256,none,,,,,,45399.7578,8.51,0.64,24346624,300.74924874305725,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 521, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 387, in main policy.load_state_dict(ckpt[""model""]) ~~~~~~~~~~~~~~~~~~~~~~^...","Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 453, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 303, in main arch = _infer_arch(state_dict) File ""/nvme0n1...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,0.0,False,True,False,False,none,transformer,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,transformer_h256_tp05,none,,,,,,93747.375,17.4,0.76,18513920,300.44532227516174,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 521, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 387, in main policy.load_state_dict(ckpt[""model""]) ~~~~~~~~~~~~~~~~~~~~~~^...","Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 453, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 303, in main arch = _infer_arch(state_dict) File ""/nvme0n1...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,0.0,False,True,False,False,none,transformer,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
2,gru_h256,none,,,,,,4577.2051,8.7,0.58,9568256,300.66189217567444,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 583, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate.py"", line 449, in main policy = load_policy(ckpt, obs_size, num_actions, args.hidden...","Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 340, in main policy.load_state_dict(state_dict) ~~~~~~~~~~...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,0.0,False,True,False,False,none,gru,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
3,gru_h512,val_return,-0.3756,-0.3756,0.1,0.5965,0.0,1907.2737,6.19,0.61,8945664,301.20880913734436,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 323, in main hidden = _infer_hidden_size(state_dict, arch=...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.0,0.0,False,True,False,False,none,gru,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
4,depth_recur_h512,val_return,0.3608,0.3608,1.63,0.5138,100.0,12818.1328,7.08,0.62,16121856,300.86254477500916,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 323, in main hidden = _infer_hidden_size(state_dict, arch=...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.0,0.0,False,True,False,False,none,depth_recurrence,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
5,depth_recur_h1024,val_return,-0.3712,-0.3712,0.39,0.5317,0.0,12013.1172,7.14,0.62,14843904,300.94052171707153,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 323, in main hidden = _infer_hidden_size(state_dict, arch=...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,depth_recurrence,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
6,relu_sq_h1024,,,,,,,,,,0,,no checkpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp_relu_sq,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
7,relu_sq_tp05,,,,,,,,,,0,,no checkpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp_relu_sq,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
