trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,lr1e4_anneal_s1137,a40,holdout_robust_score,-60.97611062013167,0.1272,1.39,1.0,100.0,-0.1724,-0.53,0.41,38797312,365.4703094959259,,,,,-60.97611062013167,0.9427052400107925,-1.5139806452808444,-17.532884568953104,-0.07728115928393664,17.450334903856966,0.3,2.1350849463599935,-5.344779214954945,0.7617176199733562,14.50927848607704,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,lr1e4_anneal_s2718,a40,holdout_robust_score,-83.52334303434728,0.1867,1.21,0.4667,100.0,-0.1421,-0.43,0.4,38797312,359.25879192352295,,,,,-83.52334303434728,-1.6625354729845658,-7.558081166296883,-14.29471222239532,-1.1721084823264976,16.67727926748131,0.7,-2.131676362152457,-10.791642051135264,-0.2553987093853656,16.508117410393798,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
2,lr1e4_anneal_s31415,a40,holdout_robust_score,-78.39929074158977,0.2585,1.85,0.5278,100.0,-0.1457,-0.46,0.41,38797312,349.2090320587158,,,,,-78.39929074158977,-2.1718605171637977,-7.686088372721306,-13.428192100703837,-1.1125458466540208,18.679389109473014,0.6,-2.3963443825654487,-12.745556603459441,-0.20118756031865098,18.679389109473,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
3,lr1e4_anneal_s1234,a40,holdout_robust_score,-70.73602373699347,0.1272,1.39,1.0,100.0,-0.1765,-0.53,0.42,25526272,240.1337080001831,,,,,-70.73602373699347,0.3337257086539858,-2.7787935402025186,-17.532884568953104,-0.5549450352571303,17.450334903856966,0.45,0.7396879545789307,-5.380436515701287,0.4567675258657129,14.50927848607704,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
4,lr1e4_anneal_s5678,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1558,-0.48,0.39,25362432,240.16775560379028,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
5,lr1e4_anneal_s314,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1736,-0.52,0.43,25591808,239.81768035888672,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
6,lr1e4_anneal_s271,a40,holdout_robust_score,-74.32736307219648,0.211,1.64,0.5833,100.0,-0.1676,-0.56,0.4,25231360,239.74309468269348,,,,,-74.32736307219648,1.7162796349684513,-5.307864656976653,-17.77039739497619,-1.1944014083767345,17.867862387986406,0.45,2.359593997094289,-6.968547589289685,0.8637806512774349,14.018196610471467,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
7,lr1e4_anneal_s42_ent05,a40,holdout_robust_score,-85.68175184671321,0.0595,0.36,0.5676,100.0,-0.1472,-0.4,0.41,26378240,236.28367400169373,,,,,-85.68175184671321,-3.06070442596511,-4.770897755005508,-15.072016942720293,-1.0516080407032917,14.987003946666954,0.8,-3.9027703942033893,-6.647997828510653,-0.7681383366014165,13.472953387109,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
8,lr1e4_anneal_tp01,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1737,-0.53,0.41,25231360,239.50284957885742,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
9,lr1e4_anneal_tp02,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1572,-0.49,0.43,25559040,237.23472094535828,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.0,0.02,0.0,0.99
