description,val_return,val_sortino,val_wr,robust_score,gpu_id,elapsed_s,job_id,timestamp
c70_tp05_slip5_long_s122,-0.2723,0.28,0.5326,-0.2723,0,1822,cff177ea,2026-03-25T18:48:55
c70_tp05_slip5_long_s123,3.919,4.61,0.5951,3.919,0,1856,a0caa5a3,2026-03-25T19:19:51
c70_tp05_slip5_long_s124,0.3451,1.57,0.5493,0.3451,0,1810,78c8d448,2026-03-25T19:50:01
c70_tp05_slip5_long_s125,0.165,1.87,0.6176,0.165,0,1823,d5c9c89d,2026-03-25T20:20:25
c70_tp05_slip5_long_s126,-0.2116,0.5,0.4933,-0.2116,0,1822,891d06a3,2026-03-25T20:50:47
c70_tp05_slip5_long_s127,1.9098,3.7,0.5574,1.9098,0,1523,51c1c6d9,2026-03-25T21:16:11
