trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,h100_mut2272_style,h100,holdout_robust_score,-208.82700908008118,-0.0515,-0.11,0.5686,0.0,10.3132,7.43,0.61,25886720,120.47293543815613,,,,,-208.82700908008118,-28.914627127822058,-39.36291644340666,-42.384436431421236,-4.264900257104541,44.506402472060294,1.0,-34.3993950108796,-40.48846632568609,-4.0024297352065235,44.45090887453239,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.03,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,h100_mut2272_slip5,h100,holdout_robust_score,-49.900907149290326,-0.0153,0.25,0.4444,0.0,8.1291,7.25,0.6,25231360,120.52056789398193,,,,,-49.900907149290326,3.353623469743025,1.028803824952547,-14.919082459188429,0.5048414373582681,19.778845035200572,0.2,4.248838044435315,-7.649515812444863,1.1260811030272313,19.285861301253483,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.03,0.005,5.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
2,h100_mut2272_ent05,h100,holdout_robust_score,-90.03288847476502,-0.0082,0.3,0.4694,0.0,14.6958,8.85,0.62,25624576,120.43649649620056,,,,,-90.03288847476502,-1.996186860383632,-6.876110086964392,-22.07642151926576,-1.201240365067211,23.13670896685273,0.5,-0.3192166603025271,-10.879282860183208,0.2549964197913899,19.037967158602623,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
