description,val_return,val_sortino,val_wr,robust_score,gpu_id,elapsed_s,job_id,timestamp
c70_tp05_slip5_s1229,-0.1261,0.78,0.4951,-0.1261,0,339,000004cd,2026-03-25T17:42:50
c70_tp05_slip5_s1230,1.9171,3.9,0.5267,1.9171,0,317,000004ce,2026-03-25T17:48:08
c70_tp05_slip5_s1231,,,,,0,8,000004cf,2026-03-25T17:48:16
c70_tp05_slip5_s1232,,,,,0,4,000004d0,2026-03-25T17:48:20
c70_tp05_slip5_s1233,2.2906,3.86,0.5349,2.2906,0,312,000004d1,2026-03-25T17:53:33
c70_tp05_slip5_s1234,,,,,0,5,000004d2,2026-03-25T17:53:38
c70_tp05_slip5_s1235,0.3833,2.12,0.5419,0.3833,0,313,000004d3,2026-03-25T17:58:51
c70_tp05_slip5_s1236,0.16,2.34,0.5771,0.16,0,322,000004d4,2026-03-25T18:04:14
c70_tp05_slip5_s1237,-0.8731,-4.99,0.4063,-0.8731,0,312,000004d5,2026-03-25T18:09:27
c70_tp05_slip5_s1238,1.8798,3.37,0.5516,1.8798,0,312,000004d6,2026-03-25T18:14:39
c70_tp05_slip5_s1239,0.0229,1.74,0.5121,0.0229,0,324,000004d7,2026-03-25T18:20:03
c70_tp05_slip5_s1240,0.5073,7.53,0.511,0.5073,0,308,000004d8,2026-03-25T18:25:11
c70_tp05_slip5_s1241,0.3246,10.04,0.6103,0.3246,0,326,000004d9,2026-03-25T18:30:37
c70_tp05_slip5_s1242,2.8974,4.74,0.6358,2.8974,0,351,000004da,2026-03-25T18:36:29
c70_tp05_slip5_s1243,-0.3702,0.28,0.5301,-0.3702,0,333,000004db,2026-03-25T18:42:02
c70_tp05_slip5_s1244,-0.0946,0.76,0.5498,-0.0946,0,333,000004dc,2026-03-25T18:47:35
c70_tp05_slip5_s1245,-0.3656,-0.26,0.4891,-0.3656,0,329,000004dd,2026-03-25T18:53:04
c70_tp05_slip5_s1246,0.4486,2.98,0.608,0.4486,0,312,000004de,2026-03-25T18:58:17
c70_tp05_slip5_s1247,1.6516,3.4,0.5606,1.6516,0,319,000004df,2026-03-25T19:03:36
c70_tp05_slip5_s1248,0.475,2.72,0.5452,0.475,0,311,000004e0,2026-03-25T19:08:48
c70_tp05_slip5_s1249,-0.3828,-1.09,0.5196,-0.3828,0,329,000004e1,2026-03-25T19:14:16
c70_tp05_slip5_s1250,-0.2365,0.6,0.4367,-0.2365,0,332,000004e2,2026-03-25T19:19:48
c70_tp05_slip5_s1251,-0.0992,1.03,0.5151,-0.0992,0,329,000004e3,2026-03-25T19:25:18
c70_tp05_slip5_s1252,0.1854,1.97,0.5939,0.1854,0,326,000004e4,2026-03-25T19:30:44
c70_tp05_slip5_s1253,-0.1002,0.61,0.525,-0.1002,0,328,000004e5,2026-03-25T19:36:12
c70_tp05_slip5_s1254,0.7995,2.5,0.6337,0.7995,0,306,000004e6,2026-03-25T19:41:19
c70_tp05_slip5_s1255,-0.1078,0.5,0.5766,-0.1078,0,325,000004e7,2026-03-25T19:46:44
c70_tp05_slip5_s1256,2.7802,4.41,0.648,2.7802,0,345,000004e8,2026-03-25T19:52:30
c70_tp05_slip5_s1257,-0.0403,1.96,0.4904,-0.0403,0,326,000004e9,2026-03-25T19:57:56
c70_tp05_slip5_s1258,-0.2211,-0.03,0.4906,-0.2211,0,325,000004ea,2026-03-25T20:03:21
c70_tp05_slip5_s1259,5.8271,5.41,0.5354,5.8271,0,310,000004eb,2026-03-25T20:08:31
c70_tp05_slip5_s1260,1.558,3.08,0.5632,1.558,0,309,000004ec,2026-03-25T20:13:40
c70_tp05_slip5_s1261,-0.3895,-0.52,0.5203,-0.3895,0,319,000004ed,2026-03-25T20:18:59
c70_tp05_slip5_s1262,0.6064,2.55,0.5318,0.6064,0,308,000004ee,2026-03-25T20:24:07
c70_tp05_slip5_s1263,-0.0438,1.11,0.4644,-0.0438,0,320,000004ef,2026-03-25T20:29:27
c70_tp05_slip5_s1264,0.4805,2.87,0.5249,0.4805,0,305,000004f0,2026-03-25T20:34:32
c70_tp05_slip5_s1265,0.7554,4.21,0.5739,0.7554,0,307,000004f1,2026-03-25T20:39:39
c70_tp05_slip5_s1266,0.2151,1.68,0.4867,0.2151,0,307,000004f2,2026-03-25T20:44:47
c70_tp05_slip5_s1267,0.2642,1.96,0.5616,0.2642,0,306,000004f3,2026-03-25T20:49:53
c70_tp05_slip5_s1268,-0.017,0.63,0.5491,-0.017,0,311,000004f4,2026-03-25T20:55:04
c70_tp05_slip5_s1269,-0.0692,1.26,0.552,-0.0692,0,325,000004f5,2026-03-25T21:00:28
c70_tp05_slip5_s1270,-0.1626,0.88,0.4942,-0.1626,0,325,000004f6,2026-03-25T21:05:54
c70_tp05_slip5_s1271,0.4487,2.55,0.5851,0.4487,0,307,000004f7,2026-03-25T21:11:01
c70_tp05_slip5_s1272,5.6711,6.33,0.6424,5.6711,0,310,000004f8,2026-03-25T21:16:11
c70_tp05_slip5_s1273,,,,,0,11,000004f9,2026-03-25T21:16:21
