trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,random_mut_1984,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2421,-0.6,0.5,28114944,341.17417454719543,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.0,0.0,True,True,False,False,none,mlp,0.001,0.05,0.05,0.0,0.0,0.02,0.0,0.99
1,random_mut_8163,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.2419,-0.58,0.5,28114944,332.88502860069275,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.1,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
2,random_mut_6097,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,0.0003,-0.0,0.02,15106048,167.1654725074768,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0003,0.03,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
3,random_mut_8903,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2225,-0.54,0.5,14254080,166.5999994277954,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.05,0.0,0.99
4,random_mut_832,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.226,-0.54,0.5,13172736,168.21827673912048,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.001,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
5,random_mut_9657,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1842,-0.37,0.5,14843904,168.09865546226501,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
6,random_mut_60,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1661,-0.34,0.5,15728640,163.02910256385803,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.0,5.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.005,0.99
7,random_mut_8077,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1536,-0.25,0.51,15138816,168.31091237068176,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
8,random_mut_5823,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1666,-0.32,0.51,15269888,168.56756591796875,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
9,random_mut_6861,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1552,-0.24,0.51,13533184,168.62180829048157,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.1,0.02,0.0,0.99
