trial,description,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,reg_combo_2,replay_hourly_return_pct,-36.07577647869958,0.2864,1.86,0.5489,100.0,1554.9155,67.25,0.98,11501568,180.63761353492737,,,,,-164.88275050104096,14.705629796349319,-27.260793221330406,-46.54499895888128,-1.8893887804396492,52.38161054301591,0.45,6.582314066935632,-42.63852707255097,1.0472720453663666,51.30248127707604,,,,,,-47.52347729023526,-3.2999241513345745,52.53455787437205,69.0,-36.07577647869958,-1.9568552258918597,78.01921661258811,54.0,108.0,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,robust_reg_tp01,replay_hourly_return_pct,-37.566014912376176,0.2409,2.17,0.5484,100.0,1229.5284,68.56,0.97,11534336,180.27112436294556,,,,,-119.95393619270915,33.67766443172733,-6.042943916170175,-39.81226120699661,0.12702816335930772,50.77318109246829,0.35,16.060915806845617,-29.734616093294346,1.695641020468044,47.35815797707293,,,,,,-23.07746462134608,-0.5877526410881615,40.45574877056694,33.0,-37.566014912376176,-1.8124578955141952,84.32682867554223,27.0,54.0,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
2,per_env_adv,replay_hourly_return_pct,-61.11839894862076,0.1983,1.79,0.5371,100.0,1603.7177,73.34,0.98,11665408,180.24873661994934,,,,,-217.9792058354986,2.277667714522898,-32.919088928130115,-67.76743057134192,-2.1934326368933412,68.7903896510673,0.4,18.919823569233422,-62.57294978056917,1.9418480309360098,68.57116464178262,,,,,,-58.57987920286699,-3.4250298973253104,69.00647964087209,66.0,-61.11839894862076,-2.774936749466582,86.63188465602376,65.0,130.0,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
3,gspo_like,replay_hourly_return_pct,-32.87450862856137,0.3857,2.08,0.5415,100.0,1315.3579,67.02,0.97,11599872,180.40851211547852,,,,,-161.94587784958378,12.78573888293706,-17.22078363392618,-48.56317544912436,-0.6337691715927332,53.33819320649198,0.5,3.1788175145297553,-39.79695022272954,0.7564638836205395,53.15901871383046,,,,,,-19.35934024160968,-0.90205412623985,46.03139213600097,54.0,-32.87450862856137,0.6241023835353431,65.97872832546966,54.0,108.0,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
4,gspo_like_smooth,replay_hourly_return_pct,-49.81207350901954,0.2253,1.86,0.5156,100.0,1464.6434,65.85,0.98,11468800,180.33758187294006,,,,,-196.23329671558142,-0.5406348579658771,-32.81824970685356,-57.631613077581,-2.275064606085132,57.587665637834576,0.45,2.5143811608055877,-46.365574023383715,0.8755873965033478,52.22512003495567,,,,,,-46.597241533244734,-2.379713317113244,54.2364998012023,65.0,-49.81207350901954,-0.02697889549639603,59.525238967834795,66.0,132.0,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.2,0.02,0.01,0.99
