trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,random_mut_5382,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.0335,0.17,0.51,17334272,600.3837170600891,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,12.0,False,True,True,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,random_mut_1619,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.1848,-0.38,0.51,16809984,600.8104107379913,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.08,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.05,0.0,0.0,0.01,0.005,0.99
2,random_mut_2916,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.1208,-0.11,0.51,30474240,600.3904871940613,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.08,0.0,12.0,False,True,True,False,none,mlp,0.001,0.0,0.05,0.0,0.0,0.01,0.005,0.99
3,random_mut_3313,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.2063,-0.55,0.51,32538624,600.7033247947693,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.08,0.0,8.0,False,True,False,False,none,mlp,0.001,0.02,0.01,0.0,0.0,0.01,0.005,0.99
4,random_mut_9180,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.1577,-0.25,0.51,36700160,600.5682570934296,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.08,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.02,0.005,0.99
5,random_mut_7969,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.2019,-0.46,0.5,32374784,600.5697293281555,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0005,0.08,0.0,12.0,False,True,False,False,none,mlp,0.001,0.02,0.01,0.0,0.0,0.01,0.005,0.99
6,trade_pen_high,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2194,-0.58,0.51,7634944,184.906245470047,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.1,0.0,0.0,0.0,0.02,0.0,0.99
7,trade_pen_vhigh,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2034,-0.5,0.51,8224768,178.34404110908508,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.2,0.0,0.0,0.0,0.02,0.0,0.99
8,slip_3bps,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.1587,-0.21,0.5,35356672,600.604118347168,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,3.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
9,combined_smooth,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7176192,187.70746874809265,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.02,0.0,3.0,False,True,False,False,none,mlp,0.001,0.08,0.0,0.0,0.0,0.02,0.0,0.99
