trial,description,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
35,random_mut_9825,val_return,0.0495,0.0495,0.92,0.56,100.0,86.6052,19.15,0.82,33816576,300.3866448402405,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.01,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
36,random_mut_9419,val_return,0.1151,0.1151,0.53,0.5849,100.0,105.8648,17.76,0.82,34242560,300.44406056404114,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.01,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
37,random_mut_6257,val_return,0.1116,0.1116,1.44,0.6349,100.0,105.7959,19.94,0.73,33488896,300.2886140346527,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
38,random_mut_8576,holdout_robust_score,-123.82606703936047,0.0589,0.79,0.5283,100.0,98.57,18.64,0.74,32505856,300.5130639076233,,,,,-123.82606703936047,-8.956118979365531,-11.60498213909154,-22.427158618706237,-2.327604215181963,27.810183256951586,0.9,-8.42399271458652,-15.324906903791508,-2.1400142946200598,27.81018325695152,,,,,,,,,,,,,,,,,,,,1024,0.0005,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
39,random_mut_1228,holdout_robust_score,-8.059995419582147,0.2762,0.99,0.551,100.0,3844.0942,47.6,0.95,26673152,300.564813375473,,,,,-8.059995419582147,7.582063929992938,4.66127985758752,0.5985989009777404,1.2443438919768248,17.970773604672196,0.0,6.845795657576153,3.898373205087241,1.7470561155460569,17.38219042780328,,,,,,,,,,,,,,,,,,,,1024,0.0005,0.08,0.001,0.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
40,random_mut_8224,holdout_robust_score,-85.13803666304482,-0.1301,-0.5,0.5306,0.0,5607.1611,48.16,0.97,27492352,300.6955597400665,,,,,-85.13803666304482,-4.192997191387007,-10.16356546488391,-14.426904903553059,-1.9412489736408887,16.206548653255233,0.65,-4.722821745274996,-13.344055216542145,-0.784699123700485,15.343333993020035,,,,,,,,,,,,,,,,,,,,1024,0.0005,0.08,0.001,0.0,True,False,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
41,random_mut_6673,holdout_robust_score,-78.04468693699908,-0.2429,-1.09,0.4528,0.0,99.7398,19.51,0.76,33292288,300.27362871170044,,,,,-78.04468693699908,-2.5590655919926357,-6.0681702923199055,-12.68313731496901,-1.6205037608224468,16.88171405748125,0.65,-3.106557966072769,-7.842525705271829,-0.5473372329564943,14.340395461582936,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
42,random_mut_9497,holdout_robust_score,-135.89136026799196,0.096,0.75,0.551,100.0,95.2018,19.33,0.74,33783808,300.5509912967682,,,,,-135.89136026799196,-8.82130051032142,-14.491347569947385,-29.004204646399977,-3.0905372145330485,30.96429782569074,0.8,-6.713383914005744,-22.82904108213866,-1.2046035625066687,26.804582261500027,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.02,0.0,0.0,0.02,0.0,0.99
43,random_mut_2272,holdout_robust_score,-5.1517505107342565,0.9195,3.8,0.5818,100.0,110.7421,18.95,0.77,32571392,300.2292492389679,,,,,-5.1517505107342565,10.602467402579077,8.858984584822878,1.801024281945447,1.6852492113935786,22.3623878531062,0.0,10.701175200779053,7.0578529774490555,2.2162108057433736,16.864680690147903,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.03,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.01,0.0,0.99
44,random_mut_2313,holdout_robust_score,-115.11574696577716,-0.111,-0.44,0.5833,0.0,63.3115,17.06,0.75,32505856,300.37141013145447,,,,,-115.11574696577716,-5.3321430976925095,-9.447336999270219,-21.200021717506896,-1.795317141054127,30.96429782569066,0.8,-6.547446655696612,-12.375158828346775,-0.8910466340649119,25.67491479167509,,,,,,,,,,,,,,,,,,,,256,0.0003,0.03,0.0,0.0,False,False,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
45,random_mut_2103,holdout_robust_score,-68.82461226011405,-0.0522,-0.4,0.4324,0.0,72.6006,16.6,0.75,35848192,300.41494369506836,,,,,-68.82461226011405,4.346885866582761,-1.4896282161883618,-19.464376386233013,-0.04972230100923963,23.835653701754687,0.3,5.976005384012097,-8.038556928393119,1.5607782594184585,20.05488164284226,,,,,,,,,,,,,,,,,,,,256,0.0003,0.03,0.005,0.0,False,False,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.005,0.99
46,random_mut_7139,holdout_robust_score,-157.06235472134904,-0.1818,-0.74,0.5263,0.0,44.1878,14.73,0.79,36569088,300.5095908641815,,,,,-157.06235472134904,-12.15963892046006,-22.33946374042946,-34.23919534987835,-3.5910589379577016,34.21711341313093,0.85,-10.945933522408149,-26.10805829711159,-1.8116059975936838,32.23040689767446,,,,,,,,,,,,,,,,,,,,256,0.0003,0.01,0.005,0.0,False,False,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
47,random_mut_8100,holdout_robust_score,-93.94008096473206,0.1644,0.91,0.5593,100.0,93.1254,19.02,0.75,31064064,300.4472463130951,,,,,-93.94008096473206,-3.480890839459845,-12.260613950993424,-19.424883980608556,-2.783701538769111,19.6074756991682,0.55,-4.355691325701855,-14.283643686059547,-1.3065725688157404,16.564377752486397,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
48,random_mut_7392,holdout_robust_score,-46.07356593692347,0.002,0.32,0.46,100.0,130.2001,20.21,0.75,31653888,300.4081268310547,,,,,-46.07356593692347,9.650246672336321,-0.8638121437952895,-6.143060827280315,0.10429196221120193,19.34945896605337,0.4,5.182300867676841,-2.9330406507688274,1.5138297314045173,17.55720221556361,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,0.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.05,0.0,0.99
49,random_mut_8516,holdout_robust_score,-81.31531639023987,-0.0563,-0.08,0.5758,0.0,93.5746,19.37,0.75,32833536,300.5015664100647,,,,,-81.31531639023987,-2.906706825945203,-6.1394830507102185,-16.326282395095223,-2.1180329474044326,16.24252492001524,0.6,-1.5846488446730564,-11.44580143889037,-0.48678423950503624,13.575268147505007,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.05,0.0,0.99
50,random_mut_9095,holdout_robust_score,-118.08352294831975,-0.2342,-2.69,0.3947,0.0,60.7565,15.62,0.72,32964608,300.51177883148193,,,,,-118.08352294831975,-8.702773024785778,-12.684018118508746,-18.835084278948262,-3.5937400382814024,21.369333678441063,0.95,-8.35255205297106,-15.655988715510935,-3.126689746421736,16.412656370262056,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
51,random_mut_5895,holdout_robust_score,-111.61102104262643,0.1172,0.93,0.5556,100.0,52.169,14.76,0.71,32866304,300.3011062145233,,,,,-111.61102104262643,-6.507356365851673,-10.59522043027943,-21.386121511918574,-2.638052788752806,22.715357147607666,0.8,-6.53626649940873,-14.92703565208941,-1.5572425695384629,22.238995712225982,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.99
52,random_mut_4424,holdout_robust_score,-4.024142780821583,0.0982,0.41,0.6222,100.0,49.4962,15.33,0.71,33423360,300.3414475917816,,,,,-4.024142780821583,12.914845544630449,4.012101745794475,0.23637135417853644,1.7265665437965005,15.854982074384374,0.0,7.32829541809103,2.2731926094736994,1.9555201345187339,15.854982074384342,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
53,random_mut_5048,holdout_robust_score,-116.75206591413536,0.1395,1.15,0.6486,100.0,75.1215,18.03,0.73,34799616,300.31988048553467,,,,,-116.75206591413536,-6.7188647757303555,-16.736937397648962,-24.904902295833363,-3.9165622486557408,25.09859270484463,0.6,-5.392104948311443,-20.64611300205683,-1.402763142181274,24.8849468733042,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.98
54,random_mut_2201,holdout_robust_score,-110.75953692474074,-0.2593,-2.97,0.4091,0.0,38.9159,14.36,0.68,36175872,300.3162589073181,,,,,-110.75953692474074,-6.8761695310425655,-13.309627187470856,-21.791057575823217,-3.791092630713768,23.64564740529663,0.65,-6.687751390990771,-20.96274459947413,-2.3582191523650735,21.905969629866576,,,,,,,,,,,,,,,,,,,,256,0.0003,0.08,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.005,0.99
55,random_mut_4107,holdout_robust_score,-43.430413659517356,0.0221,0.32,0.525,100.0,48.5916,15.17,0.72,36601856,300.5899541378021,,,,,-43.430413659517356,6.622662739936905,0.11726835662289437,-8.456126195350281,0.33257917956028965,20.65757097119611,0.25,5.866192876303139,-4.8083205449002175,1.5410071504702034,20.342459729676836,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.0,12.0,False,False,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
56,random_mut_5464,holdout_robust_score,-57.76295057449734,-0.2214,-1.31,0.4259,0.0,36.2754,13.48,0.68,35454976,300.27429604530334,,,,,-57.76295057449734,0.259625863549868,-2.877060956573746,-9.344003383306609,-0.4018960498316031,15.935749043945012,0.5,-0.239160279662683,-6.163638165352808,0.11353874256889802,11.957485664818703,,,,,,,,,,,,,,,,,,,,256,0.0002,0.05,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.05,0.0,0.99
57,random_mut_1262,holdout_robust_score,-128.98924548288966,0.1609,1.01,0.5897,100.0,29.967,12.18,0.68,34308096,300.56489062309265,,,,,-128.98924548288966,-8.961614596494481,-22.91207633554631,-26.15247168704591,-3.80841758549924,30.664694380271357,0.6,-8.354245347949481,-24.05055283826541,-1.3455047853833166,27.051388566819522,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.05,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
58,random_mut_3135,holdout_robust_score,-23.75444304261445,0.2925,1.36,0.52,100.0,106.4044,17.98,0.77,34865152,300.38714718818665,,,,,-23.75444304261445,5.3740038938943675,2.1346539994194202,-2.9277960903799065,0.7073909139778827,22.128640223269265,0.05,5.096356294876568,1.4250628884052132,1.4206424713068828,21.16734367189862,,,,,,,,,,,,,,,,,,,,512,0.0003,0.03,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
59,random_mut_3519,holdout_robust_score,-77.77996621826374,0.2284,1.05,1.0,100.0,36.2615,13.16,0.69,36372480,300.4718794822693,,,,,-77.77996621826374,-0.7674443486857887,-7.577306838366026,-13.881674938176111,-1.150514080721373,20.27238785025783,0.55,-2.2075787631011097,-10.905174927232869,-0.2289311716852871,18.369017036347095,,,,,,,,,,,,,,,,,,,,256,0.0002,0.05,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
60,random_mut_7067,holdout_robust_score,-157.4205554572977,-0.2473,-1.29,0.4444,0.0,42.3061,14.56,0.72,35061760,300.512140750885,,,,,-157.4205554572977,-16.856148046839227,-20.617025850286886,-29.0590395743599,-4.005200098154922,31.737827555058495,1.0,-17.611636145889687,-25.26668443323046,-3.4548965802416314,30.67165089499747,,,,,,,,,,,,,,,,,,,,256,0.0003,0.05,0.01,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
61,random_mut_4694,holdout_robust_score,-150.88207747753614,0.0025,0.62,0.5581,100.0,103.0343,19.28,0.76,35618816,300.3853871822357,,,,,-150.88207747753614,-10.760228479199732,-16.410154793224343,-34.12772158932735,-2.90635128438511,34.06178337270005,0.85,-8.851598841474962,-24.459863067327927,-1.3000867780921543,26.42218301940512,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.0,0.99
62,random_mut_7057,holdout_robust_score,-67.55191864978372,0.5425,2.04,0.5735,100.0,80.745,18.71,0.79,36929536,300.42255115509033,,,,,-67.55191864978372,2.3967421062976917,-5.000216547830528,-14.900611952140332,-0.810207954012386,19.313794701127115,0.4,5.395582397992976,-7.71729523603749,1.379140785474528,18.78622914510604,,,,,,,,,,,,,,,,,,,,256,0.0003,0.03,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.05,0.0,0.99
63,random_mut_8594,a40,,,,,,,,,,0,,"train failed (exit 1): # type: ignore[misc] ^^^^^^^^^^^^^^^^^^^^ *self.pool, ^^^^^^^^^^^ capture_error_mode=self.capture_error_mode, ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ) ^ File ""/nvme0n1-disk/code/stock-prediction/.venv313/lib/python3.13/site-packages/torch/cuda/graphs.py"", line 117, in capture_begin super().capture_begin(pool=pool, capture_error_mode=capture_error_mode) ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.02,0.0,0.0,0.02,0.0,0.99
64,random_mut_4196,a40,,,,,,,,,,0,,"train failed (exit 1): # type: ignore[misc] ^^^^^^^^^^^^^^^^^^^^ *self.pool, ^^^^^^^^^^^ capture_error_mode=self.capture_error_mode, ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ) ^ File ""/nvme0n1-disk/code/stock-prediction/.venv313/lib/python3.13/site-packages/torch/cuda/graphs.py"", line 117, in capture_begin super().capture_begin(pool=pool, capture_error_mode=capture_error_mode) ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.02,0.995
65,random_mut_3612,a40,,,,,,,,,,0,,"train failed (exit 1): # type: ignore[misc] ^^^^^^^^^^^^^^^^^^^^ *self.pool, ^^^^^^^^^^^ capture_error_mode=self.capture_error_mode, ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ) ^ File ""/nvme0n1-disk/code/stock-prediction/.venv313/lib/python3.13/site-packages/torch/cuda/graphs.py"", line 117, in capture_begin super().capture_begin(pool=pool, capture_error_mode=capture_error_mode) ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.1,0.05,0.0,0.99
66,random_mut_1438,a40,,,,,,,,,,0,,"train failed (exit 1): # type: ignore[misc] ^^^^^^^^^^^^^^^^^^^^ *self.pool, ^^^^^^^^^^^ capture_error_mode=self.capture_error_mode, ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ) ^ File ""/nvme0n1-disk/code/stock-prediction/.venv313/lib/python3.13/site-packages/torch/cuda/graphs.py"", line 117, in capture_begin super().capture_begin(pool=pool, capture_error_mode=capture_error_mode) ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
