trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,random_mut_830,a40,holdout_robust_score,-120.47424375835121,0.0208,0.42,0.5263,100.0,-0.256,-0.67,0.5,38797312,463.6203680038452,,,,,-120.47424375835121,-9.726890239228798,-12.242033876032215,-19.39201908453161,-1.2650462930772268,27.648888021534457,0.95,-10.158595582765129,-14.252079657937639,-0.993639861239909,26.206177773488985,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.1,0.0,12.0,False,False,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.005,0.99
1,random_mut_5526,a40,holdout_robust_score,-52.421755260528826,0.0878,1.07,0.6,100.0,-0.2333,-0.57,0.5,30113792,464.6260139942169,,,,,-52.421755260528826,2.769601552042566,-4.000887672278605,-8.987216016468592,-0.4249039005412932,13.141104170705505,0.45,4.5780415715250635,-7.0529705433097485,0.9153693477661295,13.141104170705464,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.005,0.99
2,random_mut_187,a40,holdout_robust_score,-180.33613277851322,0.1771,1.38,0.5556,100.0,-0.2283,-0.53,0.5,38240256,600.9320118427277,,,,,-180.33613277851322,-15.627299507384995,-23.366680422827567,-39.98186347396208,-1.9854416988173962,42.52561648841099,1.0,-12.409441222211699,-26.668178076466553,-0.9112825296645333,39.04112833000974,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0003,0.08,0.0,12.0,False,True,False,False,none,mlp,0.001,0.0,0.01,0.0,0.0,0.01,0.005,0.99
3,trade_pen_high,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2772,-0.75,0.49,9502720,176.73862504959106,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.1,0.0,0.0,0.0,0.02,0.0,0.99
4,trade_pen_vhigh,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2159,-0.56,0.5,9633792,177.6580150127411,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.2,0.0,0.0,0.0,0.02,0.0,0.99
5,slip_3bps,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.22,-0.47,0.5,34734080,600.717042684555,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,3.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
6,combined_smooth,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994240,169.1884524822235,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.02,0.0,3.0,False,True,False,False,none,mlp,0.001,0.08,0.0,0.0,0.0,0.02,0.0,0.99
7,sortino_top1_tp,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2401,-0.57,0.5,9895936,169.63487482070923,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.005,5.0,True,True,True,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
8,sortino_sds_pen,a40,holdout_robust_score,-53.68499324734352,0.1068,1.21,1.0,100.0,-0.141,-0.23,0.51,17727488,324.88495564460754,,,,,-53.68499324734352,0.18108907181673925,-1.7783531557703691,-7.792562209661938,-0.03011042818175453,17.450334903856966,0.45,0.372212750224844,-3.579447093483462,0.27125332739199204,17.4316455916393,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.5,0.02,0.0,0.99
9,sortino_dd_slip,a40,holdout_robust_score,-135.6427618381262,0.1957,0.99,1.0,100.0,-0.2345,-0.57,0.5,8749056,170.51526618003845,,,,,-135.6427618381262,-7.6592768996872405,-16.865691890919155,-29.94759309457942,-1.2613474229648474,33.645775581772284,0.75,-6.021238852323031,-20.453305894404807,-0.2773147790677202,33.64577558177228,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.02,5.0,True,True,False,False,none,mlp,0.001,0.02,0.05,0.0,0.0,0.02,0.0,0.99
