trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,random_mut_935,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1962,-0.43,0.51,28114944,519.1048533916473,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
1,random_mut_9893,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2064,-0.46,0.5,28114944,542.7032544612885,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
2,random_mut_8143,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1848,-0.44,0.51,28114944,530.5120534896851,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
3,random_mut_64,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.222,-0.52,0.5,28114944,514.3820314407349,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
4,random_mut_229,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2041,-0.45,0.5,28114944,515.1906504631042,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
5,random_mut_1875,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1981,-0.48,0.5,28114944,522.0033960342407,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
6,random_mut_7537,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2143,-0.53,0.5,28114944,517.9700186252594,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
7,random_mut_8270,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1562,-0.3,0.5,28114944,508.21439838409424,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
8,random_mut_7789,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1425,-0.25,0.51,28114944,501.01965713500977,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
9,random_mut_6527,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1794,-0.34,0.51,28114944,537.0487358570099,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
10,random_mut_5422,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1752,-0.39,0.51,28114944,512.950112581253,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
11,random_mut_4826,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1971,-0.42,0.5,28114944,511.0075979232788,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
12,random_mut_9600,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2116,-0.51,0.5,28114944,475.1844274997711,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
13,random_mut_8802,a40,holdout_robust_score,-96.5647212330193,0.0001,0.21,0.5833,100.0,-0.1794,-0.38,0.51,28114944,509.34211468696594,,,,,-96.5647212330193,-7.034990671310444,-12.720087949907374,-17.654430089010532,-2.1360260925230916,17.736775658921548,0.7,-8.936681406426414,-17.132769717130323,-1.2848201468704317,17.736775658921548,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
14,random_mut_6486,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1616,-0.31,0.5,9633792,178.52137994766235,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
15,random_mut_2714,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.0973,-0.09,0.52,9371648,176.4661455154419,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
16,random_mut_5945,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2458,-0.65,0.5,10223616,176.83841347694397,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
17,random_mut_4299,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.2423,-0.6,0.5,9240576,176.30612707138062,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
18,random_mut_1281,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1393,-0.24,0.51,8880128,180.7709345817566,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
19,random_mut_739,a40,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1588,-0.32,0.51,7962624,181.8545036315918,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
