trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,h100_combo_best_daily,h100,holdout_robust_score,-118.89446669271618,-0.0432,-0.1,0.3714,0.0,25995.2734,58.89,0.98,15073280,120.7194504737854,,,,,-118.89446669271618,-7.772101530360379,-9.78554506631318,-21.50359367737844,-2.416080077100439,24.91235342477489,0.9,-8.430892502320658,-14.18244630585281,-1.7161774355046906,24.912353424774874,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
1,h100_robust_champion,h100,holdout_robust_score,26.336331926327695,-0.1726,-0.55,0.5,0.0,-0.0409,0.16,0.52,14614528,120.37425971031189,,,,,26.336331926327695,46.906014383626186,40.06198861170077,-1.445016844336169,5.145970259419765,25.828259998495444,0.05,47.560651404988114,10.75136335727874,6.125612583722974,25.828259998495444,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
2,h100_combo_slip10,h100,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.1502,-0.23,0.51,3932160,41.04378628730774,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,10.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
3,h100_combo_tp03,h100,holdout_robust_score,-50.0,-0.0782,-0.95,0.5556,0.0,-0.1347,-0.11,0.52,7340032,70.52002549171448,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,5.0,True,True,False,False,cosine,mlp,0.001,0.03,0.0,0.0,0.0,0.02,0.0,0.99
4,h100_combo_wd01,h100,holdout_robust_score,-50.0,0.0,0.0,0.0,0.0,-0.146,-0.15,0.52,3670016,41.65400791168213,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.01,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
5,h100_slip_10bps,h100,holdout_robust_score,-77.11406093585532,0.1957,0.99,1.0,100.0,-0.1251,-0.07,0.51,5701632,40.64704895019531,,,,,-77.11406093585532,0.6738150521358783,-2.9236249524819096,-15.809208140461179,-0.16819309734588983,25.332891079493518,0.5,0.9881170282905442,-9.658609144830272,0.454525045439636,25.265690681465085,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,10.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
6,h100_slip_5bps,h100,holdout_robust_score,-77.11406093585532,0.1957,0.99,1.0,100.0,-0.1403,-0.14,0.51,5373952,40.43830585479736,,,,,-77.11406093585532,0.6738150521358783,-2.9236249524819096,-15.809208140461179,-0.16819309734588983,25.332891079493518,0.5,0.9881170282905442,-9.658609144830272,0.454525045439636,25.265690681465085,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,5.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
7,h100_slip_15bps,h100,holdout_robust_score,-77.11406093585532,0.1957,0.99,1.0,100.0,-0.159,-0.19,0.52,5308416,39.768913984298706,,,,,-77.11406093585532,0.6738150521358783,-2.9236249524819096,-15.809208140461179,-0.16819309734588983,25.332891079493518,0.5,0.9881170282905442,-9.658609144830272,0.454525045439636,25.265690681465085,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,15.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
