trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
20,lr1e4_anneal_ent08,a40,holdout_robust_score,-56.180848189829,0.245,1.6,0.6061,100.0,-0.1412,-0.45,0.36,37257216,341.5884599685669,,,,,-56.180848189829,4.375334317872194,-0.15667690635280906,-16.559578353579816,0.15104465726633043,16.658478504558296,0.3,5.212264674243898,-2.84586517766689,1.5961631491568065,13.724767418779434,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.08,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
21,lr1e4_anneal_wd001,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1304,-0.38,0.36,37257216,331.33963108062744,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.001,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
22,lr1e4_anneal_wd005,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1334,-0.4,0.36,37257216,338.9069826602936,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.005,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
23,lr1e4_anneal_wd01,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1343,-0.4,0.36,37257216,396.4032311439514,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.01,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
24,lr1e4_anneal_tp01_slip5,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.122,-0.36,0.36,37257216,410.0460171699524,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,5.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
25,lr1e4_anneal_tp01_slip8,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1194,-0.35,0.37,37257216,423.7521197795868,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,8.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
26,lr1e4_anneal_wd005_slip5,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.134,-0.41,0.37,26542080,315.209974527359,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.005,5.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
27,lr1e4_anneal_wd001_s42,a40,holdout_robust_score,-56.925933833837995,0.2076,1.17,0.614,100.0,-0.1539,-0.47,0.38,37257216,440.8236286640167,,,,,-56.925933833837995,2.029746585693455,-3.1352745171560037,-12.33375822652959,-0.6056072298690468,14.352792351523295,0.4,2.5934478774226957,-5.295026247662879,0.9075265158741972,12.469055908433747,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.001,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
28,lr1e4_anneal_tp01_s42,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1611,-0.51,0.38,37257216,493.62733149528503,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
29,lr2e4_anneal_s777,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1298,-0.39,0.36,37257216,379.117618560791,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0002,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
30,lr2e4_anneal_s42,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.1582,-0.5,0.4,16384000,161.0986349582672,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0002,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
31,lr2e4_anneal_s9621,a40,holdout_robust_score,-56.925933833837995,0.2076,1.17,0.614,100.0,-0.1177,-0.34,0.39,37257216,330.2627272605896,,,,,-56.925933833837995,2.029746585693455,-3.1352745171560037,-12.33375822652959,-0.6056072298690468,14.352792351523295,0.4,2.5934478774226957,-5.295026247662879,0.9075265158741972,12.469055908433747,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0002,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
32,transformer_lr1e4_s777,a40,holdout_robust_score,-75.25056168103288,0.0792,1.19,0.5091,100.0,112.7242,18.39,0.61,37257216,527.7364211082458,,,,,-75.25056168103288,5.1196149893115175,-10.98908552014379,-17.32711723047021,-2.92777873869189,17.2378673164207,0.35,11.606987704269024,-14.46377611164845,2.1292548812134635,16.528118308914525,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,transformer,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
33,transformer_lr1e4_s42,a40,holdout_robust_score,-82.94873916599967,-0.0526,-0.35,0.5106,0.0,1.8192,2.01,0.41,10452992,166.26745343208313,,,,,-82.94873916599967,-1.4560955463938652,-8.589074010584062,-18.6940384441614,-1.7027145498025724,21.905875017666975,0.45,2.0555851112516668,-13.24481976614186,0.8031950834232695,17.641027862099357,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,transformer,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
34,transformer_lr1e4_s9621,a40,holdout_robust_score,-64.87104930869027,0.2003,1.27,1.0,100.0,-0.113,-0.26,0.35,29065216,601.1790306568146,,,,,-64.87104930869027,0.5651939423084505,-5.507659804352166,-12.53545854567572,-0.730941794194413,16.58319253711037,0.45,1.6342506394665084,-9.92887309216185,0.6153667588842497,16.499775729647506,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0001,0.05,0.0,0.0,False,True,False,False,none,transformer,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
35,transformer_lr1e4_h512_s777,a40,holdout_robust_score,-74.72773390467876,0.194,1.11,0.75,100.0,-0.1351,-0.34,0.39,32604160,600.5529363155365,,,,,-74.72773390467876,-0.6408462343464515,-6.053513202731088,-15.686247213550597,-0.8585366091407347,21.43918155427709,0.45,1.3035519596009453,-12.8361123650526,0.545306382403142,18.046650480536254,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0001,0.05,0.0,0.0,False,True,False,False,none,transformer,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
