timestamp,portfolio_value,cash,inventory,buy_filled,sell_filled,forced_close,market_open
2025-11-24 15:00:00+00:00,10067.52314491597,10067.52314491597,0.0,0.0,0.0,0.0,1.0
2025-11-24 16:00:00+00:00,10074.397931228934,9513.589313856828,3.078659515657146,1.0,0.0,0.0,1.0
2025-11-24 17:00:00+00:00,10075.352315678787,9513.589313856828,3.078659515657146,0.0,0.0,0.0,1.0
2025-11-24 18:00:00+00:00,10076.087128962561,9832.431202800151,1.3377765183100943,1.0,1.0,0.0,1.0
2025-11-24 19:00:00+00:00,10075.900972985424,9828.838470295985,1.3610009512997303,1.0,1.0,0.0,1.0
2025-11-24 20:00:00+00:00,10080.57583291738,9627.994243547706,2.475355316923321,1.0,1.0,0.0,1.0
2025-11-24 21:00:00+00:00,10078.877442127334,10078.877442127334,0.0,0.0,0.0,1.0,1.0
2025-11-25 13:00:00+00:00,10078.877442127334,10078.877442127334,0.0,0.0,0.0,0.0,0.0
2025-11-25 14:00:00+00:00,10078.877442127334,10078.877442127334,0.0,0.0,0.0,0.0,0.0
2025-11-25 15:00:00+00:00,10080.844173761017,9533.995531626571,3.168392144236195,1.0,0.0,0.0,1.0
2025-11-25 16:00:00+00:00,10097.30645685051,9352.26673691086,4.264070510457289,1.0,1.0,0.0,1.0
2025-11-25 17:00:00+00:00,10099.218053983635,10091.211914825706,0.04568149696410373,0.0,1.0,0.0,1.0
2025-11-25 18:00:00+00:00,10101.07403473378,9660.128368578058,2.504448164914788,1.0,1.0,0.0,1.0
2025-11-25 19:00:00+00:00,10099.163254527406,9836.25366196876,1.5008825287357825,1.0,1.0,0.0,1.0
2025-11-25 20:00:00+00:00,10102.97856393283,10100.15399979612,0.01588618749554671,0.0,1.0,0.0,1.0
2025-11-25 21:00:00+00:00,10102.967624704119,10102.967624704119,0.0,0.0,0.0,1.0,1.0
2025-11-26 13:00:00+00:00,10102.967624704119,10102.967624704119,0.0,0.0,0.0,0.0,0.0
2025-11-26 14:00:00+00:00,10102.967624704119,10102.967624704119,0.0,0.0,0.0,0.0,0.0
2025-11-26 15:00:00+00:00,10109.056113816761,8671.949227356921,7.953659055593099,1.0,0.0,0.0,1.0
2025-11-26 16:00:00+00:00,10109.776599446017,10093.670415819424,0.08905085907496169,0.0,1.0,0.0,1.0
2025-11-26 17:00:00+00:00,10109.548228651514,9558.621077051232,3.0437123372298145,1.0,1.0,0.0,1.0
2025-11-26 18:00:00+00:00,10108.888501993482,9772.81434136933,1.8620614490076792,1.0,1.0,0.0,1.0
2025-11-26 19:00:00+00:00,10109.142463315646,9777.288974290552,1.8416353895784787,1.0,1.0,0.0,1.0
2025-11-26 20:00:00+00:00,10109.171793424619,10109.171793424619,0.0,1.0,1.0,1.0,1.0
2025-11-28 13:00:00+00:00,10109.171793424619,10109.171793424619,0.0,0.0,0.0,0.0,0.0
2025-11-28 14:00:00+00:00,10109.171793424619,10109.171793424619,0.0,0.0,0.0,0.0,0.0
2025-11-28 15:00:00+00:00,10112.71600414874,9241.969141473264,4.8926609129374405,1.0,0.0,0.0,1.0
2025-11-28 16:00:00+00:00,10109.014347287097,9740.450036642704,2.082872623025673,1.0,1.0,0.0,1.0
2025-11-28 17:00:00+00:00,10109.359427992254,9554.311497150105,3.1367501036572474,1.0,1.0,0.0,1.0
2025-11-28 18:00:00+00:00,10107.702424066249,10107.702424066249,0.0,0.0,0.0,1.0,1.0
2025-12-01 13:00:00+00:00,10107.702424066249,10107.702424066249,0.0,0.0,0.0,0.0,0.0
2025-12-01 14:00:00+00:00,10107.702424066249,10107.702424066249,0.0,0.0,0.0,0.0,0.0
2025-12-01 15:00:00+00:00,10107.702424066249,10107.702424066249,0.0,0.0,0.0,0.0,1.0
2025-12-01 16:00:00+00:00,10108.980421592409,9740.918296126376,2.049001422179103,1.0,0.0,0.0,1.0
2025-12-01 17:00:00+00:00,10108.586837768646,10105.531314797454,0.017033324810839634,0.0,1.0,0.0,1.0
2025-12-01 18:00:00+00:00,10108.939051424579,9821.831641543888,1.5956617011098244,1.0,0.0,0.0,1.0
2025-12-01 19:00:00+00:00,10107.596939555728,9951.86806399503,0.8704800199032827,1.0,1.0,0.0,1.0
2025-12-01 20:00:00+00:00,10110.19605893085,9730.216466138438,2.1114082893474366,1.0,1.0,0.0,1.0
2025-12-01 21:00:00+00:00,10110.069051636432,10110.069051636432,0.0,0.0,1.0,1.0,1.0
2025-12-02 13:00:00+00:00,10110.069051636432,10110.069051636432,0.0,0.0,0.0,0.0,0.0
2025-12-02 14:00:00+00:00,10110.069051636432,10110.069051636432,0.0,0.0,0.0,0.0,0.0
2025-12-02 15:00:00+00:00,10110.069051636432,10110.069051636432,0.0,0.0,0.0,0.0,1.0
2025-12-02 16:00:00+00:00,10109.928111506986,9828.070634635662,1.554475385348136,1.0,0.0,0.0,1.0
2025-12-02 17:00:00+00:00,10110.609834912746,10107.830106468733,0.015339818133733418,0.0,1.0,0.0,1.0
2025-12-02 18:00:00+00:00,10110.450890105514,9779.478055055128,1.8263089256470446,1.0,1.0,0.0,1.0
2025-12-02 19:00:00+00:00,10111.515196110362,9453.198297391515,3.625292685273682,1.0,0.0,0.0,1.0
2025-12-02 20:00:00+00:00,10111.058714317356,10105.528318109084,0.03049906914615219,0.0,1.0,0.0,1.0
2025-12-02 21:00:00+00:00,10110.912337672502,10110.912337672502,0.0,1.0,0.0,1.0,1.0
2025-12-03 13:00:00+00:00,10110.912337672502,10110.912337672502,0.0,0.0,0.0,0.0,0.0
2025-12-03 14:00:00+00:00,10110.912337672502,10110.912337672502,0.0,0.0,0.0,0.0,0.0
2025-12-03 15:00:00+00:00,10110.912337672502,10110.912337672502,0.0,0.0,0.0,0.0,1.0
2025-12-03 16:00:00+00:00,10110.78909750099,9864.310426992473,1.3694400672751477,1.0,0.0,0.0,1.0
2025-12-03 17:00:00+00:00,10111.632116401586,9466.902967043368,3.5685456874866808,1.0,0.0,0.0,1.0
2025-12-03 18:00:00+00:00,10111.45539352234,10106.654163125784,0.026589302744393972,0.0,1.0,0.0,1.0
2025-12-03 19:00:00+00:00,10111.382136107588,9848.938454993715,1.4527743211396265,1.0,1.0,0.0,1.0
2025-12-03 20:00:00+00:00,10110.307048650311,10110.307048650311,0.0,1.0,1.0,1.0,1.0
2025-12-04 13:00:00+00:00,10110.307048650311,10110.307048650311,0.0,0.0,0.0,0.0,0.0
2025-12-04 14:00:00+00:00,10110.307048650311,10110.307048650311,0.0,0.0,0.0,0.0,0.0
2025-12-04 15:00:00+00:00,10113.85754369929,9424.278088643536,3.7934836343698657,1.0,0.0,0.0,1.0
2025-12-04 16:00:00+00:00,10136.749751107229,8996.529603710345,6.189448199961372,1.0,1.0,0.0,1.0
2025-12-04 17:00:00+00:00,10132.828479135516,10121.658403034666,0.06087732567158621,0.0,1.0,0.0,1.0
2025-12-04 18:00:00+00:00,10132.83994829208,10132.746530042781,0.0005090496651406484,0.0,1.0,0.0,1.0
2025-12-04 19:00:00+00:00,10132.873453404716,9815.299025576322,1.7368029960535643,1.0,1.0,0.0,1.0
2025-12-04 20:00:00+00:00,10135.567148994682,9697.172828244406,2.3897210179900554,1.0,1.0,0.0,1.0
2025-12-04 21:00:00+00:00,10135.539031031894,10135.539031031894,0.0,0.0,1.0,1.0,1.0
2025-12-05 13:00:00+00:00,10135.539031031894,10135.539031031894,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:00:00+00:00,10135.539031031894,10135.539031031894,0.0,0.0,0.0,0.0,0.0
2025-12-05 15:00:00+00:00,10135.539031031894,10135.539031031894,0.0,0.0,0.0,0.0,1.0
2025-12-05 16:00:00+00:00,10136.456798239848,9546.64358221159,3.238685534021127,1.0,0.0,0.0,1.0
2025-12-05 17:00:00+00:00,10137.931014647273,9563.195605787063,3.1535550554743987,1.0,1.0,0.0,1.0
2025-12-05 18:00:00+00:00,10136.95120230937,10131.968131988557,0.027402091398474937,0.0,1.0,0.0,1.0
2025-12-05 19:00:00+00:00,10137.515304067154,9627.641498753685,2.803815261553307,1.0,0.0,0.0,1.0
2025-12-05 20:00:00+00:00,10138.67759460165,10134.636450622147,0.022160861942378318,0.0,1.0,0.0,1.0
2025-12-05 21:00:00+00:00,10138.677678191734,10138.677678191734,0.0,0.0,1.0,1.0,1.0
2025-12-08 14:00:00+00:00,10138.677678191734,10138.677678191734,0.0,0.0,0.0,0.0,0.0
2025-12-08 15:00:00+00:00,10140.817567478894,9527.360305413742,3.3406336595156283,1.0,0.0,0.0,1.0
2025-12-08 16:00:00+00:00,10140.595204581372,10135.983005336382,0.02512433198959929,0.0,1.0,0.0,1.0
2025-12-08 17:00:00+00:00,10150.456496392122,9011.30421996066,6.128758145109274,1.0,1.0,0.0,1.0
2025-12-08 18:00:00+00:00,10142.275783488243,10128.987814052263,0.07205471049523915,0.0,1.0,0.0,1.0
2025-12-08 19:00:00+00:00,10142.62350937005,9733.25190014632,2.2197186348040105,1.0,0.0,0.0,1.0
2025-12-08 20:00:00+00:00,10149.399596900972,9389.169263059135,4.096620416768625,1.0,1.0,0.0,1.0
2025-12-08 21:00:00+00:00,10158.58030760287,10158.58030760287,0.0,0.0,0.0,1.0,1.0
2025-12-09 13:00:00+00:00,10158.58030760287,10158.58030760287,0.0,0.0,0.0,0.0,0.0
2025-12-09 14:00:00+00:00,10158.58030760287,10158.58030760287,0.0,0.0,0.0,0.0,0.0
2025-12-09 15:00:00+00:00,10161.383094386598,9438.901079201372,3.9015121243396997,1.0,0.0,0.0,1.0
2025-12-09 16:00:00+00:00,10158.88007988511,10152.94733058068,0.03213318152211908,0.0,1.0,0.0,1.0
2025-12-09 17:00:00+00:00,10159.81308232703,9687.782345536809,2.550276820953164,1.0,0.0,0.0,1.0
2025-12-09 18:00:00+00:00,10159.091984450535,9914.34486172935,1.3246759186035137,1.0,1.0,0.0,1.0
2025-12-09 19:00:00+00:00,10158.654431180124,9914.394471427862,1.3258784624902231,1.0,1.0,0.0,1.0
2025-12-09 20:00:00+00:00,10160.13049871059,10160.13049871059,0.0,1.0,1.0,1.0,1.0
2025-12-10 14:00:00+00:00,10160.13049871059,10160.13049871059,0.0,0.0,0.0,0.0,0.0
2025-12-10 15:00:00+00:00,10160.01124533998,9921.490158634355,1.3051055302343275,1.0,0.0,0.0,1.0
2025-12-10 16:00:00+00:00,10159.71432914497,9507.702698529973,3.570807692516211,1.0,0.0,0.0,1.0
2025-12-10 17:00:00+00:00,10162.917853083336,9657.16385347191,2.760289259715798,1.0,1.0,0.0,1.0
2025-12-10 18:00:00+00:00,10162.688420918494,9854.561069053678,1.685459901347353,1.0,1.0,0.0,1.0
2025-12-10 19:00:00+00:00,10171.041503367227,9345.259928438089,4.4743258286147505,1.0,1.0,0.0,1.0
2025-12-10 20:00:00+00:00,10168.10805403735,10162.442549729474,0.03083267650544297,0.0,1.0,0.0,1.0
2025-12-10 21:00:00+00:00,10167.866388553444,10167.866388553444,0.0,1.0,0.0,1.0,1.0
2025-12-11 13:00:00+00:00,10167.866388553444,10167.866388553444,0.0,0.0,0.0,0.0,0.0
2025-12-11 14:00:00+00:00,10167.866388553444,10167.866388553444,0.0,0.0,0.0,0.0,0.0
2025-12-11 15:00:00+00:00,10167.784921231887,9590.409509191284,3.2530024905099078,1.0,0.0,0.0,1.0
2025-12-11 16:00:00+00:00,10169.571373865672,9707.683086917506,2.600283099409822,1.0,1.0,0.0,1.0
2025-12-11 17:00:00+00:00,10174.87828154887,9575.72741310635,3.3515179752895947,1.0,1.0,0.0,1.0
2025-12-11 18:00:00+00:00,10178.2486484447,10174.555019011044,0.020535565194204963,0.0,1.0,0.0,1.0
2025-12-11 19:00:00+00:00,10178.259642649884,10178.234448579598,0.00013958707011509086,0.0,1.0,0.0,1.0
2025-12-11 20:00:00+00:00,10180.031412426433,9563.9895661363,3.4037341637114364,1.0,0.0,0.0,1.0
2025-12-11 21:00:00+00:00,10178.05639567794,10178.05639567794,0.0,0.0,0.0,1.0,1.0
2025-12-12 14:00:00+00:00,10178.05639567794,10178.05639567794,0.0,0.0,0.0,0.0,0.0
2025-12-12 15:00:00+00:00,10178.01298350154,10091.18384430108,0.4898820231908318,1.0,0.0,0.0,1.0
2025-12-12 16:00:00+00:00,10177.1848912181,9821.236116182337,2.0243916000441446,1.0,0.0,0.0,1.0
2025-12-12 17:00:00+00:00,10180.784690500695,9492.864665414674,3.8893004951859846,1.0,0.0,0.0,1.0
2025-12-12 18:00:00+00:00,10182.498119469192,9954.757053146759,1.2870726289097343,1.0,1.0,0.0,1.0
2025-12-12 19:00:00+00:00,10181.577742534562,9787.110339281302,2.2375416390326452,1.0,0.0,0.0,1.0
2025-12-12 20:00:00+00:00,10180.80056798807,9830.171527229806,2.00285060268051,1.0,1.0,0.0,1.0
2025-12-12 21:00:00+00:00,10180.735355172446,10180.735355172446,0.0,0.0,0.0,1.0,1.0
2025-12-15 13:00:00+00:00,10180.735355172446,10180.735355172446,0.0,0.0,0.0,0.0,0.0
2025-12-15 14:00:00+00:00,10180.735355172446,10180.735355172446,0.0,0.0,0.0,0.0,0.0
2025-12-15 15:00:00+00:00,10181.996652374659,9879.870797339572,1.7068293036274027,1.0,0.0,0.0,1.0
2025-12-15 16:00:00+00:00,10183.339129193748,10181.475036774937,0.010483030136155147,0.0,1.0,0.0,1.0
2025-12-15 17:00:00+00:00,10183.268098025292,10049.20974788925,0.7558970969046623,1.0,0.0,0.0,1.0
2025-12-15 18:00:00+00:00,10183.274940617033,9888.951899453024,1.658485003600756,1.0,0.0,0.0,1.0
2025-12-15 19:00:00+00:00,10182.923599070422,10054.534090986122,0.7256719405640828,1.0,1.0,0.0,1.0
2025-12-15 20:00:00+00:00,10182.25623372108,9917.102934789125,1.5056973249969055,1.0,0.0,0.0,1.0
2025-12-15 21:00:00+00:00,10182.15375596114,10182.15375596114,0.0,0.0,0.0,1.0,1.0
2025-12-16 13:00:00+00:00,10182.15375596114,10182.15375596114,0.0,0.0,0.0,0.0,0.0
2025-12-16 14:00:00+00:00,10182.15375596114,10182.15375596114,0.0,0.0,0.0,0.0,0.0
2025-12-16 15:00:00+00:00,10183.430986551037,9909.746918478117,1.5474616536973889,1.0,0.0,0.0,1.0
2025-12-16 16:00:00+00:00,10184.584367293257,9945.875653189674,1.3487130013197548,1.0,1.0,0.0,1.0
2025-12-16 17:00:00+00:00,10184.238434590521,10182.803107968162,0.008140002395279122,0.0,1.0,0.0,1.0
2025-12-16 18:00:00+00:00,10185.103406171213,9957.996368871653,1.2796204490622047,1.0,1.0,0.0,1.0
2025-12-16 19:00:00+00:00,10184.94942064413,10038.65413479059,0.8275556389497736,1.0,1.0,0.0,1.0
2025-12-16 20:00:00+00:00,10185.484585646469,10184.756826284134,0.004099706291498251,0.0,1.0,0.0,1.0
2025-12-16 21:00:00+00:00,10185.48329979409,10185.48329979409,0.0,0.0,0.0,1.0,1.0
2025-12-17 13:00:00+00:00,10185.48329979409,10185.48329979409,0.0,0.0,0.0,0.0,0.0
2025-12-17 14:00:00+00:00,10185.48329979409,10185.48329979409,0.0,0.0,0.0,0.0,0.0
2025-12-17 15:00:00+00:00,10185.452637114759,10124.122475276643,0.35752688491381535,1.0,0.0,0.0,1.0
2025-12-17 16:00:00+00:00,10185.196944642777,9941.574942910835,1.424023858615518,1.0,0.0,0.0,1.0
2025-12-17 17:00:00+00:00,10187.652588617446,9867.999777554342,1.8566654724427412,1.0,1.0,0.0,1.0
2025-12-17 18:00:00+00:00,10187.431209753646,10185.419698516787,0.011716631155977542,0.0,1.0,0.0,1.0
2025-12-17 19:00:00+00:00,10187.352959309095,10031.188348694506,0.9101562572245526,1.0,0.0,0.0,1.0
2025-12-17 20:00:00+00:00,10187.216509835567,10186.827463543417,0.00227539064306137,0.0,1.0,0.0,1.0
2025-12-17 21:00:00+00:00,10187.069112769635,10187.069112769635,0.0,1.0,1.0,1.0,1.0
2025-12-18 13:00:00+00:00,10187.069112769635,10187.069112769635,0.0,0.0,0.0,0.0,0.0
2025-12-18 14:00:00+00:00,10187.069112769635,10187.069112769635,0.0,0.0,0.0,0.0,0.0
2025-12-18 15:00:00+00:00,10192.760594987485,9698.616482576132,2.8175625066219276,1.0,0.0,0.0,1.0
2025-12-18 16:00:00+00:00,10194.27720319772,10190.88988219377,0.01928174756767076,0.0,1.0,0.0,1.0
2025-12-18 17:00:00+00:00,10194.180602513035,10012.43261088515,1.0368417572473414,1.0,0.0,0.0,1.0
2025-12-18 18:00:00+00:00,10193.765865810137,10012.43261088515,1.0368417572473414,0.0,0.0,0.0,1.0
2025-12-18 19:00:00+00:00,10193.57143579434,10086.3529082785,0.6165350479620462,1.0,1.0,0.0,1.0
2025-12-18 20:00:00+00:00,10193.801135719032,9999.527862264846,1.1166093252532463,1.0,1.0,0.0,1.0
2025-12-18 21:00:00+00:00,10193.609134745555,10193.609134745555,0.0,0.0,0.0,1.0,1.0
2025-12-19 14:00:00+00:00,10193.609134745555,10193.609134745555,0.0,0.0,0.0,0.0,0.0
2025-12-19 15:00:00+00:00,10193.609134745555,10193.609134745555,0.0,0.0,0.0,0.0,1.0
2025-12-19 16:00:00+00:00,10193.604260162349,10058.979764280133,0.7491207828290859,1.0,0.0,0.0,1.0
2025-12-19 17:00:00+00:00,10194.169955576113,10193.524832433564,0.0035730007064318503,0.0,1.0,0.0,1.0
2025-12-19 18:00:00+00:00,10194.119265162526,10098.249715509512,0.5335126166727774,1.0,0.0,0.0,1.0
2025-12-19 19:00:00+00:00,10194.768101891153,10090.745544111463,0.576957529491608,1.0,1.0,0.0,1.0
2025-12-19 20:00:00+00:00,10195.35204555004,10195.35204555004,0.0,1.0,0.0,1.0,1.0
2025-12-22 13:00:00+00:00,10195.35204555004,10195.35204555004,0.0,0.0,0.0,0.0,0.0
2025-12-22 14:00:00+00:00,10195.35204555004,10195.35204555004,0.0,0.0,0.0,0.0,0.0
2025-12-22 15:00:00+00:00,10195.35204555004,10195.35204555004,0.0,0.0,0.0,0.0,1.0
2025-12-22 16:00:00+00:00,10195.269954395564,10031.077790576835,0.8965635395676915,1.0,0.0,0.0,1.0
2025-12-22 17:00:00+00:00,10195.231630304816,9864.685667658976,1.8044379323953366,1.0,0.0,0.0,1.0
2025-12-22 18:00:00+00:00,10195.205812008833,10193.967307754237,0.006761686209680873,0.0,1.0,0.0,1.0
2025-12-22 19:00:00+00:00,10195.238133023546,10104.362547019218,0.49547781475561997,1.0,1.0,0.0,1.0
2025-12-22 20:00:00+00:00,10195.402182818998,10195.402182818998,0.0,1.0,1.0,1.0,1.0
2025-12-23 13:00:00+00:00,10195.402182818998,10195.402182818998,0.0,0.0,0.0,0.0,0.0
2025-12-23 14:00:00+00:00,10195.402182818998,10195.402182818998,0.0,0.0,0.0,0.0,0.0
2025-12-23 15:00:00+00:00,10196.747729858911,10074.88875713853,0.6534343542301564,1.0,0.0,0.0,1.0
2025-12-23 16:00:00+00:00,10197.87247266944,10197.2990789685,0.00304502642489457,0.0,1.0,0.0,1.0
2025-12-23 17:00:00+00:00,10197.87155880527,10197.868739231651,1.4993744313254731e-05,0.0,1.0,0.0,1.0
2025-12-23 18:00:00+00:00,10198.201181988818,10058.435726891246,0.7410092256584623,1.0,1.0,0.0,1.0
2025-12-23 19:00:00+00:00,10198.109374944757,10197.52958854423,0.0030744035873819797,0.0,1.0,0.0,1.0
2025-12-23 20:00:00+00:00,10198.268447186889,10058.16357148445,0.7405120280255733,1.0,1.0,0.0,1.0
2025-12-23 21:00:00+00:00,10197.68769692635,10197.68769692635,0.0,0.0,0.0,1.0,1.0
2025-12-24 13:00:00+00:00,10197.68769692635,10197.68769692635,0.0,0.0,0.0,0.0,0.0
2025-12-24 14:00:00+00:00,10197.68769692635,10197.68769692635,0.0,0.0,0.0,0.0,0.0
2025-12-24 15:00:00+00:00,10197.759477730659,10046.64641729518,0.8064739716369813,1.0,0.0,0.0,1.0
2025-12-24 16:00:00+00:00,10198.421842976119,10197.676965426072,0.003956012268554687,0.0,1.0,0.0,1.0
2025-12-24 17:00:00+00:00,10198.422796919273,10198.419236014302,1.887822382915915e-05,0.0,1.0,0.0,1.0
2025-12-24 18:00:00+00:00,10198.422790138591,10198.422790138591,0.0,0.0,0.0,1.0,1.0
2025-12-26 13:00:00+00:00,10198.422790138591,10198.422790138591,0.0,0.0,0.0,0.0,0.0
2025-12-26 14:00:00+00:00,10198.422790138591,10198.422790138591,0.0,0.0,0.0,0.0,0.0
2025-12-26 15:00:00+00:00,10198.999303278093,10071.07586052126,0.6665109298016635,1.0,0.0,0.0,1.0
2025-12-26 16:00:00+00:00,10198.62176055755,10198.055319300696,0.0029659716035874695,0.0,1.0,0.0,1.0
2025-12-26 17:00:00+00:00,10198.575772982033,10066.528188383903,0.6909506807499808,1.0,0.0,0.0,1.0
2025-12-26 18:00:00+00:00,10200.091592207253,10100.594196912803,0.5168024687414585,1.0,1.0,0.0,1.0
2025-12-26 19:00:00+00:00,10199.75884149914,10199.325536766642,0.0022573833420094225,0.0,1.0,0.0,1.0
2025-12-26 20:00:00+00:00,10199.665514855978,10199.665514855978,0.0,1.0,1.0,1.0,1.0
2025-12-29 13:00:00+00:00,10199.665514855978,10199.665514855978,0.0,0.0,0.0,0.0,0.0
2025-12-29 14:00:00+00:00,10199.665514855978,10199.665514855978,0.0,0.0,0.0,0.0,0.0
2025-12-29 15:00:00+00:00,10200.053661632584,10098.911935917136,0.5410673819903091,1.0,0.0,0.0,1.0
2025-12-29 16:00:00+00:00,10200.564377826937,9974.578925662698,1.2062851081682484,1.0,0.0,0.0,1.0
2025-12-29 17:00:00+00:00,10200.982377801176,9884.772491734264,1.6862278953041612,1.0,0.0,0.0,1.0
2025-12-29 18:00:00+00:00,10200.89264189573,10200.000245061246,0.004766058718668642,0.0,1.0,0.0,1.0
2025-12-29 19:00:00+00:00,10201.108525253892,10118.714181617705,0.43834939289860964,1.0,1.0,0.0,1.0
2025-12-29 20:00:00+00:00,10201.214255617488,10201.214255617488,0.0,0.0,1.0,1.0,1.0
2025-12-30 13:00:00+00:00,10201.214255617488,10201.214255617488,0.0,0.0,0.0,0.0,0.0
2025-12-30 14:00:00+00:00,10201.214255617488,10201.214255617488,0.0,0.0,0.0,0.0,0.0
2025-12-30 15:00:00+00:00,10201.368613304141,10092.451388197298,0.5797632614209329,1.0,0.0,0.0,1.0
2025-12-30 16:00:00+00:00,10201.39544680684,10201.06940463508,0.0017342207481789718,0.0,1.0,0.0,1.0
2025-12-30 17:00:00+00:00,10201.362457808047,10134.865839468102,0.35359256800991967,1.0,0.0,0.0,1.0
2025-12-30 18:00:00+00:00,10201.472660387766,10138.266192778676,0.3357402932598036,1.0,1.0,0.0,1.0
2025-12-30 19:00:00+00:00,10201.407042561717,10143.075826565484,0.310412771711854,1.0,1.0,0.0,1.0
2025-12-30 20:00:00+00:00,10201.196470869514,10201.196470869514,0.0,1.0,0.0,1.0,1.0
2025-12-31 13:00:00+00:00,10201.196470869514,10201.196470869514,0.0,0.0,0.0,0.0,0.0
2025-12-31 14:00:00+00:00,10201.196470869514,10201.196470869514,0.0,0.0,0.0,0.0,0.0
2025-12-31 15:00:00+00:00,10201.144121199846,10096.449535963744,0.5560874554421993,1.0,0.0,0.0,1.0
2025-12-31 16:00:00+00:00,10201.77736673056,9980.589897105594,1.1702421545154498,1.0,0.0,0.0,1.0
2025-12-31 17:00:00+00:00,10201.807207992488,10200.85880705362,0.005025705785955292,0.0,1.0,0.0,1.0
2025-12-31 18:00:00+00:00,10201.807182863959,10200.85880705362,0.005025705785955292,0.0,0.0,0.0,1.0
2025-12-31 19:00:00+00:00,10201.778030961885,10143.500662170758,0.3103243898459807,1.0,1.0,0.0,1.0
2025-12-31 20:00:00+00:00,10201.28940517208,10201.28940517208,0.0,1.0,0.0,1.0,1.0
2026-01-02 13:00:00+00:00,10201.28940517208,10201.28940517208,0.0,0.0,0.0,0.0,0.0
2026-01-02 14:00:00+00:00,10201.28940517208,10201.28940517208,0.0,0.0,0.0,0.0,0.0
2026-01-02 15:00:00+00:00,10201.24375004758,10109.934681312623,0.48319346316853207,1.0,0.0,0.0,1.0
2026-01-02 16:00:00+00:00,10201.654696907253,10011.702308020884,1.003234334458484,1.0,0.0,0.0,1.0
2026-01-02 17:00:00+00:00,10201.67041885185,10200.869244176452,0.0042289505167515395,0.0,1.0,0.0,1.0
2026-01-02 18:00:00+00:00,10201.62530400743,10110.717921625514,0.48213939210775064,1.0,1.0,0.0,1.0
2026-01-02 19:00:00+00:00,10201.960779748655,10201.71954946515,0.0012785492699342038,0.0,1.0,0.0,1.0
2026-01-02 20:00:00+00:00,10201.96525723009,10201.96525723009,0.0,1.0,1.0,1.0,1.0
2026-01-05 13:00:00+00:00,10201.96525723009,10201.96525723009,0.0,0.0,0.0,0.0,0.0
2026-01-05 14:00:00+00:00,10201.96525723009,10201.96525723009,0.0,0.0,0.0,0.0,0.0
2026-01-05 15:00:00+00:00,10202.120438432428,10113.972995547208,0.46332427272126203,1.0,0.0,0.0,1.0
2026-01-05 16:00:00+00:00,10201.927947320133,10116.027272261648,0.4537806395059959,1.0,1.0,0.0,1.0
2026-01-05 17:00:00+00:00,10201.258450979718,10052.129159803575,0.7936841915758448,1.0,0.0,0.0,1.0
