dip_pct,proximity_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,lookback_days,ref_price_method,max_leverage,enable_shorts,trailing_stop_pct,sma_filter_period,market_breadth_filter,mean_sortino,min_sortino,max_sortino,mean_return_pct,min_return_pct,max_return_pct,mean_drawdown_pct,worst_drawdown_pct,mean_n_trades,total_n_trades,mean_win_rate,n_windows,w0_sortino,w0_return_pct,w0_drawdown_pct,w0_n_trades,w1_sortino,w1_return_pct,w1_drawdown_pct,w1_n_trades,w2_sortino,w2_return_pct,w2_drawdown_pct,w2_n_trades
0.07,0.05,0.1,0.05,3,14,10,close,3.0,False,0.03,10,0.8,-2455862.222594162,-4167690.8337450307,-1062318.8980338345,-5.903370933248503,-11.230006314174952,-1.6690131954406024,-7.061567557909719,-14.654080947537276,3.0,9,13.333333333333334,3,-2137576.9360036207,-4.811093290129956,-4.811093290129956,3,-4167690.8337450307,-11.230006314174952,-14.654080947537276,5,-1062318.8980338345,-1.6690131954406024,-1.7195284360619254,1
0.05,0.03,0.2,0.15,7,30,20,sma,1.0,False,0.03,0,0.7,-1475437.2235115662,-4211056.78390763,-0.7452457775046605,-6.447718472006625,-9.477921798357166,-0.5520789184743625,-6.643876453496461,-9.901628643657856,5.666666666666667,17,7.407407407407407,3,-4211056.78390763,-9.477921798357166,-9.477921798357166,7,-215254.1413812918,-0.5520789184743625,-0.5520789184743625,1,-0.7452457775046605,-9.313154699188345,-9.901628643657856,9
0.05,0.05,0.05,0.1,10,21,20,sma,1.0,False,0.0,0,0.8,-1515843.3011905514,-4332274.2042534575,-1.5579369050917733,-3.88341004470065,-9.75074861822499,-0.5520789184743625,-4.503117127313974,-9.75074861822499,4.0,12,16.666666666666668,3,-4332274.2042534575,-9.75074861822499,-9.75074861822499,9,-215254.1413812918,-0.5520789184743625,-0.5520789184743625,1,-1.5579369050917733,-1.3474025974025972,-3.2065238452425704,2
0.1,0.05,0.05,0.2,5,21,30,sma,3.0,False,0.05,10,0.6,-2641651.290075591,-4507694.642237473,0.0,-6.303360011501869,-10.145571409358963,0.0,-6.303360011501869,-10.145571409358963,1.3333333333333333,4,0.0,3,-4507694.642237473,-10.145571409358963,-10.145571409358963,2,0.0,0.0,0.0,0,-3417259.2279892988,-8.764508625146645,-8.764508625146645,2
0.05,0.02,0.05,0.05,3,21,20,sma,2.0,False,0.05,0,0.7,-1822926.967348025,-4634009.688856719,-404262.9304247569,-4.056875303731,-10.429871573248493,-0.6365965009957472,-4.126900352588501,-10.429871573248493,1.6666666666666667,5,0.0,3,-4634009.688856719,-10.429871573248493,-10.429871573248493,3,-430508.2827625978,-1.1041578369487615,-1.1041578369487615,1,-404262.9304247569,-0.6365965009957472,-0.8466716475682488,1
0.15,0.05,0.05,0.2,3,7,20,close,5.0,False,0.05,20,0.8,-1780770.684407079,-4901356.065722937,1013195.6557836544,-3.9129487673790635,-10.331780764572159,2.3986232482731977,-9.239979449759717,-20.531780786532693,2.0,6,16.666666666666668,3,-1454151.643281954,-3.8056887858382287,-3.8056887858382287,1,1013195.6557836544,2.3986232482731977,-3.3824687769082282,2,-4901356.065722937,-10.331780764572159,-20.531780786532693,3
0.2,0.01,0.05,0.1,3,14,20,high,2.0,False,0.0,10,0.0,-1733504.9950596716,-4944231.722774327,-3.18861758727299,-9.047295698374516,-15.32966177657956,-0.6841299196671026,-9.338591901206277,-16.203550385074845,1.6666666666666667,5,0.0,3,-4944231.722774327,-11.128095398876885,-11.128095398876885,1,-256280.0737871003,-0.6841299196671026,-0.6841299196671026,1,-3.18861758727299,-15.32966177657956,-16.203550385074845,3
0.2,0.03,0.03,0.1,3,30,30,high,1.0,False,0.03,10,0.8,-1944558.6409936359,-5408116.337035532,-0.9289463315220668,-5.343759859343572,-12.172171107908033,-0.9355398424623854,-6.4166092375400865,-12.172171107908033,4.0,12,0.0,3,-5408116.337035532,-12.172171107908033,-12.172171107908033,3,-425558.65699904447,-0.9355398424623854,-0.9355398424623854,3,-0.9289463315220668,-2.9235686276602975,-6.142116762249843,6
0.05,0.01,0.03,0.1,7,21,10,high,1.0,False,0.05,10,0.7,-2078200.9239637929,-5623459.127527021,-2.793609383480708,-6.997490222391007,-12.656848050740518,-1.3435201137006152,-7.249290445761999,-12.656848050740518,5.333333333333333,16,4.166666666666667,3,-5623459.127527021,-12.656848050740518,-12.656848050740518,7,-611140.8507549748,-1.3435201137006152,-1.3435201137006152,1,-2.793609383480708,-6.992102502731886,-7.747503172844864,8
0.07,0.05,0.03,0.2,5,30,10,close,2.0,False,0.05,0,0.0,-2239359.544076704,-5666201.409632819,298158.75500434946,-4.723902124047691,-12.753049082469698,0.7020042468686187,-5.647522912346889,-12.753049082469698,4.333333333333333,13,19.047619047619047,3,-5666201.409632819,-12.753049082469698,-12.753049082469698,5,298158.75500434946,0.7020042468686187,-2.0353302320616997,7,-1350035.9776016418,-2.1206615365419927,-2.154189422509268,1
0.15,0.05,0.15,0.1,3,21,10,high,3.0,False,0.0,0,0.8,-2321743.2595690135,-5904662.665480011,-2.1144915916899722,-7.881579122872161,-13.2897592839314,-2.720112949819941,-8.283984624708017,-13.2897592839314,2.3333333333333335,7,11.111111111111109,3,-5904662.665480011,-13.2897592839314,-13.2897592839314,3,-1060564.9987354379,-2.720112949819941,-2.720112949819941,3,-2.1144915916899722,-7.63486513486514,-8.842081640372712,1
0.1,0.02,0.03,0.2,7,7,20,high,3.0,False,0.05,20,0.7,-2084082.2702698903,-5945798.156481318,-4.504469057385419,-31.97847338251934,-81.85356096944957,-0.6995153039294565,-32.20959948417786,-81.85356096944957,8.333333333333334,25,22.38095238095238,3,-5945798.156481318,-13.382343874178988,-13.382343874178988,6,-306444.1498592955,-0.6995153039294565,-1.3928936089050041,5,-4.504469057385419,-81.85356096944957,-81.85356096944957,14
0.05,0.03,0.2,0.15,5,21,20,sma,5.0,False,0.0,10,0.0,-2531505.080846173,-6088128.498788556,-4.372073551936513,-18.530582503652724,-38.10436994512336,-3.7846875355373593,-20.09006273311795,-42.782810633519034,2.0,6,0.0,3,-6088128.498788556,-13.702690030297454,-13.702690030297454,3,-1506382.3716764115,-3.7846875355373593,-3.7846875355373593,1,-4.372073551936513,-38.10436994512336,-42.782810633519034,2
0.05,0.03,0.05,0.2,5,7,30,sma,2.0,False,0.05,10,0.0,-2122428.7870717,-6099295.119794455,-1.9162296151989706,-10.107332605424823,-16.00503231675444,-0.5891424999759328,-11.634932966547572,-20.587833400122683,5.0,15,0.0,3,-6099295.119794455,-13.727822999544095,-13.727822999544095,5,-267989.32519103045,-0.5891424999759328,-0.5891424999759328,1,-1.9162296151989706,-16.00503231675444,-20.587833400122683,9
0.15,0.03,0.07,0.08,3,7,10,high,5.0,False,0.0,10,0.0,-2161361.9045174816,-6157702.620963222,-1.6749819477187913,-8.41616551414306,-14.181590984037884,-0.8200120409498595,-9.0610194691896,-14.181590984037884,2.3333333333333335,7,11.111111111111109,3,-6157702.620963222,-14.181590984037884,-14.181590984037884,3,-326381.4176072741,-0.8200120409498595,-0.8200120409498595,3,-1.6749819477187913,-10.246893517441439,-12.181455382581058,1
0.07,0.03,0.15,0.1,3,14,30,sma,3.0,False,0.03,10,0.6,-2081598.3480960513,-6244794.778098185,0.050391877583704864,-4.932750859616214,-14.055302407649052,-0.30948333132058903,-7.630762940677755,-14.055302407649052,3.6666666666666665,11,50.0,3,-6244794.778098185,-14.055302407649052,-14.055302407649052,3,-0.3165818472367588,-0.4334668398790018,-1.2099280083474162,2,0.050391877583704864,-0.30948333132058903,-7.627058406036795,6
0.2,0.03,0.07,0.08,7,14,10,high,1.0,False,0.0,10,0.0,-2277361.5269016116,-6339263.873134343,-128140.03689355015,-5.903400543028165,-16.258799577771004,-0.3420649598335513,-5.960407667320644,-16.258799577771004,1.6666666666666667,5,0.0,3,-364680.6706769414,-1.109337091479938,-1.2803584643573747,1,-128140.03689355015,-0.3420649598335513,-0.3420649598335513,1,-6339263.873134343,-16.258799577771004,-16.258799577771004,3
0.2,0.02,0.1,0.05,10,14,10,high,1.0,False,0.0,10,0.8,-2401643.7831045715,-6339263.873134343,-128140.03689355015,-6.2928325396030225,-16.258799577771004,-0.3420649598335513,-6.2928325396030225,-16.258799577771004,1.6666666666666667,5,0.0,3,-737527.4392858215,-2.2776330812045127,-2.2776330812045127,1,-128140.03689355015,-0.3420649598335513,-0.3420649598335513,1,-6339263.873134343,-16.258799577771004,-16.258799577771004,3
0.2,0.05,0.1,0.2,3,30,10,high,1.0,False,0.0,20,0.6,-2358930.437473388,-6339263.873134343,0.0,-6.178810886325173,-16.258799577771004,0.0,-6.178810886325173,-16.258799577771004,1.3333333333333333,4,0.0,3,-737527.4392858215,-2.2776330812045127,-2.2776330812045127,1,0.0,0.0,0.0,0,-6339263.873134343,-16.258799577771004,-16.258799577771004,3
0.2,0.01,0.03,0.1,3,21,10,high,1.0,False,0.0,20,0.6,-2358930.437473388,-6339263.873134343,0.0,-6.178810886325173,-16.258799577771004,0.0,-6.178810886325173,-16.258799577771004,1.3333333333333333,4,0.0,3,-737527.4392858215,-2.2776330812045127,-2.2776330812045127,1,0.0,0.0,0.0,0,-6339263.873134343,-16.258799577771004,-16.258799577771004,3
0.15,0.03,0.1,0.08,5,7,20,close,2.0,False,0.03,10,0.0,-2168452.235213881,-6339850.877524137,-1.5826452689677113,-8.020833781984003,-14.269247344287978,-0.36384130175572865,-11.47620841763304,-19.795536606855414,5.0,15,21.666666666666668,3,-6339850.877524137,-14.269247344287978,-14.269247344287978,4,-165504.24547223636,-0.36384130175572865,-0.36384130175572865,1,-1.5826452689677113,-9.4294126999083,-19.795536606855414,10
0.1,0.02,0.03,0.1,5,14,20,high,1.0,False,0.05,10,0.7,-2586269.6631013593,-6834891.306741334,-20.0961452559633,-15.168925766054263,-28.09225272490995,-2.0310784147679444,-15.168925766054263,-28.09225272490995,6.666666666666667,20,13.333333333333334,3,-6834891.306741334,-15.383446158484896,-15.383446158484896,5,-923897.5864174877,-2.0310784147679444,-2.0310784147679444,5,-20.0961452559633,-28.09225272490995,-28.09225272490995,10
0.15,0.03,0.2,0.15,3,21,30,high,3.0,False,0.0,20,0.7,-3571925.1369707673,-6878274.005105536,-9.916876065943075,-19.339578553308883,-34.26054253965209,-8.637129846583466,-19.339578553308883,-34.26054253965209,3.0,9,11.111111111111109,3,-3837491.4889306994,-8.637129846583466,-8.637129846583466,3,-6878274.005105536,-15.121063273691087,-15.121063273691087,3,-9.916876065943075,-34.26054253965209,-34.26054253965209,3
0.07,0.03,0.03,0.2,5,21,10,close,1.0,False,0.03,20,0.6,-2469998.583299979,-7049892.2876996845,88167.17009305477,-6.293466280787567,-18.081403147824695,0.20993726823091494,-6.525186915728832,-18.081403147824695,2.6666666666666665,8,16.666666666666668,3,-448270.63229330804,-1.008932962768922,-1.008932962768922,2,88167.17009305477,0.20993726823091494,-0.48522463659288023,2,-7049892.2876996845,-18.081403147824695,-18.081403147824695,4
0.15,0.05,0.05,0.15,10,21,20,high,2.0,False,0.0,10,0.0,-2604087.9485831303,-7057554.793648597,-11.872361029908609,-14.591057390919692,-26.229460668229276,-1.6591115443860691,-14.591057390919692,-26.229460668229276,6.666666666666667,20,14.814814814814815,3,-7057554.793648597,-15.884599960143733,-15.884599960143733,9,-754697.1797397649,-1.6591115443860691,-1.6591115443860691,1,-11.872361029908609,-26.229460668229276,-26.229460668229276,10
0.07,0.02,0.03,0.2,3,7,30,close,2.0,False,0.05,20,0.0,-4206525.2122511165,-7214609.248766168,-1.760127551812109,-16.36234695841518,-21.06150728488202,-12.165077483995265,-16.967815373417903,-22.87791252989018,3.6666666666666665,11,0.0,3,-5404964.627859632,-12.165077483995265,-12.165077483995265,3,-7214609.248766168,-15.860456106368256,-15.860456106368256,3,-1.760127551812109,-21.06150728488202,-22.87791252989018,5
0.05,0.01,0.2,0.05,5,21,20,close,5.0,False,0.05,20,0.8,-3261098.7925080582,-7254955.811568119,-7.039020761164202,-19.144063472180523,-35.545056411773814,-5.558239059596253,-19.144063472180523,-35.545056411773814,3.6666666666666665,11,16.666666666666668,3,-7254955.811568119,-16.328894945171506,-16.328894945171506,4,-2528333.526935295,-5.558239059596253,-5.558239059596253,2,-7.039020761164202,-35.545056411773814,-35.545056411773814,5
0.07,0.03,0.05,0.15,5,14,20,close,1.0,False,0.05,10,0.6,-2822279.650880176,-7387924.88643901,-7.496438215178626,-17.38040727321896,-33.141203199865075,-2.371847137186214,-17.38040727321896,-33.141203199865075,6.0,18,11.111111111111109,3,-7387924.88643901,-16.628171482605595,-16.628171482605595,5,-1078906.569763304,-2.371847137186214,-2.371847137186214,3,-7.496438215178626,-33.141203199865075,-33.141203199865075,10
0.15,0.02,0.15,0.1,5,7,10,high,1.0,False,0.05,20,0.6,-2719674.0262009925,-7686501.6382089285,-121780.57645858891,-6.977482752342305,-19.71416430849036,-0.3187143351262603,-6.977482752342305,-19.71416430849036,2.3333333333333335,7,11.111111111111109,3,-121780.57645858891,-0.3187143351262603,-0.3187143351262603,1,-350739.8639354594,-0.8995696134102945,-0.8995696134102945,3,-7686501.6382089285,-19.71416430849036,-19.71416430849036,3
0.15,0.01,0.07,0.08,5,7,10,high,1.0,False,0.05,20,0.6,-2719674.0262009925,-7686501.6382089285,-121780.57645858891,-6.977482752342305,-19.71416430849036,-0.3187143351262603,-6.977482752342305,-19.71416430849036,2.3333333333333335,7,11.111111111111109,3,-121780.57645858891,-0.3187143351262603,-0.3187143351262603,1,-350739.8639354594,-0.8995696134102945,-0.8995696134102945,3,-7686501.6382089285,-19.71416430849036,-19.71416430849036,3
0.2,0.01,0.07,0.05,10,7,20,close,2.0,False,0.03,10,0.7,-4150601.6421048143,-7781179.977224612,-50440.67786947083,-10.204585936285207,-20.08035394613942,-0.13464947308959382,-10.364479478185489,-20.560034571840262,2.0,6,8.333333333333334,3,-4620184.271220362,-10.39875438962661,-10.39875438962661,1,-50440.67786947083,-0.13464947308959382,-0.13464947308959382,1,-7781179.977224612,-20.08035394613942,-20.560034571840262,4
0.15,0.01,0.1,0.15,7,30,10,high,5.0,False,0.0,10,0.0,-2857153.7434283015,-7811689.262523704,-2.8809937142472055,-12.963984646198734,-18.992253465712366,-1.9088703151613844,-13.546005344860504,-20.738315561697675,2.3333333333333335,7,0.0,3,-7811689.262523704,-17.99083015772245,-17.99083015772245,4,-759769.0867674856,-1.9088703151613844,-1.9088703151613844,2,-2.8809937142472055,-18.992253465712366,-20.738315561697675,1
0.2,0.03,0.07,0.15,10,21,20,close,2.0,False,0.05,0,0.7,-2719393.751393373,-7830048.345385118,-50440.67786947083,-6.06582279682479,-17.62326886175371,-0.13464947308959382,-6.202090965059868,-17.62326886175371,2.6666666666666665,8,5.5555555555555545,3,-7830048.345385118,-17.62326886175371,-17.62326886175371,6,-50440.67786947083,-0.13464947308959382,-0.13464947308959382,1,-277692.23092553025,-0.43955005563106164,-0.8483545603362965,1
0.07,0.01,0.03,0.15,7,21,20,close,1.0,False,0.03,10,0.7,-3257786.9430139908,-8447083.065370832,-6.524361453663491,-20.704828255498313,-40.18679295375948,-2.9156487968918556,-20.704828255498313,-40.18679295375948,7.666666666666667,23,0.0,3,-8447083.065370832,-19.012043015843602,-19.012043015843602,7,-1326271.2393096876,-2.9156487968918556,-2.9156487968918556,2,-6.524361453663491,-40.18679295375948,-40.18679295375948,14
0.05,0.01,0.1,0.1,3,7,10,close,3.0,True,0.03,0,0.0,-4709457.283340319,-8550377.58605068,-10.864156522084329,-15.027707682309876,-18.796983138015978,-12.554494790476529,-16.845868795699875,-19.186128458607126,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-10.864156522084329,-13.731645118437118,-19.186128458607126,6
0.15,0.03,0.1,0.08,3,14,10,close,2.0,True,0.0,20,0.0,-4709453.896949901,-8550377.58605068,-0.7049852682435412,-13.031168441917595,-18.796983138015978,-7.74202739726028,-16.50118584440232,-18.796983138015978,4.0,12,5.5555555555555545,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-0.7049852682435412,-7.74202739726028,-18.152079604714455,6
0.15,0.05,0.03,0.2,3,30,10,sma,1.0,True,0.0,0,0.0,-4709454.082413083,-8550377.58605068,-1.261374815010852,-13.359740359725812,-18.796983138015978,-8.727743150684928,-15.468306139422843,-18.796983138015978,3.3333333333333335,10,16.666666666666668,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-1.261374815010852,-8.727743150684928,-15.05344048977602,4
0.2,0.05,0.07,0.15,3,21,10,high,1.0,True,0.03,0,0.8,-4709458.072561626,-8550377.58605068,-13.231820445766736,-16.275527388808822,-18.796983138015978,-12.554494790476529,-17.259938502198832,-20.428337578103985,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-13.231820445766736,-17.475104237933955,-20.428337578103985,6
0.07,0.05,0.03,0.2,3,7,10,close,5.0,True,0.0,20,0.8,-4418300.484152731,-8550377.58605068,-1.2984566138160574,-12.68610093711814,-18.796983138015978,-8.672743150684946,-14.696664242622626,-18.796983138015978,3.3333333333333335,10,16.666666666666668,3,-4704522.5679509,-10.588576522653494,-10.588576522653494,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-1.2984566138160574,-8.672743150684946,-14.704433067198405,4
0.05,0.02,0.05,0.1,3,14,10,sma,5.0,True,0.03,0,0.8,-4709457.283340319,-8550377.58605068,-10.864156522084329,-15.027707682309876,-18.796983138015978,-12.554494790476529,-16.845868795699875,-19.186128458607126,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-10.864156522084329,-13.731645118437118,-19.186128458607126,6
0.15,0.01,0.07,0.2,3,7,10,sma,1.0,True,0.05,0,0.7,-4709454.580845337,-8550377.58605068,-2.756671577562501,-17.78179415315194,-21.99390453096331,-12.554494790476529,-18.032987618398447,-22.74748492670284,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-2.756671577562501,-21.99390453096331,-22.74748492670284,6
0.1,0.03,0.03,0.1,3,21,10,high,3.0,True,0.0,10,0.0,-4709454.0636990545,-8550377.58605068,-1.2052327295634384,-14.448918441917598,-18.796983138015978,-11.995277397260288,-17.001519177735656,-19.653079604714456,4.0,12,5.5555555555555545,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-1.2052327295634384,-11.995277397260288,-19.653079604714456,6
0.07,0.03,0.1,0.15,3,21,10,sma,5.0,True,0.05,0,0.8,-4709454.396907451,-8550377.58605068,-2.204857917540794,-16.5309608198186,-18.796983138015978,-12.554494790476529,-17.615904285065113,-21.496234926702837,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-2.204857917540794,-18.24140453096329,-21.496234926702837,6
0.07,0.05,0.2,0.1,3,30,10,close,3.0,True,0.05,20,0.7,-4418300.682175285,-8550377.58605068,-1.892524278191043,-13.849428230520731,-18.796983138015978,-10.588576522653494,-14.72703655849711,-18.796983138015978,4.0,12,0.0,3,-4704522.5679509,-10.588576522653494,-10.588576522653494,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-1.892524278191043,-12.162725030892725,-14.795550014821856,6
0.07,0.05,0.05,0.08,3,7,10,sma,1.0,True,0.03,0,0.6,-4709456.898767955,-8550377.58605068,-9.710439427764202,-14.348097790373041,-18.796983138015978,-11.692815442626616,-16.49975890376305,-18.796983138015978,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-9.710439427764202,-11.692815442626616,-18.147798782796634,6
0.15,0.02,0.03,0.15,3,30,10,close,5.0,True,0.05,20,0.6,-4709454.334114633,-8550377.58605068,-2.0164794645798136,-16.4234936217364,-18.796983138015978,-12.554494790476529,-17.508437086982912,-21.173833332456233,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-2.0164794645798136,-17.919002936716698,-21.173833332456233,6
0.07,0.05,0.15,0.2,3,21,10,close,1.0,True,0.0,10,0.0,-4418300.095842678,-8550377.58605068,-0.1335264557314171,-10.685100937118136,-18.796983138015978,-2.669743150684935,-14.794666716815165,-18.796983138015978,3.3333333333333335,10,16.666666666666668,3,-4704522.5679509,-10.588576522653494,-10.588576522653494,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-0.1335264557314171,-2.669743150684935,-14.998440489776021,4
0.15,0.05,0.1,0.1,3,21,10,high,2.0,True,0.0,10,0.8,-4703690.903552415,-8550377.58605068,-0.9795503005030086,-13.85203066823811,-18.796983138015978,-10.243527397260277,-16.98854807072284,-19.653079604714456,4.0,12,5.5555555555555545,3,-5560694.1450562645,-12.515581469438075,-12.515581469438075,3,-8550377.58605068,-18.796983138015978,-18.796983138015978,3,-0.9795503005030086,-10.243527397260277,-19.653079604714456,6
0.07,0.02,0.07,0.05,10,21,10,high,2.0,False,0.0,10,0.0,-3298418.872298742,-9135805.947238864,-1.95701772003992,-8.00947595780911,-20.56216735518511,-1.6695572215389074,-8.268693703825532,-20.56216735518511,4.666666666666667,14,11.111111111111109,3,-9135805.947238864,-20.56216735518511,-20.56216735518511,10,-759448.7126396437,-1.6695572215389074,-1.6695572215389074,1,-1.95701772003992,-1.7967032967033083,-2.5743565347525776,3
0.05,0.02,0.15,0.08,10,7,30,sma,3.0,False,0.03,10,0.0,-3184910.345925166,-9152746.632617474,-0.41737147003254926,-10.444470812569532,-20.600296143151738,-0.8837137499639176,-15.272157470776703,-24.332462519214452,5.0,15,3.7037037037037037,3,-9152746.632617474,-20.600296143151738,-20.600296143151738,5,-401983.987786554,-0.8837137499639176,-0.8837137499639176,1,-0.41737147003254926,-9.849402544592941,-24.332462519214452,9
0.05,0.03,0.1,0.15,5,7,10,high,2.0,False,0.0,10,0.8,-3071493.710735397,-9214477.86067232,1.7330828708994679,-12.670667409834602,-25.612221682427162,8.339455482674639,-19.84878628731018,-25.612221682427162,6.333333333333333,19,21.48148148148148,3,-9214477.86067232,-20.739236029751282,-20.739236029751282,5,1.7330828708994679,8.339455482674639,-13.194901149752095,9,-5.004616740234285,-25.612221682427162,-25.612221682427162,5
0.05,0.03,0.1,0.15,5,21,30,sma,2.0,False,0.0,0,0.7,-3186423.522369078,-9291274.932870023,-6.309046181599792,-19.854263060732368,-38.061561725945275,-0.5891424999759328,-19.854263060732368,-38.061561725945275,3.6666666666666665,11,0.0,3,-9291274.932870023,-20.912084956275894,-20.912084956275894,5,-267989.32519103045,-0.5891424999759328,-0.5891424999759328,1,-6.309046181599792,-38.061561725945275,-38.061561725945275,5
0.1,0.02,0.15,0.15,7,21,30,close,2.0,False,0.03,20,0.6,-4227664.3594534015,-9319494.216566654,-4.053437220831289,-27.19911730156154,-53.5392631045704,-7.57029467866727,-27.19911730156154,-53.5392631045704,8.0,24,15.873015873015872,3,-3363494.8083563317,-7.57029467866727,-7.57029467866727,3,-9319494.216566654,-20.487794121446942,-20.487794121446942,7,-4.053437220831289,-53.5392631045704,-53.5392631045704,14
0.15,0.02,0.15,0.05,7,30,30,close,1.0,False,0.0,0,0.8,-3779944.6737019513,-9666345.636956876,-1.9784368451661538,-12.8078272041526,-21.756265166757693,-3.6789598392928204,-13.870345898276161,-21.756265166757693,8.0,24,0.0,3,-9666345.636956876,-21.756265166757693,-21.756265166757693,7,-1673486.405712134,-3.6789598392928204,-3.6789598392928204,7,-1.9784368451661538,-12.988256606407287,-16.175812688777967,10
0.07,0.05,0.1,0.05,5,14,30,sma,5.0,False,0.05,20,0.0,-3481764.9611874274,-9731744.051776696,-0.5120411428681745,-8.894732145064117,-16.610485297386457,-1.8674465366306867,-11.528269021891328,-21.471184929617447,2.6666666666666665,8,6.666666666666667,3,-713550.3197444426,-1.8674465366306867,-1.8674465366306867,1,-0.5120411428681745,-8.206264601175208,-11.246175599425849,2,-9731744.051776696,-16.610485297386457,-21.471184929617447,5
0.07,0.05,0.03,0.15,3,14,30,high,1.0,False,0.03,0,0.6,-5053236.689642989,-10024716.783363642,-14.80817259283053,-20.033024701981926,-26.24757838142439,-11.288636423623556,-20.033024701981926,-26.24757838142439,4.0,12,0.0,3,-10024716.783363642,-22.562859300897838,-22.562859300897838,3,-5134978.477392733,-11.288636423623556,-11.288636423623556,3,-14.80817259283053,-26.24757838142439,-26.24757838142439,6
0.2,0.02,0.05,0.1,5,14,20,close,3.0,False,0.05,20,0.8,-3433314.4404328666,-10224282.3044944,0.0,-8.808326854042134,-26.22300635249203,0.0,-8.808326854042134,-26.22300635249203,1.0,3,0.0,3,0.0,0.0,0.0,0,-75661.01680419943,-0.20197420963437251,-0.20197420963437251,1,-10224282.3044944,-26.22300635249203,-26.22300635249203,2
0.1,0.03,0.15,0.05,3,14,20,close,2.0,True,0.03,20,0.8,-5354638.372999129,-10503217.244200395,-3.729740728103096,-14.428361371335468,-23.09006771306149,-7.67943493150684,-17.938294491934567,-23.09006771306149,4.0,12,0.0,3,-5560694.1450562645,-12.515581469438075,-12.515581469438075,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-3.729740728103096,-7.67943493150684,-18.209234293304142,6
0.07,0.03,0.05,0.15,3,30,30,sma,5.0,True,0.05,0,0.0,-6882266.136752334,-10503217.244200395,-33.22354538869156,-25.263198990326316,-29.86921394979767,-22.830315308119797,-25.263198990326316,-29.86921394979767,4.0,12,0.0,3,-10143547.942511221,-22.830315308119797,-22.830315308119797,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-33.22354538869156,-29.86921394979767,-29.86921394979767,6
0.2,0.02,0.07,0.05,3,14,30,close,3.0,True,0.03,0,0.6,-6882255.5905254185,-10503217.244200395,-1.5848646406059632,-17.88368931756271,-23.09006771306149,-7.73068493150684,-22.741890029437286,-23.09006771306149,4.0,12,0.0,3,-10143547.942511221,-22.830315308119797,-22.830315308119797,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-1.5848646406059632,-7.73068493150684,-22.305287067130568,6
0.2,0.03,0.1,0.15,3,21,20,close,2.0,True,0.0,20,0.0,-5360400.9563886495,-10503217.244200395,-2.225151797994089,-18.199540240905364,-23.09006771306149,-12.554494790476529,-19.198772444923875,-23.09006771306149,3.6666666666666665,11,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-2.225151797994089,-18.954058219178076,-21.95175483123361,5
0.15,0.05,0.2,0.08,3,14,20,close,1.0,True,0.05,20,0.6,-5360402.450076691,-10503217.244200395,-6.706215922361333,-15.942082478348292,-23.09006771306149,-12.181684931506862,-18.701765598947393,-23.09006771306149,4.0,12,0.0,3,-5577983.399813754,-12.554494790476529,-12.554494790476529,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-6.706215922361333,-12.181684931506862,-20.46073429330416,6
0.07,0.02,0.2,0.15,3,21,30,sma,1.0,True,0.03,10,0.6,-6882266.136752334,-10503217.244200395,-33.22354538869156,-25.263198990326316,-29.86921394979767,-22.830315308119797,-25.263198990326316,-29.86921394979767,4.0,12,0.0,3,-10143547.942511221,-22.830315308119797,-22.830315308119797,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-33.22354538869156,-29.86921394979767,-29.86921394979767,6
