dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,trailing_stop_pct,sma_filter_period,max_leverage,mean_sortino,mean_return_pct,worst_dd_pct,mean_trades,mean_win_rate,n_pos_windows,safety,sort_30d,sort_60d,sort_90d,ret_30d,ret_60d,ret_90d,dd_30d,dd_60d,dd_90d,trades_30d,trades_60d,trades_90d
0.2,0.15,0.08,7,14,0.0,0,3.0,37.2832,396.2491,-32.6218,158.0,22.5,3,84.3373,50.0,41.5579,20.2917,454.5315,480.6873,253.5284,-3.8564,-12.5164,-32.6218,21,263,190
0.15,0.12,0.05,5,7,0.0,0,3.0,37.0627,239.4922,-31.838,174.0,7.91,3,84.3369,50.0,18.1361,43.052,274.6254,275.2548,168.5964,-8.1036,-14.2282,-31.838,37,323,162
0.1,0.1,0.08,10,21,0.0,20,1.0,34.6046,148.5603,-23.1553,139.3,23.1,3,84.2951,50.0,30.0581,23.7558,148.5603,148.5603,148.5603,-10.2985,-10.7327,-23.1553,44,160,214
0.15,0.2,0.15,5,14,0.0,0,3.0,37.2675,238.1906,-32.6356,85.3,0.0,3,84.293,50.0,24.8581,36.9445,274.6254,274.6254,165.3212,-9.2638,-11.9197,-32.6356,5,171,80
0.1,0.15,0.08,7,7,0.0,0,2.0,35.5425,222.6106,-26.5617,238.7,2.55,3,84.2493,46.8059,20.1382,39.6833,247.2711,249.6503,170.9105,-10.9733,-11.2862,-26.5617,53,463,200
0.2,0.15,0.08,7,21,0.0,0,3.0,37.2399,396.5071,-32.6218,157.0,22.02,3,84.2392,50.0,41.4279,20.2917,454.5315,481.4615,253.5284,-3.8564,-12.5164,-32.6218,21,260,190
0.15,0.12,0.08,5,14,0.0,0,3.0,37.2308,238.5714,-32.6652,147.3,7.62,3,84.1913,50.0,25.8229,35.8696,275.2549,275.2549,165.2045,-10.2547,-11.6848,-32.6652,25,271,146
0.15,0.12,0.08,5,21,0.0,0,3.0,37.2308,238.5714,-32.6652,147.3,7.62,3,84.1913,50.0,25.8229,35.8696,275.2549,275.2549,165.2045,-10.2547,-11.6848,-32.6652,25,271,146
0.15,0.12,0.08,7,14,0.0,0,2.0,36.8539,220.2684,-31.3313,191.3,8.25,3,84.1853,50.0,31.0034,29.5582,253.6625,250.07,157.0726,-6.9389,-9.4054,-31.3313,29,349,196
0.15,0.2,0.1,3,7,0.05,20,3.0,32.8017,132.331,-16.9288,99.3,41.36,3,84.1582,47.0671,31.7527,19.5853,132.2541,132.3695,132.3695,-6.0416,-8.1461,-16.9288,28,116,154
0.15,0.2,0.1,3,21,0.05,20,3.0,32.8017,132.331,-16.9288,99.3,41.36,3,84.1582,47.0671,31.7527,19.5853,132.2541,132.3695,132.3695,-6.0416,-8.1461,-16.9288,28,116,154
0.15,0.2,0.1,3,14,0.05,20,3.0,32.8017,132.331,-16.9288,99.3,41.36,3,84.1582,47.0671,31.7527,19.5853,132.2541,132.3695,132.3695,-6.0416,-8.1461,-16.9288,28,116,154
0.1,0.15,0.08,5,21,0.05,0,3.0,36.5802,234.8007,-30.4073,214.7,5.5,3,84.1521,50.0,17.2403,42.5003,274.6254,274.6254,155.1512,-9.0425,-14.2283,-30.4073,69,367,208
0.1,0.15,0.08,5,7,0.05,0,3.0,36.5802,234.8007,-30.4073,214.7,5.5,3,84.1521,50.0,17.2403,42.5003,274.6254,274.6254,155.1512,-9.0425,-14.2283,-30.4073,69,367,208
0.1,0.15,0.08,5,14,0.05,0,3.0,36.5802,234.8007,-30.4073,214.7,5.5,3,84.1521,50.0,17.2403,42.5003,274.6254,274.6254,155.1512,-9.0425,-14.2283,-30.4073,69,367,208
0.2,0.15,0.1,10,21,0.0,0,2.0,37.2994,314.641,-33.0615,170.0,29.71,3,84.0952,50.0,43.5509,18.3473,274.1508,432.6822,237.09,-3.8272,-10.1075,-33.0615,16,274,220
0.12,0.2,0.08,10,7,0.03,20,1.0,32.3497,75.8283,-15.4452,142.7,50.52,3,84.065,50.0,0.5122,46.5368,82.2161,-0.0847,145.3534,-2.7743,-12.158,-15.4452,72,32,324
0.12,0.2,0.08,10,14,0.03,20,1.0,32.3497,75.8283,-15.4452,142.7,50.52,3,84.065,50.0,0.5122,46.5368,82.2161,-0.0847,145.3534,-2.7743,-12.158,-15.4452,72,32,324
0.12,0.2,0.08,10,21,0.03,20,1.0,32.3497,75.8283,-15.4452,142.7,50.52,3,84.065,50.0,0.5122,46.5368,82.2161,-0.0847,145.3534,-2.7743,-12.158,-15.4452,72,32,324
0.2,0.12,0.1,10,21,0.0,0,2.0,37.286,320.1827,-33.0618,172.3,33.07,3,84.0647,50.0,43.2181,18.6398,280.039,443.4193,237.09,-2.4554,-9.5275,-33.0618,18,279,220
0.2,0.15,0.08,10,21,0.05,0,2.0,36.9525,289.6202,-32.0021,272.7,25.1,3,83.9816,50.0,38.4604,22.397,226.1778,405.4325,237.2502,-2.2132,-14.6518,-32.0021,35,459,324
0.2,0.15,0.08,10,14,0.05,0,2.0,36.9525,289.6202,-32.0021,272.7,25.1,3,83.9816,50.0,38.4604,22.397,226.1778,405.4325,237.2502,-2.2132,-14.6518,-32.0021,35,459,324
0.15,0.15,0.1,7,21,0.03,0,2.0,35.9764,234.5117,-28.5173,261.3,29.95,3,83.9803,50.0,23.0311,34.898,273.8847,252.9287,176.7216,-4.1553,-11.4636,-28.5173,71,481,232
0.15,0.15,0.1,7,14,0.03,0,2.0,35.9764,234.5117,-28.5173,261.3,29.95,3,83.9803,50.0,23.0311,34.898,273.8847,252.9287,176.7216,-4.1553,-11.4636,-28.5173,71,481,232
0.15,0.15,0.1,7,7,0.03,0,2.0,35.9764,234.5117,-28.5173,261.3,29.95,3,83.9803,50.0,23.0311,34.898,273.8847,252.9287,176.7216,-4.1553,-11.4636,-28.5173,71,481,232
0.2,0.12,0.08,10,21,0.05,0,2.0,36.9487,288.0633,-32.0021,272.7,25.25,3,83.973,50.0,38.4982,22.3479,223.8425,403.0971,237.2502,-2.3764,-14.7521,-32.0021,35,459,324
0.2,0.12,0.08,10,14,0.05,0,2.0,36.9487,288.0633,-32.0021,272.7,25.25,3,83.973,50.0,38.4982,22.3479,223.8425,403.0971,237.2502,-2.3764,-14.7521,-32.0021,35,459,324
0.18,0.2,0.15,7,21,0.0,0,3.0,37.5843,360.1784,-34.2806,110.7,1.83,3,83.9681,50.0,47.7255,15.0274,424.4755,422.9474,233.1123,-8.7222,-10.0028,-34.2806,7,189,136
0.1,0.15,0.08,10,7,0.0,20,1.0,34.1474,155.3283,-22.0198,146.7,26.18,3,83.9555,50.0,29.6375,22.8048,149.1185,158.4332,158.4332,-9.0335,-9.0194,-22.0198,50,168,222
0.1,0.2,0.1,10,14,0.0,20,1.0,34.9909,129.0919,-25.1198,68.0,10.35,3,83.8978,50.0,26.4914,28.4813,146.0633,146.041,95.1714,-9.5034,-10.8822,-25.1198,25,107,72
0.2,0.15,0.08,10,7,0.05,0,2.0,36.8882,289.9036,-32.0021,272.7,25.1,3,83.8354,50.0,38.2675,22.397,226.1778,406.2827,237.2502,-2.2132,-14.6518,-32.0021,35,459,324
0.2,0.12,0.08,10,21,0.0,0,2.0,36.9908,320.3476,-32.3885,197.0,26.73,3,83.8232,50.0,40.192,20.7803,275.5758,444.9863,240.4806,-2.5006,-9.7153,-32.3885,23,326,242
0.15,0.15,0.08,7,14,0.03,0,2.0,35.9023,231.071,-28.5173,262.0,28.34,3,83.8074,50.0,22.137,35.57,256.8788,259.6125,176.7216,-2.0822,-11.4636,-28.5173,71,483,232
0.15,0.15,0.08,7,21,0.03,0,2.0,35.9023,231.071,-28.5173,262.0,28.34,3,83.8074,50.0,22.137,35.57,256.8788,259.6125,176.7216,-2.0822,-11.4636,-28.5173,71,483,232
0.15,0.15,0.08,7,7,0.03,0,2.0,35.9023,231.071,-28.5173,262.0,28.34,3,83.8074,50.0,22.137,35.57,256.8788,259.6125,176.7216,-2.0822,-11.4636,-28.5173,71,483,232
0.2,0.12,0.08,10,7,0.05,0,2.0,36.8681,288.3467,-32.0021,272.7,25.25,3,83.7898,50.0,38.2564,22.3479,223.8425,403.9473,237.2502,-2.3764,-14.7521,-32.0021,35,459,324
0.12,0.2,0.08,10,7,0.0,20,1.0,34.5397,151.0687,-23.6924,119.7,25.58,3,83.7716,42.1696,32.7422,28.7073,134.764,159.221,159.221,-13.008,-9.016,-23.6924,43,136,180
0.2,0.2,0.08,10,21,0.05,0,2.0,36.8532,278.8167,-32.0021,272.7,22.72,3,83.756,50.0,38.1627,22.397,209.9726,389.2273,237.2502,-3.02,-15.0045,-32.0021,35,459,324
0.2,0.2,0.08,10,14,0.05,0,2.0,36.8532,278.8167,-32.0021,272.7,22.72,3,83.756,50.0,38.1627,22.397,209.9726,389.2273,237.2502,-3.02,-15.0045,-32.0021,35,459,324
0.12,0.12,0.08,5,21,0.0,0,3.0,35.0695,244.3569,-25.6636,160.7,3.47,3,83.7223,50.0,16.7174,38.4911,272.6743,272.6743,187.7221,-8.161,-14.2283,-25.6636,29,313,140
0.12,0.12,0.08,5,14,0.0,0,3.0,35.0695,244.3569,-25.6636,160.7,3.47,3,83.7223,50.0,16.7174,38.4911,272.6743,272.6743,187.7221,-8.161,-14.2283,-25.6636,29,313,140
0.1,0.2,0.1,5,14,0.05,0,3.0,36.5559,234.8007,-31.0164,211.3,7.76,3,83.7052,50.0,18.0215,41.6461,274.6254,274.6254,155.1512,-6.515,-14.2283,-31.0164,65,367,202
0.1,0.2,0.1,5,21,0.05,0,3.0,36.5559,234.8007,-31.0164,211.3,7.76,3,83.7052,50.0,18.0215,41.6461,274.6254,274.6254,155.1512,-6.515,-14.2283,-31.0164,65,367,202
0.1,0.2,0.1,5,7,0.05,0,3.0,36.5559,234.8007,-31.0164,211.3,7.76,3,83.7052,50.0,18.0215,41.6461,274.6254,274.6254,155.1512,-6.515,-14.2283,-31.0164,65,367,202
0.2,0.15,0.08,7,7,0.0,0,3.0,36.9875,398.3691,-32.6218,163.3,22.23,3,83.6683,50.0,41.3221,19.6403,458.3009,483.2781,253.5284,-3.8487,-12.5164,-32.6218,25,273,192
0.12,0.15,0.1,5,21,0.0,20,2.0,33.5061,146.2045,-20.2084,52.3,25.49,3,83.62,50.0,31.9662,18.5521,148.4528,145.0804,145.0804,-11.6878,-12.6933,-20.2084,15,62,80
0.12,0.2,0.15,10,7,0.0,20,1.0,34.0591,158.4422,-22.199,86.0,43.33,3,83.6155,37.6406,35.3721,29.1647,149.1265,163.1,163.1,-9.3498,-7.9145,-22.199,30,96,132
0.15,0.2,0.08,5,14,0.0,0,3.0,36.9666,238.5711,-32.6652,145.3,3.96,3,83.5936,50.0,25.0412,35.8585,275.2544,275.2544,165.2045,-11.9376,-11.6848,-32.6652,23,269,144
0.15,0.2,0.08,5,21,0.0,0,3.0,36.9666,238.5711,-32.6652,145.3,3.96,3,83.5936,50.0,25.0412,35.8585,275.2544,275.2544,165.2045,-11.9376,-11.6848,-32.6652,23,269,144
0.12,0.08,0.05,7,14,0.0,0,2.0,35.1954,224.8442,-26.3296,245.3,10.11,3,83.5798,50.0,22.0831,33.503,249.6503,249.6503,175.2319,-4.986,-11.2861,-26.3296,63,475,198
0.12,0.08,0.05,7,21,0.0,0,2.0,35.1954,224.8442,-26.3296,245.3,10.11,3,83.5798,50.0,22.0831,33.503,249.6503,249.6503,175.2319,-4.986,-11.2861,-26.3296,63,475,198
0.2,0.2,0.08,10,7,0.05,0,2.0,36.7753,279.1001,-32.0021,272.7,22.72,3,83.5788,50.0,37.9288,22.397,209.9726,390.0775,237.2502,-3.02,-15.0045,-32.0021,35,459,324
0.15,0.15,0.08,5,21,0.0,0,3.0,36.9512,239.8184,-32.6652,146.7,7.38,3,83.559,50.0,24.9617,35.892,278.9968,275.2539,165.2045,-10.144,-11.6848,-32.6652,25,269,146
0.15,0.15,0.08,5,14,0.0,0,3.0,36.9512,239.8184,-32.6652,146.7,7.38,3,83.559,50.0,24.9617,35.892,278.9968,275.2539,165.2045,-10.144,-11.6848,-32.6652,25,269,146
0.1,0.1,0.08,10,14,0.0,20,1.0,34.2842,148.5603,-23.1553,140.7,23.73,3,83.5146,50.0,29.3746,23.478,148.5603,148.5603,148.5603,-10.2985,-10.9577,-23.1553,44,162,216
0.12,0.2,0.08,10,14,0.0,20,1.0,34.4289,147.0799,-23.6924,93.0,7.41,3,83.5029,50.0,29.7861,23.5006,147.0785,147.0806,147.0806,-9.7957,-11.1766,-23.6924,23,107,149
0.12,0.2,0.08,5,21,0.0,0,3.0,34.9761,244.359,-25.6636,160.0,2.99,3,83.4994,50.0,16.9224,38.006,272.6774,272.6774,187.7221,-8.6494,-14.2283,-25.6636,29,313,138
0.12,0.2,0.08,5,14,0.0,0,3.0,34.9761,244.359,-25.6636,160.0,2.99,3,83.4994,50.0,16.9224,38.006,272.6774,272.6774,187.7221,-8.6494,-14.2283,-25.6636,29,313,138
0.1,0.15,0.1,5,21,0.05,0,3.0,36.4617,234.8007,-31.0164,211.3,7.76,3,83.4895,50.0,17.7389,41.6461,274.6254,274.6254,155.1512,-6.515,-14.2283,-31.0164,65,367,202
0.1,0.15,0.1,5,14,0.05,0,3.0,36.4617,234.8007,-31.0164,211.3,7.76,3,83.4895,50.0,17.7389,41.6461,274.6254,274.6254,155.1512,-6.515,-14.2283,-31.0164,65,367,202
0.1,0.15,0.1,5,7,0.05,0,3.0,36.4617,234.8007,-31.0164,211.3,7.76,3,83.4895,50.0,17.7389,41.6461,274.6254,274.6254,155.1512,-6.515,-14.2283,-31.0164,65,367,202
0.15,0.12,0.05,5,14,0.0,0,3.0,36.7105,239.3657,-31.9339,168.7,6.04,3,83.4748,50.0,18.3286,41.8029,274.6254,275.2535,168.2182,-8.0843,-14.2282,-31.9339,33,315,158
0.15,0.12,0.05,5,21,0.0,0,3.0,36.7105,239.3657,-31.9339,168.7,6.04,3,83.4748,50.0,18.3286,41.8029,274.6254,275.2535,168.2182,-8.0843,-14.2282,-31.9339,33,315,158
0.1,0.12,0.05,5,21,0.0,20,2.0,31.4832,144.7108,-13.2021,129.7,8.13,3,83.4344,32.5065,38.8407,23.1023,139.3898,147.3712,147.3712,-11.0524,-10.7205,-13.2021,29,151,209
0.12,0.15,0.08,5,21,0.0,0,3.0,34.9408,244.3577,-25.6636,160.0,2.99,3,83.4151,50.0,16.8164,38.006,272.6755,272.6755,187.7221,-8.1609,-14.2283,-25.6636,29,313,138
0.12,0.15,0.08,5,14,0.0,0,3.0,34.9408,244.3577,-25.6636,160.0,2.99,3,83.4151,50.0,16.8164,38.006,272.6755,272.6755,187.7221,-8.1609,-14.2283,-25.6636,29,313,138
0.12,0.15,0.08,10,7,0.03,20,1.0,32.1131,74.165,-15.5175,142.7,50.52,3,83.3979,50.0,0.5122,45.827,80.9686,-0.0847,141.6109,-2.7931,-12.158,-15.5175,72,32,324
0.12,0.15,0.08,10,21,0.03,20,1.0,32.1131,74.165,-15.5175,142.7,50.52,3,83.3979,50.0,0.5122,45.827,80.9686,-0.0847,141.6109,-2.7931,-12.158,-15.5175,72,32,324
0.12,0.15,0.08,10,14,0.03,20,1.0,32.1131,74.165,-15.5175,142.7,50.52,3,83.3979,50.0,0.5122,45.827,80.9686,-0.0847,141.6109,-2.7931,-12.158,-15.5175,72,32,324
0.12,0.2,0.15,3,21,0.03,20,3.0,32.9592,145.5436,-18.5734,143.0,51.43,3,83.3893,50.0,30.4298,18.4478,142.2211,147.2049,147.2049,-4.6902,-11.8454,-18.5734,49,165,215
0.12,0.2,0.15,3,7,0.03,20,3.0,32.9592,145.5436,-18.5734,143.0,51.43,3,83.3893,50.0,30.4298,18.4478,142.2211,147.2049,147.2049,-4.6902,-11.8454,-18.5734,49,165,215
0.12,0.2,0.15,3,14,0.03,20,3.0,32.9592,145.5436,-18.5734,143.0,51.43,3,83.3893,50.0,30.4298,18.4478,142.2211,147.2049,147.2049,-4.6902,-11.8454,-18.5734,49,165,215
0.2,0.1,0.08,10,21,0.05,0,2.0,36.6686,284.8118,-32.0021,272.7,25.25,3,83.3363,50.0,37.6323,22.3734,217.8545,399.3306,237.2502,-2.7181,-13.4018,-32.0021,35,459,324
0.2,0.1,0.08,10,14,0.05,0,2.0,36.6686,284.8118,-32.0021,272.7,25.25,3,83.3363,50.0,37.6323,22.3734,217.8545,399.3306,237.2502,-2.7181,-13.4018,-32.0021,35,459,324
0.15,0.08,0.05,3,14,0.05,20,3.0,31.5197,122.9142,-13.4966,101.3,32.53,3,83.3145,44.0676,30.3974,20.0942,120.8915,123.9256,123.9256,-9.7631,-13.4966,-13.4966,30,118,156
0.15,0.08,0.05,3,7,0.05,20,3.0,31.5197,122.9142,-13.4966,101.3,32.53,3,83.3145,44.0676,30.3974,20.0942,120.8915,123.9256,123.9256,-9.7631,-13.4966,-13.4966,30,118,156
0.15,0.08,0.05,3,21,0.05,20,3.0,31.5197,122.9142,-13.4966,101.3,32.53,3,83.3145,44.0676,30.3974,20.0942,120.8915,123.9256,123.9256,-9.7631,-13.4966,-13.4966,30,118,156
0.12,0.2,0.08,3,21,0.0,20,3.0,32.9617,122.827,-18.7214,48.3,4.27,3,83.2918,50.0,32.7512,16.134,122.827,122.827,122.827,-9.3879,-10.98,-18.7214,11,57,77
0.12,0.2,0.08,3,14,0.0,20,3.0,32.9617,122.827,-18.7214,48.3,4.27,3,83.2918,50.0,32.7512,16.134,122.827,122.827,122.827,-9.3879,-10.98,-18.7214,11,57,77
0.2,0.1,0.08,10,7,0.05,0,2.0,36.6092,285.0952,-32.0021,272.7,25.25,3,83.2015,50.0,37.4543,22.3734,217.8545,400.1808,237.2502,-2.7181,-13.4018,-32.0021,35,459,324
0.15,0.12,0.08,3,14,0.0,20,3.0,33.009,125.404,-19.0902,43.7,9.29,3,83.153,50.0,28.4961,20.531,125.4038,125.404,125.404,-11.1212,-14.9715,-19.0902,9,55,67
0.15,0.2,0.15,7,14,0.03,0,2.0,35.5436,240.3495,-28.3139,260.7,33.84,3,83.1015,50.0,23.0606,33.5701,283.5934,260.7335,176.7216,-3.1273,-10.8796,-28.3139,71,479,232
0.15,0.2,0.15,7,7,0.03,0,2.0,35.5436,240.3495,-28.3139,260.7,33.84,3,83.1015,50.0,23.0606,33.5701,283.5934,260.7335,176.7216,-3.1273,-10.8796,-28.3139,71,479,232
0.15,0.2,0.15,7,21,0.03,0,2.0,35.5436,240.3495,-28.3139,260.7,33.84,3,83.1015,50.0,23.0606,33.5701,283.5934,260.7335,176.7216,-3.1273,-10.8796,-28.3139,71,479,232
0.1,0.2,0.15,5,21,0.0,20,2.0,35.1495,127.62,-26.9071,20.7,2.08,3,83.091,50.0,29.3367,26.1117,149.7502,147.3691,85.7408,-9.5652,-9.9146,-26.9071,5,37,20
0.1,0.12,0.08,10,14,0.0,20,1.0,33.9131,149.0528,-22.448,132.7,22.23,3,83.0879,50.0,28.913,22.8264,149.0155,149.0715,149.0715,-10.4301,-10.5309,-22.448,44,154,200
0.12,0.2,0.15,7,21,0.0,0,2.0,36.48,223.1997,-31.757,135.3,11.62,3,83.0621,50.0,24.514,34.9261,259.5305,262.8959,147.1726,-5.9914,-9.0632,-31.757,13,267,126
0.1,0.12,0.08,10,21,0.0,20,1.0,33.8995,151.0155,-22.448,130.0,21.66,3,83.0544,50.0,28.8197,22.8787,149.0155,152.0155,152.0155,-10.4301,-10.0811,-22.448,44,150,196
0.2,0.12,0.08,7,21,0.0,0,3.0,36.7152,393.3936,-32.6222,160.3,26.49,3,83.0521,50.0,39.6838,20.4616,463.3636,463.2887,253.5284,-2.5006,-12.5163,-32.6222,23,268,190
0.2,0.12,0.08,7,14,0.0,0,3.0,36.7098,394.5409,-32.6222,161.7,27.15,3,83.04,50.0,39.6678,20.4616,463.3636,466.7306,253.5284,-2.5006,-12.5163,-32.6222,23,272,190
0.12,0.12,0.08,10,7,0.03,20,1.0,31.9707,73.1669,-15.5612,142.7,50.52,3,82.9967,50.0,0.5122,45.3998,80.2201,-0.0847,139.3654,-2.8045,-12.158,-15.5612,72,32,324
0.12,0.12,0.08,10,21,0.03,20,1.0,31.9707,73.1669,-15.5612,142.7,50.52,3,82.9967,50.0,0.5122,45.3998,80.2201,-0.0847,139.3654,-2.8045,-12.158,-15.5612,72,32,324
0.12,0.12,0.08,10,14,0.03,20,1.0,31.9707,73.1669,-15.5612,142.7,50.52,3,82.9967,50.0,0.5122,45.3998,80.2201,-0.0847,139.3654,-2.8045,-12.158,-15.5612,72,32,324
0.1,0.15,0.05,3,21,0.03,20,3.0,30.4798,121.2067,-10.217,157.0,23.49,3,82.9629,50.0,26.533,14.9063,121.2067,121.2067,121.2067,-6.9812,-7.2862,-10.217,57,179,235
0.1,0.15,0.05,3,14,0.03,20,3.0,30.4798,121.2067,-10.217,157.0,23.49,3,82.9629,50.0,26.533,14.9063,121.2067,121.2067,121.2067,-6.9812,-7.2862,-10.217,57,179,235
0.1,0.15,0.05,3,7,0.03,20,3.0,30.4798,121.2067,-10.217,157.0,23.49,3,82.9629,50.0,26.533,14.9063,121.2067,121.2067,121.2067,-6.9812,-7.2862,-10.217,57,179,235
0.12,0.08,0.05,7,7,0.05,20,1.0,31.3982,78.1917,-13.548,186.7,39.69,3,82.9559,50.0,25.5687,18.626,75.6388,79.4681,79.4681,-4.0197,-7.8071,-13.548,72,202,286
0.12,0.08,0.05,7,14,0.05,20,1.0,31.3982,78.1917,-13.548,186.7,39.69,3,82.9559,50.0,25.5687,18.626,75.6388,79.4681,79.4681,-4.0197,-7.8071,-13.548,72,202,286
0.12,0.08,0.05,7,21,0.05,20,1.0,31.3982,78.1917,-13.548,186.7,39.69,3,82.9559,50.0,25.5687,18.626,75.6388,79.4681,79.4681,-4.0197,-7.8071,-13.548,72,202,286
0.2,0.2,0.05,10,14,0.0,0,2.0,35.735,320.3285,-29.2698,229.3,1.41,3,82.9311,50.0,39.0727,18.1322,297.7566,417.687,245.5421,-3.3599,-10.9701,-29.2698,22,388,278
0.2,0.2,0.05,10,21,0.0,0,2.0,35.7045,321.3851,-29.2698,227.3,1.25,3,82.8604,50.0,38.9813,18.1322,297.7566,420.8566,245.5421,-3.3599,-10.9701,-29.2698,22,382,278
0.2,0.15,0.08,7,7,0.05,0,3.0,36.308,358.1454,-31.466,215.3,24.15,3,82.8534,50.0,41.3066,17.6174,389.2668,432.7321,252.4374,-2.2132,-17.997,-31.466,35,371,240
0.15,0.1,0.08,5,14,0.0,0,3.0,36.6444,246.2553,-32.7017,152.7,14.28,3,82.8424,50.0,24.664,35.2693,287.3794,286.1821,165.2045,-7.6755,-11.6848,-32.7017,33,277,148
0.15,0.1,0.08,5,21,0.0,0,3.0,36.6444,246.2553,-32.7017,152.7,14.28,3,82.8424,50.0,24.664,35.2693,287.3794,286.1821,165.2045,-7.6755,-11.6848,-32.7017,33,277,148
0.1,0.2,0.05,5,14,0.0,20,2.0,31.7662,139.3898,-15.0631,115.7,3.35,3,82.8229,42.945,31.506,20.8476,139.3898,139.3898,139.3898,-11.4848,-9.3083,-15.0631,23,133,191
0.2,0.12,0.08,10,14,0.0,0,2.0,36.5351,318.2446,-32.3885,198.3,27.27,3,82.7907,50.0,38.8251,20.7803,275.5758,438.6773,240.4806,-2.5006,-9.7153,-32.3885,23,330,242
0.12,0.2,0.05,5,14,0.0,20,2.0,32.729,140.2896,-18.6146,95.7,3.67,3,82.7783,50.0,28.948,19.2391,140.2896,140.2896,140.2896,-13.2436,-12.7427,-18.6146,23,115,149
0.1,0.2,0.15,3,21,0.03,20,3.0,29.9916,121.2068,-8.7028,151.7,36.36,3,82.7714,49.8711,25.2545,14.8493,121.2068,121.2068,121.2068,-7.2399,-8.3157,-8.7028,53,175,227
0.1,0.2,0.15,3,7,0.03,20,3.0,29.9916,121.2068,-8.7028,151.7,36.36,3,82.7714,49.8711,25.2545,14.8493,121.2068,121.2068,121.2068,-7.2399,-8.3157,-8.7028,53,175,227
0.1,0.2,0.15,3,14,0.03,20,3.0,29.9916,121.2068,-8.7028,151.7,36.36,3,82.7714,49.8711,25.2545,14.8493,121.2068,121.2068,121.2068,-7.2399,-8.3157,-8.7028,53,175,227
0.18,0.15,0.08,7,7,0.0,0,3.0,37.0865,363.0489,-34.4188,186.0,16.18,3,82.7708,50.0,45.195,16.0645,432.5258,417.2001,239.4207,-6.0872,-9.8887,-34.4188,31,309,218
0.18,0.2,0.08,7,14,0.0,0,3.0,36.9052,362.7906,-33.8446,168.7,0.74,3,82.7194,50.0,44.5688,16.1467,424.4755,424.4755,239.4207,-7.4841,-8.5473,-33.8446,15,279,212
0.2,0.12,0.1,10,7,0.0,0,2.0,36.8502,317.8937,-33.7131,188.7,25.44,3,82.6774,50.0,43.8832,16.6673,275.7785,444.0925,233.8102,-2.4623,-16.1078,-33.7131,22,318,226
0.2,0.15,0.08,10,7,0.03,0,2.0,36.1558,264.2931,-31.2261,298.7,35.26,3,82.657,50.0,38.1735,20.294,163.6788,387.6648,241.5358,-2.7235,-11.9582,-31.2261,39,479,378
0.2,0.15,0.08,10,14,0.03,0,2.0,36.1558,264.2931,-31.2261,298.7,35.26,3,82.657,50.0,38.1735,20.294,163.6788,387.6648,241.5358,-2.7235,-11.9582,-31.2261,39,479,378
0.2,0.15,0.08,10,21,0.03,0,2.0,36.1558,264.2931,-31.2261,298.7,35.26,3,82.657,50.0,38.1735,20.294,163.6788,387.6648,241.5358,-2.7235,-11.9582,-31.2261,39,479,378
0.18,0.12,0.08,7,7,0.0,0,3.0,37.0295,374.3052,-34.4187,186.0,19.93,3,82.6436,50.0,44.7126,16.3759,447.0246,436.4702,239.4207,-4.1745,-8.3702,-34.4187,31,309,218
0.2,0.15,0.08,7,14,0.05,0,3.0,36.1958,357.7203,-31.466,215.3,24.15,3,82.5972,50.0,40.9698,17.6174,389.2668,431.4569,252.4374,-2.2132,-17.997,-31.466,35,371,240
0.2,0.15,0.08,7,21,0.05,0,3.0,36.1958,357.7203,-31.466,215.3,24.15,3,82.5972,50.0,40.9698,17.6174,389.2668,431.4569,252.4374,-2.2132,-17.997,-31.466,35,371,240
0.12,0.12,0.08,7,7,0.0,0,2.0,36.3241,214.9026,-31.9665,227.3,9.57,3,82.5756,50.0,22.3296,36.6426,249.6503,248.3515,146.7059,-8.4444,-11.2862,-31.9665,43,413,226
0.2,0.1,0.08,10,7,0.03,0,2.0,36.1165,259.5022,-31.2261,298.7,35.4,3,82.5672,50.0,38.0503,20.2993,155.6584,381.3124,241.5358,-3.3572,-10.7443,-31.2261,39,479,378
0.2,0.1,0.08,10,21,0.03,0,2.0,36.1165,259.5022,-31.2261,298.7,35.4,3,82.5672,50.0,38.0503,20.2993,155.6584,381.3124,241.5358,-3.3572,-10.7443,-31.2261,39,479,378
0.2,0.1,0.08,10,14,0.03,0,2.0,36.1165,259.5022,-31.2261,298.7,35.4,3,82.5672,50.0,38.0503,20.2993,155.6584,381.3124,241.5358,-3.3572,-10.7443,-31.2261,39,479,378
0.2,0.15,0.1,7,7,0.05,0,3.0,36.9327,358.6736,-34.2131,214.7,29.25,3,82.5538,50.0,43.9581,16.8399,396.2245,441.4861,238.3103,-1.624,-18.4748,-34.2131,31,369,244
0.2,0.08,0.05,10,7,0.03,0,2.0,36.1072,263.4374,-31.2263,299.3,30.77,3,82.5456,50.0,37.8124,20.5091,156.1397,392.6368,241.5358,-3.1687,-9.5276,-31.2263,39,481,378
0.2,0.08,0.05,10,14,0.03,0,2.0,36.1072,263.4374,-31.2263,299.3,30.77,3,82.5456,50.0,37.8124,20.5091,156.1397,392.6368,241.5358,-3.1687,-9.5276,-31.2263,39,481,378
