max_leverage,base_asset_sma_filter_period,base_asset_momentum_period,base_asset_min_momentum,n_trades,final_base_asset_qty,total_return,total_return_pct,sortino,sharpe,max_drawdown,max_drawdown_pct,n_days,final_equity,mean_daily_return,win_rate
1.0,50,10,0.01,31,0.0,-0.06668339915364976,-6.668339915364976,-0.7539781244371492,-1.2610395564751398,-0.17996766426618307,-17.996766426618308,61,9333.166008463502,-0.0010247823183550417,60.0
1.0,50,10,0.02,31,0.0,-0.06668339915364976,-6.668339915364976,-0.7539781244371492,-1.2610395564751398,-0.17996766426618307,-17.996766426618308,61,9333.166008463502,-0.0010247823183550417,60.0
2.0,20,10,0.02,31,0.0,-0.06861362774818044,-6.861362774818044,-0.6136754354994826,-0.6929649802265303,-0.23544048357575265,-23.544048357575264,61,9313.863722518196,-0.0008842520118779525,60.0
1.0,20,5,0.0,31,3.214527858903967,-0.07043892254834172,-7.043892254834172,-1.529158560480174,-1.7968621289266857,-0.10517674467942523,-10.517674467942523,61,9295.610774516583,-0.0011422266644355872,60.0
1.0,20,5,0.01,31,3.214527858903967,-0.07043892254834172,-7.043892254834172,-1.529158560480174,-1.7968621289266857,-0.10517674467942523,-10.517674467942523,61,9295.610774516583,-0.0011422266644355872,60.0
1.0,20,5,0.02,31,3.214527858903967,-0.07043892254834172,-7.043892254834172,-1.529158560480174,-1.7968621289266857,-0.10517674467942523,-10.517674467942523,61,9295.610774516583,-0.0011422266644355872,60.0
1.0,0,5,0.05,31,3.1892610582273235,-0.07573524823897715,-7.573524823897715,-1.7598109976987089,-1.946835807583321,-0.11862968023010509,-11.86296802301051,61,9242.647517610229,-0.001237525177911796,60.0
2.0,0,5,0.02,31,1.9556397898495772,-0.07857739825160243,-7.857739825160243,-1.378664140263905,-1.0465822694475717,-0.2035181937425022,-20.351819374250223,61,9214.226017483976,-0.0011473856990651583,60.0
1.0,20,3,0.01,31,3.1661216540121515,-0.08058563759294447,-8.058563759294447,-1.782240264364006,-2.0304321070869586,-0.12169100849415763,-12.169100849415763,61,9194.143624070555,-0.001321330568435928,60.0
1.0,20,3,0.02,31,3.1661216540121515,-0.08058563759294447,-8.058563759294447,-1.782240264364006,-2.0304321070869586,-0.12169100849415763,-12.169100849415763,61,9194.143624070555,-0.001321330568435928,60.0
1.0,20,0,0.0,31,3.127167575798307,-0.0887510356518178,-8.87510356518178,-1.0667315178983516,-1.2371020984730712,-0.17614725309121976,-17.614725309121976,61,9112.489643481822,-0.0013328499812516467,60.0
1.0,20,10,0.0,31,0.0,-0.09246166468002175,-9.246166468002174,-1.1205516836569414,-1.299441825476431,-0.17996766426618307,-17.996766426618308,61,9075.383353199783,-0.0014005875929042123,60.0
2.0,0,10,0.0,31,0.0,-0.09535030112111527,-9.535030112111526,-0.9239427983770461,-0.9137625115634741,-0.2228196954127106,-22.28196954127106,61,9046.496988788847,-0.001298541891660345,60.0
2.0,0,3,0.01,31,1.8555542536307,-0.09955692801165861,-9.95569280116586,-1.5900412947507045,-1.295573178803471,-0.21424021115051112,-21.42402111505111,61,9004.430719883414,-0.0015029810058583024,60.0
2.0,0,10,0.01,31,0.0,-0.10164164199599181,-10.164164199599181,-1.0458872657899987,-1.1489987857165158,-0.2228196954127106,-22.28196954127106,61,8983.583580040082,-0.0014793739253993585,60.0
1.0,0,10,0.02,31,0.0,-0.10374183383370218,-10.374183383370218,-1.3133695737625128,-1.835526156699522,-0.1713536127013635,-17.13536127013635,61,8962.581661662978,-0.0016682861533435422,60.0
2.0,20,10,0.01,31,0.0,-0.11034838951838828,-11.034838951838829,-1.1686437206568558,-1.258008709347431,-0.23544048357575265,-23.544048357575264,61,8896.516104816117,-0.0016356974721105388,60.0
1.0,0,3,0.0,31,3.018489297474197,-0.11153174164100438,-11.153174164100438,-1.8094755646328373,-1.6506804963069865,-0.18159387000817495,-18.159387000817496,61,8884.682583589956,-0.0017606085041907457,60.0
1.0,0,5,0.02,31,3.0158542714385046,-0.1120840852585021,-11.20840852585021,-2.57263232597551,-2.4290159999756433,-0.14559036090471825,-14.559036090471825,61,8879.159147414979,-0.0018707528493162034,60.0
1.0,20,10,0.02,31,0.0,-0.11236531063009551,-11.23653106300955,-1.4520294127171665,-2.0062921084992986,-0.17996766426618307,-17.996766426618308,61,8876.346893699045,-0.0018283637723076676,60.0
2.0,0,3,0.02,31,1.7840601893051644,-0.1145432277993199,-11.45432277993199,-1.905027565601716,-1.5225781938577378,-0.22905366538544025,-22.905366538544026,61,8854.567722006801,-0.0017790211364390647,60.0
1.0,0,3,0.05,31,0.0,-0.12209531480225178,-12.209531480225177,-2.369615376123682,-2.7877653995025318,-0.15189384570655173,-15.189384570655173,61,8779.046851977482,-0.0020662075329794726,60.0
1.0,0,10,0.0,31,0.0,-0.14140263407384993,-14.140263407384992,-1.8305651159638527,-2.0418672202833994,-0.1977865207410159,-19.77865207410159,61,8585.9736592615,-0.0023020649264065027,60.0
1.0,0,10,0.01,31,0.0,-0.14812008758505,-14.812008758505,-1.980673686557063,-2.6322552646038098,-0.2041179207533063,-20.411792075330627,61,8518.7991241495,-0.0024987733432141773,60.0
1.0,20,10,0.01,31,0.0,-0.15359229296976465,-15.359229296976466,-2.0841066521740887,-2.7358329211265837,-0.20927563731692242,-20.927563731692242,61,8464.077070302354,-0.002604943584394107,60.0
1.0,0,3,0.01,31,2.8059854270982494,-0.15607595293372906,-15.607595293372906,-2.9798710058012063,-3.1107123857503804,-0.1943969544358897,-19.43969544358897,61,8439.24047066271,-0.002686088035210779,60.0
