dip_pct,proximity_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,lookback_days,ref_price_method,sma_filter_period,market_breadth_filter,trailing_stop_pct,total_return,total_return_pct,sortino,sharpe,max_drawdown,max_drawdown_pct,n_days,final_equity,mean_daily_return,win_rate,n_trades
0.2,0.02,0.15,0.08,3,7,10,high,0,0.6,0.05,-0.08993794870666554,-8.993794870666553,-0.2894446923401926,-0.4178996803111547,-0.25143281516880256,-25.143281516880258,61,9007.557834178631,-0.0008137843274099522,39.130434782608695,49
0.07,0.01,0.2,0.25,3,7,10,sma,0,0.7,0.03,-0.05025548204488769,-5.025548204488769,-0.40560086497735853,-0.7023318494106281,-0.10168758538620229,-10.16875853862023,61,9497.445179551123,-0.0006829909986205622,33.33333333333333,27
0.2,0.03,0.1,0.2,5,14,20,sma,0,0.0,0.0,-0.12867472597792584,-12.867472597792585,-0.41539396962725655,-1.2026043516810188,-0.23226581706613156,-23.226581706613157,61,8713.252740220742,-0.0018196902973501678,66.66666666666666,35
0.2,0.01,0.15,0.25,5,7,30,sma,0,0.6,0.03,-0.10715276019123976,-10.715276019123976,-0.4244392416721881,-1.1630259132821879,-0.1663435859058563,-16.63435859058563,61,8928.472398087602,-0.0015426930825420788,75.0,13
0.15,0.005,0.07,0.08,3,7,10,sma,0,0.7,0.05,-0.02811967703962946,-2.811967703962946,-0.4276005031862529,-1.3750460730693508,-0.04433307715669873,-4.433307715669873,61,9718.803229603705,-0.00045485150465753195,100.0,5
0.07,0.01,0.07,0.25,5,7,10,sma,0,0.7,0.03,-0.08164663759708692,-8.164663759708692,-0.49713852115855844,-0.9049726196878689,-0.13456171499940228,-13.456171499940229,61,9183.53362402913,-0.001126018646293088,41.17647058823529,39
0.1,0.02,0.2,0.25,5,21,20,high,50,0.7,0.03,-0.03361684340509127,-3.3616843405091275,-0.512361937469227,-0.9560300990729466,-0.09289104607923025,-9.289104607923026,61,9663.831565949087,-0.0005157225352623346,55.00000000000001,40
0.2,0.03,0.2,0.25,5,7,10,high,20,0.0,0.0,-0.007833348415232103,-0.7833348415232102,-0.6362936124427246,-0.72746758382334,-0.026406641222193397,-2.6406641222193397,61,9921.666515847679,-0.00012563730717683914,0.0,2
0.15,0.02,0.15,0.1,3,14,10,sma,0,0.6,0.0,-0.033159637079589445,-3.3159637079589444,-0.6529462654696078,-1.2343052121555214,-0.0699164142920301,-6.9916414292030105,61,9668.403629204106,-0.0005282886977073341,50.0,7
0.1,0.02,0.15,0.08,5,21,10,sma,0,0.7,0.05,-0.0892741873336583,-8.92741873336583,-0.6635982095126437,-1.7121123884647043,-0.12170570855979092,-12.170570855979092,61,9107.258126663417,-0.0014246390851285267,50.0,17
0.2,0.01,0.05,0.2,3,21,30,sma,0,0.0,0.0,-0.19771577388391479,-19.771577388391478,-0.7815826837714387,-2.150616893957839,-0.24788518482878694,-24.788518482878693,61,8022.842261160852,-0.003201311238586843,73.33333333333333,33
0.15,0.01,0.15,0.15,3,14,30,high,50,0.0,0.05,-0.020135463238351803,-2.0135463238351803,-0.8114287241484502,-0.7962212768667558,-0.05414668340327451,-5.414668340327451,61,9798.645367616482,-0.0003111466068776917,47.05882352941176,34
0.2,0.01,0.05,0.08,5,7,30,sma,0,0.6,0.05,-0.1823055679233131,-18.23055679233131,-0.833872812820397,-2.6887241642144994,-0.1823055679233131,-18.23055679233131,61,8176.944320766869,-0.003079653625849843,50.0,12
0.2,0.005,0.2,0.1,3,21,20,sma,0,0.0,0.0,-0.1498946392535001,-14.98946392535001,-0.8973147407160816,-1.8583689574002513,-0.22441519341991367,-22.441519341991366,61,8501.053607464999,-0.0023837110661267765,22.22222222222222,21
0.25,0.005,0.05,0.1,5,21,10,high,0,0.7,0.0,-0.2517837117374958,-25.178371173749582,-0.9053810067173694,-2.2149956068255454,-0.2859864583147273,-28.59864583147273,61,7482.162882625042,-0.004091968599379847,66.66666666666666,16
0.15,0.01,0.15,0.25,5,7,20,high,20,0.0,0.0,-0.032550162264910615,-3.2550162264910614,-0.947218469298443,-0.5328045070199843,-0.10355695519146338,-10.355695519146337,61,9674.498377350894,-0.0004332298804460124,54.54545454545454,22
0.1,0.03,0.07,0.2,5,7,10,sma,0,0.0,0.0,-0.14018729735769775,-14.018729735769774,-0.9510253278107613,-1.26447087168451,-0.22535617864356752,-22.53561786435675,61,8598.127026423022,-0.002008660522913693,69.6969696969697,71
0.1,0.01,0.05,0.25,5,21,20,sma,0,0.7,0.03,-0.1806789230617811,-18.06789230617811,-1.0095681497935254,-1.5022853467725261,-0.22203023156895485,-22.203023156895483,61,8193.210769382189,-0.0026817484296344806,37.03703703703704,59
0.15,0.005,0.05,0.1,3,21,20,sma,0,0.0,0.05,-0.17712835188468398,-17.712835188468397,-1.0193642222821027,-2.3228933249864516,-0.20566604890395623,-20.566604890395624,61,8228.71648115316,-0.002923020951840607,56.00000000000001,53
0.25,0.01,0.07,0.25,3,14,20,high,20,0.0,0.05,-0.0016351770768080313,-0.16351770768080312,-1.045399808536128,-3.0157571980374334,-0.0016351770768080313,-0.16351770768080312,61,9983.64822923192,-2.7259961417570316e-05,0.0,2
0.25,0.01,0.05,0.15,3,14,20,high,20,0.7,0.05,-0.0016351770768080313,-0.16351770768080312,-1.045399808536128,-3.0157571980374334,-0.0016351770768080313,-0.16351770768080312,61,9983.64822923192,-2.7259961417570316e-05,0.0,2
0.25,0.005,0.15,0.2,5,7,20,high,20,0.0,0.05,-0.0016351770768080313,-0.16351770768080312,-1.045399808536128,-3.0157571980374334,-0.0016351770768080313,-0.16351770768080312,61,9983.64822923192,-2.7259961417570316e-05,0.0,2
0.1,0.03,0.07,0.15,3,21,10,high,50,0.7,0.05,-0.05171561954045446,-5.171561954045447,-1.0798975820666545,-1.9187274543307828,-0.10436663574532026,-10.436663574532027,61,9482.843804595455,-0.0008483816730430847,50.0,28
0.1,0.01,0.07,0.2,3,7,10,sma,0,0.0,0.0,-0.1430499530507297,-14.304995305072971,-1.1145149681859494,-1.733702128501541,-0.2233401662708483,-22.33401662708483,61,8569.500469492703,-0.0022391644127837205,64.70588235294117,37
0.15,0.01,0.15,0.25,5,14,20,high,20,0.0,0.05,-0.03410705217134109,-3.4107052171341095,-1.1571036607585603,-1.0880742932054466,-0.06333238797110846,-6.333238797110846,61,9658.929478286589,-0.0005342407213848199,38.095238095238095,42
0.2,0.005,0.15,0.2,5,7,10,high,0,0.7,0.0,-0.27172525126314245,-27.172525126314245,-1.2007946185266587,-1.7290706766989168,-0.38822350453830545,-38.822350453830545,61,7208.274324917126,-0.004072065209482437,53.333333333333336,35
0.15,0.01,0.2,0.15,5,14,30,sma,0,0.6,0.0,-0.19815613873269805,-19.815613873269804,-1.2192684065360522,-1.6409704497363922,-0.34266721816276763,-34.266721816276764,61,8034.3136287702055,-0.0030014831628438076,45.45454545454545,27
0.25,0.02,0.05,0.25,5,7,30,high,20,0.7,0.0,-0.026948051948051943,-2.6948051948051943,-1.2340911780980726,-1.126281814874423,-0.08743477649760208,-8.743477649760207,61,9730.51948051948,-0.00042892364734686155,75.0,8
0.15,0.01,0.1,0.1,3,14,30,sma,0,0.0,0.03,-0.2079748007283149,-20.79748007283149,-1.2549671995184812,-1.7352500378840672,-0.43078414095111767,-43.07841409511177,61,7935.932617580578,-0.003207679558221288,51.11111111111111,93
0.2,0.03,0.2,0.15,3,14,20,high,50,0.6,0.05,-0.010076380030524888,-1.0076380030524887,-1.2647658848510142,-2.2665363653441917,-0.013082819755453945,-1.3082819755453945,61,9899.236199694751,-0.0001677722534490269,0.0,4
0.15,0.005,0.1,0.2,3,21,20,high,20,0.0,0.05,-0.04034011205362749,-4.034011205362749,-1.486547517467806,-1.280572213640886,-0.06333238797110846,-6.333238797110846,61,9596.598879463725,-0.0006406342952025193,33.33333333333333,36
0.15,0.02,0.2,0.15,5,7,20,sma,0,0.0,0.0,-0.275971545627311,-27.597154562731102,-1.5071030802992027,-2.180448231238553,-0.4207706954246773,-42.07706954246773,61,7240.28454372689,-0.00448166062404425,41.66666666666667,52
0.25,0.005,0.1,0.1,3,14,30,high,20,0.6,0.03,-0.05089910089910081,-5.089910089910081,-1.539742321484928,-3.8785338672323815,-0.05089910089910081,-5.089910089910081,61,9491.008991008992,-0.0008611532446624463,0.0,4
0.25,0.01,0.1,0.08,3,14,10,high,0,0.0,0.0,-0.2000852767275417,-20.00852767275417,-1.6226801718805781,-2.441071046053364,-0.2758753981677191,-27.587539816771912,61,7999.147232724583,-0.003347781838157345,45.45454545454545,47
0.07,0.02,0.05,0.08,3,7,10,high,50,0.7,0.03,-0.10651827647009049,-10.65182764700905,-1.6349695623815657,-2.852887754893352,-0.15298480433881412,-15.298480433881412,61,8934.817235299095,-0.0018004815229960432,45.0,40
0.15,0.005,0.05,0.25,5,14,10,high,0,0.7,0.03,-0.4393789230887534,-43.93789230887534,-1.6434210318111075,-2.036242341443834,-0.4907639669608998,-49.07639669608998,61,5419.08074921433,-0.007076838776913,33.33333333333333,88
0.15,0.01,0.2,0.25,3,21,10,high,0,0.6,0.05,-0.3929895924667816,-39.29895924667816,-1.6906444344794613,-1.9372193939142726,-0.44784299538769257,-44.784299538769254,61,5867.489735061761,-0.006196549484802209,40.54054054054054,77
0.07,0.005,0.07,0.1,3,14,10,high,50,0.7,0.03,-0.11156807481652976,-11.156807481652976,-1.705248390169135,-2.8391003044592313,-0.1509672511258945,-15.096725112589452,61,8884.319251834702,-0.0018869777422321828,33.33333333333333,30
0.15,0.01,0.07,0.25,5,7,10,high,0,0.7,0.05,-0.4502079586761516,-45.02079586761516,-1.7916084331837596,-2.1704013173956516,-0.4949210214356692,-49.49210214356692,61,5314.405023129354,-0.007441423780416543,36.95652173913043,96
0.1,0.02,0.07,0.2,3,14,30,sma,0,0.6,0.05,-0.26722981431050025,-26.722981431050023,-1.813431629591192,-2.369129992298628,-0.3380620131183071,-33.806201311830705,61,7137.856097532294,-0.0044541060867816645,33.33333333333333,63
0.07,0.03,0.15,0.15,3,14,30,sma,0,0.6,0.03,-0.3095355475160376,-30.95355475160376,-1.824155869775255,-2.078520519994267,-0.41274795056691876,-41.27479505669188,61,6623.636364445685,-0.005000947228398028,35.41666666666667,99
0.15,0.03,0.05,0.25,3,14,10,high,0,0.7,0.05,-0.4184084822797638,-41.84084822797638,-1.825504476747859,-2.1271587870230744,-0.4633933365564371,-46.33933365564371,61,5621.7854222470305,-0.006850921991769062,45.23809523809524,87
0.25,0.02,0.15,0.2,5,21,20,high,0,0.6,0.0,-0.3355407494277141,-33.554074942771415,-1.8342472707796296,-2.202800584332817,-0.4858158539943576,-48.58158539943576,61,6614.748267071568,-0.005472272512577431,52.94117647058824,39
0.15,0.02,0.05,0.15,3,21,30,high,20,0.7,0.03,-0.12885796147764184,-12.885796147764184,-1.9166024921143616,-2.6212150499687366,-0.12885796147764184,-12.885796147764184,61,8525.446180743482,-0.0021691584092550036,40.0,60
0.25,0.005,0.07,0.25,3,14,30,high,20,0.7,0.0,-0.04590909090909099,-4.590909090909099,-2.0036842373649004,-2.0647036111642483,-0.09941030097312668,-9.941030097312668,61,9540.90909090909,-0.0007583540043201206,50.0,4
0.07,0.005,0.1,0.25,3,14,30,sma,0,0.7,0.03,-0.3584225221326055,-35.84225221326055,-2.073308226344405,-2.4374970205342876,-0.42660100357273917,-42.66010035727392,61,6154.662847194913,-0.006104570651553371,24.390243902439025,85
0.15,0.02,0.2,0.2,5,21,10,high,0,0.6,0.05,-0.49358317383306144,-49.358317383306144,-2.1881077763410053,-2.706969331823252,-0.534277060146575,-53.427706014657495,61,4895.131108661361,-0.008913373172999922,34.0,104
0.07,0.01,0.1,0.15,5,7,10,high,20,0.7,0.03,-0.14247165018398897,-14.247165018398897,-2.1911265836258345,-3.2551203566793356,-0.16776519519321284,-16.776519519321283,61,8498.838338122132,-0.002451075463720123,36.666666666666664,60
0.07,0.01,0.1,0.2,5,7,10,high,20,0.6,0.03,-0.14247165018398897,-14.247165018398897,-2.1911265836258345,-3.2551203566793356,-0.16776519519321284,-16.776519519321283,61,8498.838338122132,-0.002451075463720123,36.666666666666664,60
0.15,0.005,0.07,0.08,5,21,10,high,0,0.7,0.05,-0.5186836754945547,-51.86836754945547,-2.221708375060787,-2.8134681987173598,-0.5500179323159312,-55.00179323159312,61,4652.504402404018,-0.009598737966331244,26.82926829268293,85
0.1,0.02,0.1,0.08,5,21,30,sma,0,0.7,0.0,-0.3719548678787709,-37.195486787877094,-2.2897635010817887,-2.9682457041767654,-0.41674790058887823,-41.67479005888782,61,6117.737680086986,-0.006668302433208037,32.0,54
0.1,0.01,0.07,0.15,3,7,20,sma,0,0.7,0.05,-0.27633373399437416,-27.633373399437417,-2.2940693435497144,-3.36819727027717,-0.3086645245673485,-30.866452456734848,61,7236.662660056259,-0.004945695446311468,28.57142857142857,45
0.15,0.01,0.15,0.2,5,7,10,high,50,0.7,0.05,-0.01845879618031304,-1.8458796180313037,-2.307033024783822,-3.401060915076426,-0.01845879618031304,-1.8458796180313037,61,9815.41203819687,-0.0003089588559573017,25.0,8
0.07,0.005,0.15,0.15,3,7,30,sma,0,0.6,0.03,-0.3961889603220006,-39.61889603220006,-2.3340712432257487,-2.8462795820237154,-0.46255273679369624,-46.25527367936962,61,5792.3688109893665,-0.00709802962788528,24.390243902439025,85
0.07,0.02,0.07,0.25,3,7,30,sma,0,0.6,0.03,-0.39927197783956014,-39.92719778395602,-2.3390162691841456,-2.797593925086931,-0.45809517242888037,-45.809517242888035,61,5762.793375399502,-0.007128159446613136,27.906976744186046,89
0.15,0.03,0.07,0.25,5,7,30,high,20,0.0,0.05,-0.16678593859281926,-16.678593859281925,-2.342841814539058,-2.6004279928949345,-0.1936042414485066,-19.36042414485066,61,8137.707074690947,-0.0028163970328754276,35.84905660377358,106
0.15,0.03,0.1,0.15,3,21,10,high,0,0.6,0.0,-0.4239919591884571,-42.39919591884571,-2.401654306716398,-2.6135162516768875,-0.48305015260024875,-48.305015260024874,61,5567.814365011212,-0.007409011760907955,47.61904761904761,45
0.07,0.01,0.1,0.08,5,14,10,sma,0,0.7,0.0,-0.2459627640711031,-24.59627640711031,-2.4062076235626035,-3.774659235726561,-0.2459627640711031,-24.59627640711031,61,7540.372359288969,-0.004426890048662615,18.181818181818183,26
0.2,0.03,0.15,0.2,3,14,30,high,0,0.7,0.0,-0.5763717722423647,-57.63717722423647,-2.676839094333693,-2.852117341548836,-0.5937606061144199,-59.37606061144199,61,3583.1126026900306,-0.010954726268769595,36.36363636363637,47
0.1,0.02,0.15,0.2,3,7,30,high,50,0.7,0.03,-0.14430142641941457,-14.430142641941456,-2.742166939260231,-3.949010083408194,-0.14430142641941457,-14.430142641941456,61,8556.985735805854,-0.002518062065328899,38.46153846153847,52
0.15,0.01,0.05,0.15,5,21,30,high,20,0.0,0.0,-0.12404562838420294,-12.404562838420294,-2.7438638044170935,-1.6911011511707632,-0.1689075274448373,-16.89075274448373,61,8555.136569545779,-0.001962727800342788,61.53846153846154,52
0.2,0.01,0.05,0.2,5,7,20,high,0,0.6,0.03,-0.5967949530848946,-59.679495308489464,-2.758687026771884,-3.785908521806563,-0.6322888154194476,-63.22888154194476,61,3899.8457223534315,-0.012562325427791256,31.914893617021278,97
0.1,0.01,0.2,0.2,3,21,10,high,20,0.6,0.05,-0.09787597269367666,-9.787597269367666,-2.79052852757226,-3.487093940364134,-0.09787597269367666,-9.787597269367666,61,9023.199029602636,-0.0016726904767532115,45.45454545454545,44
0.2,0.03,0.15,0.25,5,14,30,high,0,0.7,0.0,-0.5558349118958404,-55.583491189584045,-2.834544660129171,-2.801200244451159,-0.6016079145687541,-60.16079145687541,61,3671.2933417689455,-0.010417204854206923,40.0,53
0.1,0.01,0.15,0.25,3,21,20,sma,0,0.0,0.0,-0.458681847317422,-45.868184731742204,-2.841814567790667,-3.500550138137793,-0.5412293572886797,-54.12293572886797,61,5413.18152682578,-0.008835082719926193,38.46153846153847,29
0.1,0.01,0.15,0.2,5,21,20,sma,0,0.7,0.0,-0.35074744696119026,-35.074744696119026,-2.855384194771262,-3.005113055700227,-0.4685025408665956,-46.85025408665956,61,6492.525530388098,-0.00631015005267571,46.666666666666664,34
0.1,0.005,0.07,0.15,3,14,20,sma,0,0.0,0.03,-0.4136019235353624,-41.36019235353624,-2.8631500193972568,-3.764657075148093,-0.5318304360584405,-53.18304360584405,61,5863.980764646376,-0.007965123043672239,43.54838709677419,127
0.07,0.01,0.15,0.15,3,21,30,sma,0,0.7,0.05,-0.4668544122435781,-46.68544122435781,-2.868986722527243,-3.5716264903445425,-0.5098262459591437,-50.98262459591437,61,5114.474018036763,-0.009073604510679867,24.242424242424242,69
0.07,0.01,0.2,0.1,3,14,10,sma,0,0.7,0.0,-0.23067956872163614,-23.067956872163613,-2.8894738382989607,-3.602540913474741,-0.25270937294691415,-25.270937294691414,61,7693.204312783639,-0.004113990569727064,22.22222222222222,21
0.1,0.005,0.1,0.25,3,14,20,high,50,0.0,0.03,-0.08830465825191114,-8.830465825191114,-2.890841203493505,-1.8611403806708129,-0.15971084262509003,-15.971084262509002,61,9116.953417480889,-0.0014322081815665634,42.857142857142854,56
0.1,0.02,0.07,0.2,3,7,30,high,50,0.7,0.03,-0.15020354885055495,-15.020354885055495,-2.8968183672493386,-4.097784311554823,-0.15020354885055495,-15.020354885055495,61,8497.96451149445,-0.002632001597672791,38.46153846153847,52
0.2,0.01,0.1,0.15,3,14,30,high,0,0.6,0.0,-0.6195317802806913,-61.95317802806913,-2.936900373285313,-3.2730128158917986,-0.6451857794062491,-64.51857794062491,61,3218.0586270545655,-0.01264691012646753,16.666666666666664,39
0.1,0.01,0.15,0.15,3,7,20,high,20,0.6,0.03,-0.17158132873198728,-17.158132873198728,-2.983702244964647,-3.8212768634213687,-0.17158132873198728,-17.158132873198728,61,8301.273105183447,-0.003016035612725811,40.0,70
0.07,0.005,0.15,0.15,3,14,30,sma,0,0.7,0.05,-0.48120157679586467,-48.12015767958647,-3.0038392485771688,-3.7271765209658754,-0.5220588855996556,-52.205888559965565,61,4976.841442582172,-0.009510910712448415,23.52941176470588,71
0.15,0.02,0.1,0.15,3,7,30,high,50,0.7,0.05,-0.06458627337435974,-6.458627337435974,-3.005909765804504,-4.43371105340322,-0.07016606743628867,-7.016606743628867,61,9354.137266256403,-0.0011007871704617974,18.181818181818183,22
0.2,0.005,0.05,0.15,5,14,20,high,0,0.7,0.05,-0.6349337835904441,-63.49337835904441,-3.036091681252345,-4.1499705718562785,-0.6561157089684228,-65.61157089684228,61,3521.206805195714,-0.014070633358666203,30.76923076923077,81
0.07,0.03,0.1,0.08,3,14,30,sma,0,0.6,0.0,-0.479138445920662,-47.9138445920662,-3.14444602303164,-3.596401351153876,-0.5344831214237618,-53.448312142376174,61,4996.633089553195,-0.0093894414597802,25.0,67
0.15,0.01,0.05,0.2,3,14,20,high,20,0.6,0.05,-0.09688802189275994,-9.688802189275995,-3.1625305326592827,-4.130520876917411,-0.09962446952308684,-9.962446952308685,61,9031.1197810724,-0.0016670348336995978,21.428571428571427,28
0.07,0.02,0.05,0.25,3,21,30,sma,0,0.7,0.0,-0.4307869102421414,-43.07869102421414,-3.1729506797696825,-3.5227743355088124,-0.4933819319821346,-49.33819319821346,61,5460.470132640479,-0.00820310084703305,53.84615384615385,29
0.2,0.01,0.07,0.2,5,7,30,high,20,0.6,0.0,-0.15671037159688495,-15.671037159688495,-3.3795985480753794,-3.557729175122503,-0.2220711178061989,-22.20711178061989,61,8432.89628403115,-0.0027287671143886388,33.33333333333333,18
0.1,0.005,0.1,0.25,5,14,10,high,50,0.6,0.0,-0.14582976019048183,-14.582976019048182,-3.558585499445521,-3.602630669954174,-0.16621623145437217,-16.621623145437216,61,8541.702398095182,-0.0025330349816317316,16.666666666666664,12
0.15,0.01,0.05,0.1,3,14,30,high,0,0.7,0.03,-0.8687866224126063,-86.87866224126063,-3.5742592668381072,-3.478935208787408,-0.877488350654992,-87.7488350654992,61,1063.835281880207,-0.023657411381737648,13.20754716981132,107
0.2,0.01,0.2,0.08,5,14,20,high,0,0.7,0.0,-0.6247625079817617,-62.47625079817617,-3.6282240293986106,-3.778534374850914,-0.638552643833465,-63.8552643833465,61,3629.3403054105815,-0.01345307880942379,10.81081081081081,77
0.07,0.03,0.07,0.2,5,21,10,sma,0,0.6,0.0,-0.3266514376485323,-32.66514376485323,-3.7238082578193428,-3.76831951471667,-0.40048990029582565,-40.04899002958256,61,6733.485623514677,-0.0060753367146779815,57.89473684210527,42
0.07,0.01,0.07,0.08,3,14,10,high,0,0.6,0.05,-0.8865002554433202,-88.65002554433202,-3.88234488458286,-3.4474444964792217,-0.8906716975600341,-89.06716975600341,61,1042.6394294684173,-0.024954711705025702,12.068965517241379,117
0.07,0.02,0.1,0.08,3,14,10,high,0,0.6,0.0,-0.871643541485817,-87.16435414858171,-3.8933614440573057,-3.5059592006055644,-0.8800073133010942,-88.00073133010942,61,1179.1172323474464,-0.02394834704594077,6.122448979591836,100
0.07,0.02,0.1,0.08,3,21,10,high,0,0.7,0.0,-0.871643541485817,-87.16435414858171,-3.8933614440573057,-3.5059592006055644,-0.8800073133010942,-88.00073133010942,61,1179.1172323474464,-0.02394834704594077,6.122448979591836,100
0.07,0.02,0.15,0.25,3,14,20,sma,0,0.6,0.0,-0.4438393929921362,-44.38393929921362,-3.9401061120214775,-4.294016421233523,-0.5066880599301051,-50.668805993010515,61,5557.2910143603285,-0.008861864755220371,26.666666666666668,33
0.15,0.02,0.2,0.25,5,21,10,high,0,0.0,0.0,-0.7144739921672384,-71.44739921672384,-3.9477438571350034,-4.319545239910659,-0.7210830433655715,-72.10830433655715,61,2759.954193965301,-0.01695543016653646,22.727272727272727,47
0.07,0.005,0.1,0.08,5,7,10,high,0,0.6,0.05,-0.8915185443884778,-89.15185443884778,-3.9923350184408073,-3.524238684932629,-0.8962341310271802,-89.62341310271802,61,989.1578270090376,-0.025614383865581274,12.068965517241379,117
0.1,0.01,0.15,0.25,3,7,10,high,0,0.6,0.05,-0.7990796342821339,-79.90796342821339,-3.9956842384812603,-4.63509572047271,-0.8117265811227939,-81.1726581122794,61,1890.4892281418042,-0.02137031607835155,35.84905660377358,108
0.1,0.005,0.2,0.08,3,21,20,high,0,0.7,0.05,-0.900927577157417,-90.0927577157417,-4.032207132511211,-3.424405878364905,-0.9057360885200791,-90.57360885200791,61,879.3548305174728,-0.02606304448361485,7.017543859649122,115
0.1,0.03,0.2,0.25,5,14,10,high,0,0.6,0.05,-0.8162403177957054,-81.62403177957054,-4.0417794482458245,-4.667319414021952,-0.8292273385367949,-82.92273385367949,61,1731.41333524373,-0.022406739209268698,35.0,122
0.07,0.02,0.07,0.08,3,14,30,high,0,0.7,0.0,-0.9356571022875931,-93.56571022875931,-4.0654847825383555,-2.88185505465655,-0.9441002406425771,-94.41002406425771,61,490.63347229015494,-0.027159442720903596,1.7543859649122806,115
0.1,0.005,0.1,0.2,3,7,10,high,0,0.7,0.0,-0.7638507946267276,-76.38507946267275,-4.233181667927916,-4.356957154995679,-0.7817477835693325,-78.17477835693325,61,2221.9625541559535,-0.01922591950609184,19.230769230769234,54
0.1,0.005,0.1,0.2,5,14,30,high,50,0.6,0.05,-0.24098062611102478,-24.098062611102478,-4.2715509566263865,-6.1870571589002035,-0.24098062611102478,-24.098062611102478,61,7590.193738889752,-0.004486014960035634,19.230769230769234,52
0.07,0.03,0.1,0.25,3,7,20,high,20,0.6,0.0,-0.23697611306233085,-23.697611306233085,-4.402490431254397,-3.722324947073389,-0.2815934576508125,-28.15934576508125,61,7533.336151275826,-0.0042562754835776375,18.75,32
0.07,0.03,0.1,0.2,3,7,30,high,50,0.7,0.03,-0.3322619440805065,-33.22619440805065,-4.413962648813613,-6.385186684522583,-0.3322619440805065,-33.22619440805065,61,6677.380559194935,-0.0065095312114814745,19.35483870967742,62
0.1,0.03,0.2,0.08,3,7,20,high,0,0.7,0.0,-0.9089163391621241,-90.89163391621241,-4.4279740315352445,-3.7591615363611783,-0.9137483892878057,-91.37483892878056,61,808.4475461578724,-0.027937289683548028,0.0,104
0.1,0.03,0.15,0.2,5,7,30,high,50,0.0,0.0,-0.20392291643556681,-20.392291643556682,-4.6892600292349185,-3.6718051476269298,-0.20748710012352203,-20.748710012352202,61,7960.770835644332,-0.0036166820303148548,11.76470588235294,34
0.07,0.01,0.15,0.15,5,7,10,high,0,0.6,0.0,-0.8896177362283523,-88.96177362283522,-4.694890755238055,-4.317481364740481,-0.8924127374604153,-89.24127374604153,61,1006.4898148463312,-0.02722991136300208,9.30232558139535,87
0.1,0.005,0.15,0.2,3,14,30,high,50,0.6,0.0,-0.14022340573614236,-14.022340573614237,-4.705107892275751,-2.9747226886281584,-0.14022340573614236,-14.022340573614237,61,8597.765942638576,-0.00239735457234747,37.5,16
0.15,0.03,0.2,0.1,5,7,20,high,0,0.6,0.0,-0.8337578561678112,-83.37578561678112,-4.869298102763618,-4.660005628378869,-0.840338566349164,-84.0338566349164,61,1536.0340016393452,-0.023761489952465156,4.444444444444445,92
0.1,0.005,0.07,0.15,3,14,30,high,20,0.6,0.0,-0.2942651432093451,-29.426514320934512,-4.869644871369383,-4.591388836151514,-0.31452269481917317,-31.452269481917316,61,6620.999971813697,-0.005520589066618326,16.666666666666664,24
0.2,0.005,0.2,0.25,5,14,20,high,0,0.0,0.03,-0.7874473621903334,-78.74473621903334,-4.919504068003566,-5.3018373938514145,-0.8237361325558096,-82.37361325558096,61,2050.1535367437154,-0.021815424466295554,33.663366336633665,204
0.07,0.01,0.2,0.1,5,21,20,high,0,0.6,0.03,-0.9437030062345866,-94.37030062345866,-5.02264992956551,-3.968229448209323,-0.9480113217976425,-94.80113217976425,61,475.42375732810706,-0.032872931435593666,11.864406779661017,119
0.07,0.005,0.05,0.2,5,7,10,high,0,0.6,0.05,-0.920432412545066,-92.0432412545066,-5.076564915481011,-4.98332666166477,-0.9276063130775467,-92.76063130775466,61,725.5148030933542,-0.03199052788836931,16.0,101
0.1,0.005,0.15,0.1,3,7,30,high,50,0.7,0.05,-0.26674225336544566,-26.674225336544566,-5.146269357818297,-7.361467834499453,-0.26674225336544566,-26.674225336544566,61,7332.577466345543,-0.005068342426476342,13.636363636363635,44
0.07,0.005,0.15,0.1,3,7,20,high,20,0.7,0.03,-0.4351135657633665,-43.51135657633665,-5.317630379418004,-7.12654931636601,-0.4351135657633665,-43.51135657633665,61,5569.02874803377,-0.009155781602310316,20.51282051282051,78
0.1,0.005,0.15,0.2,3,21,30,high,20,0.6,0.03,-0.49588250063071043,-49.588250063071044,-5.366570888591826,-6.700151730801969,-0.49588250063071043,-49.588250063071044,61,4729.484333951429,-0.0108441927733256,20.930232558139537,86
0.07,0.03,0.1,0.1,3,7,30,high,0,0.7,0.03,-0.9641311686151305,-96.41311686151305,-5.591874734097167,-4.029083536718387,-0.9677369935134396,-96.77369935134395,61,273.51036268227,-0.03702308580452299,0.0,112
0.2,0.03,0.07,0.25,5,7,20,high,0,0.0,0.05,-0.8254968312873812,-82.54968312873811,-5.6496708236157245,-5.980789093432768,-0.8428311325346977,-84.28311325346976,61,1687.814776247858,-0.024880313641284284,40.707964601769916,228
0.15,0.03,0.2,0.2,3,21,20,high,20,0.7,0.0,-0.18296462600440408,-18.296462600440407,-5.693431596525813,-3.017623041584818,-0.1918786325354728,-19.18786325354728,61,8170.353739955959,-0.0031638591891149843,25.0,16
0.15,0.01,0.2,0.15,5,7,10,high,0,0.0,0.0,-0.917395137831614,-91.7395137831614,-5.739413061068141,-5.856024675558862,-0.9193071869911493,-91.93071869911493,61,798.47589896994,-0.03316921139160686,14.285714285714285,85
