dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,lookback_days,sma_filter_period,trailing_stop_pct,total_return,total_return_pct,sortino,sharpe,max_drawdown,max_drawdown_pct,n_days,final_equity,mean_daily_return,win_rate,n_trades
0.12,0.07,0.15,5,7,10,10,0.0,-0.1138540938685902,-11.38540938685902,-6.442444334817445,-2.8591314151567166,-0.201361480726474,-20.1361480726474,30,8675.48384822033,-0.003831928008140063,36.84210526315789,39
0.12,0.07,0.08,3,7,10,10,0.0,-0.13784976704796897,-13.784976704796897,-6.698547286222151,-4.517450837031979,-0.2019785907604649,-20.19785907604649,30,8466.895830666846,-0.004886637796061488,26.31578947368421,39
0.15,0.1,0.1,3,14,20,20,0.03,-0.08842164702052505,-8.842164702052505,-6.820262675909859,-3.799836305188809,-0.10778940042664999,-10.778940042664999,30,9115.78352979475,-0.0030683541065642177,54.054054054054056,76
0.15,0.07,0.1,3,7,20,20,0.03,-0.08842164702052505,-8.842164702052505,-6.820262675909859,-3.799836305188809,-0.10778940042664999,-10.778940042664999,30,9115.78352979475,-0.0030683541065642177,54.054054054054056,76
0.2,0.07,0.06,5,7,20,20,0.0,-0.060382117882117926,-6.038211788211792,-7.053748608554169,-5.101334417173508,-0.06961056625103774,-6.961056625103774,30,9396.17882117882,-0.002114154625193472,16.666666666666664,12
0.2,0.1,0.08,3,7,10,0,0.0,-0.2412863956315385,-24.12863956315385,-7.100194214162921,-4.944503489041753,-0.25790992236313665,-25.790992236313663,23,7308.449583332797,-0.011468837133228322,18.181818181818183,44
0.15,0.15,0.08,5,7,20,20,0.03,-0.08690613236808495,-8.690613236808495,-7.198390421578486,-4.112415674968726,-0.10627388577420989,-10.627388577420989,30,9130.93867631915,-0.0030311775176823184,52.63157894736842,78
0.15,0.07,0.06,3,7,10,20,0.0,-0.06211161723047262,-6.211161723047262,-7.2224040165212005,-4.7273887485982415,-0.09611568604903332,-9.611568604903333,30,9378.883827695274,-0.0021702205765354145,27.27272727272727,22
0.15,0.15,0.08,3,14,10,10,0.03,-0.060921590382414244,-6.092159038241425,-7.222458656117137,-5.928255590399833,-0.06906038521458226,-6.906038521458226,30,9377.826299016648,-0.0021411993770325136,41.17647058823529,34
0.2,0.15,0.06,3,7,20,20,0.05,-0.05308118644424649,-5.308118644424649,-7.304939646243798,-8.62176208050725,-0.053820824258629725,-5.382082425862973,30,9469.188135557535,-0.001870328311570881,16.666666666666664,12
