min_edge	robust_score	sortino_p10	mean_return_pct	mean_max_drawdown_pct	mean_pnl_smoothness
0.005	-9.486208054816053	-5.409659985878513	-17.282502245150088	18.735290734205662	0.0022380522159014438
0.01	-4.828076860068979	-2.8386729749013377	-7.164413598465755	8.658937203778885	0.0016061072032447117
0.02	-1.3664812668109092	-0.7537934349735668	-1.024237920867341	2.2052260908291412	0.0007701533524470052
0.03	-1.0713740200770068	-0.6019822510914328	-0.7878804803601952	1.8711579128568718	0.0005003278276418536
0.05	-0.44585802189069507	-0.23356986616514286	-0.09749817504368097	0.6979865788021415	0.00024027209960596682
0.06	-0.22221841246257837	-0.07714139350331832	0.05262794199379084	0.44389046578154645	0.00018714907750934368
0.08	-0.10106225266259777	-0.0011787002286035772	0.2111599919840279	0.132261301880564	0.00013893616307431315
0.1	-0.10106225266259777	-0.0011787002286035772	0.2111599919840279	0.132261301880564	0.00013893616307431315
