trial,description,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
12,stock_drawdown_pen,holdout_robust_score,-139.05112826671578,-0.0676,-0.19,0.5,0.0,7.766,7.43,0.6,4259840,90.77999496459961,,,,,-139.05112826671578,-9.851458916683338,-18.380934202207094,-32.00850076385441,-3.914322754445626,32.00850076385441,0.65,-12.029004486784162,-24.265362671693254,-2.063814404419659,26.367522301545677,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.03,0.05,0.0,0.0,0.02,0.0,0.99
13,stock_smooth_pen,holdout_robust_score,-109.98443398312499,-0.1788,-1.02,0.5116,0.0,6.6097,6.88,0.59,4259840,90.33643937110901,,,,,-109.98443398312499,-7.494465825238093,-12.638432570599358,-15.793146997954299,-2.811412116200049,22.365628691384373,0.9,-7.508940042190407,-14.042494356311156,-1.5564338553183938,22.36562869138429,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.5,0.02,0.0,0.99
14,stock_reward_scale_5,holdout_robust_score,-73.79491610559114,0.0198,0.44,0.6154,100.0,5.0499,5.88,0.58,4259840,90.83550119400024,,,,,-73.79491610559114,-2.808528817537119,-5.297568626918105,-7.699144399378347,-2.1485040224441105,9.282430920738827,0.85,-3.222716011718621,-7.699144399378347,-1.160834505792327,9.282430920738827,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.03,0.0,0.0,0.0,0.02,0.0,0.99
15,stock_reward_scale_20,holdout_robust_score,-129.5655548092124,0.0293,0.54,0.5714,100.0,3.4177,4.87,0.59,4227072,90.48524785041809,,,,,-129.5655548092124,-11.048789876336794,-14.419529832409916,-23.33279467172828,-3.3333364787308697,23.50960514445776,0.95,-12.768040598793112,-15.829437626704317,-2.4712980515895104,23.3386749939355,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.03,0.0,0.0,0.0,0.02,0.0,0.99
16,stock_obs_norm,holdout_robust_score,-78.50264259847327,0.1557,1.37,0.4524,100.0,21359.293,57.72,0.95,3997696,90.96501970291138,,,,,-78.50264259847327,-1.8404734976263146,-5.04507707965694,-15.292464624361383,-0.7353920483876629,18.471283418259134,0.6,-0.5855385505357027,-11.839994066408636,0.33544689402429684,18.397907573335594,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
17,stock_obs_norm_tp05,holdout_robust_score,-154.8697356495952,-0.0058,0.33,0.5,0.0,19271.6465,51.77,0.96,4161536,90.55186128616333,,,,,-154.8697356495952,-15.598075177679572,-17.757666807654477,-29.35893178814421,-4.676923702436174,30.16377548337769,1.0,-16.291007816549108,-23.369714730392943,-3.164135198757875,28.424196548901282,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,True,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
19,stock_wd_05,holdout_robust_score,-197.89827874639414,0.1248,1.29,0.4545,100.0,5.4017,5.99,0.57,4358144,90.521071434021,,,,,-197.89827874639414,-21.077489497479924,-33.15494843153705,-40.5396279033023,-5.998059514990433,40.67666921785506,1.0,-17.24485168204139,-36.20724270837855,-2.9984437875830476,36.856741447443675,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
20,stock_reg_combo,holdout_robust_score,-358.7750722189809,-0.4669,-1.75,0.4687,0.0,16761.9531,51.78,0.96,4161536,90.92042279243469,,,,,-358.7750722189809,-46.87037474027092,-86.9478514107778,-90.95362951405673,-1.945628000943707,90.94457408814489,1.0,-18.020110454431215,-87.70978333169337,-1.5732679122171356,90.47050829005627,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,10.0,True,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
21,stock_robust_champion,holdout_robust_score,-84.43301077031161,0.1957,0.99,1.0,100.0,523.7027,25.07,0.79,4030464,90.46611070632935,,,,,-84.43301077031161,-0.6072815990115228,-2.9236249524819096,-18.45078579258471,-0.16819309734588983,28.524684929830563,0.5,0.22605584648228613,-15.982897285950443,0.37792253890312005,25.584870066498794,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,5.0,True,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
22,stock_sortino_low_ent_tp,holdout_robust_score,-98.19014602961391,0.0,0.0,0.0,0.0,0.0071,0.66,0.45,4456448,90.79223704338074,,,,,-98.19014602961391,-5.16385611738478,-8.825443505837175,-12.774441265886399,-3.555476608084414,12.774441265886399,1.0,-5.477618355136965,-10.002460687802767,-3.0256416221268245,9.993564641197326,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.01,0.0,0.0,False,True,False,False,none,mlp,0.001,0.1,0.0,0.0,0.0,0.02,0.0,0.99
23,stock_cosine_slip,holdout_robust_score,-50.0,-0.0782,-0.95,0.5556,0.0,-0.0577,0.15,0.51,4653056,90.57192468643188,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,10.0,False,True,False,False,cosine,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
24,stock_trade_pen_05_s123,holdout_robust_score,-119.86854162834265,-0.0944,-0.41,0.54,0.0,4.9501,6.02,0.59,4292608,90.89280438423157,,,,,-119.86854162834265,-9.18213533492786,-20.287489324705675,-22.649708329851236,-2.806873027733041,31.469317861637524,0.6,-14.763910845830486,-21.797329421426696,-1.9458261041508287,29.798398470675853,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
25,stock_trade_pen_05_s7,holdout_robust_score,-99.02985295588712,-0.3241,-2.25,0.375,0.0,5.2172,5.95,0.59,4489216,90.89378380775452,,,,,-99.02985295588712,-7.99692220268402,-12.684178157653713,-16.129662498361157,-1.9262222168454026,19.67984373434492,0.75,-10.106656887061918,-14.713218650022753,-1.4841219706908242,19.67984373434489,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
26,stock_h512_reg,holdout_robust_score,-237.91872378542936,0.019,0.51,0.7143,100.0,11678.3115,50.17,0.95,4718592,90.60623669624329,,,,,-237.91872378542936,-5.476401233914866,-5.288016141264429,-88.72359996084573,-0.585976202584389,90.17279929112043,0.35,6.269630211540845,-88.6885223362065,1.843675291329165,90.10097173576548,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.05,10.0,True,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
27,random_mut_5043,holdout_robust_score,-103.37424584297418,-0.2691,-1.63,0.4651,0.0,8.005,6.88,0.59,4849664,90.50705766677856,,,,,-103.37424584297418,-6.010046334135792,-12.013387897130643,-18.01549258150759,-2.6069244659273623,20.690749175620148,0.75,-6.521358602630643,-15.634267025073598,-1.3671431903935454,19.152009780770104,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,0.0,False,True,False,False,none,mlp,0.001,0.0,0.05,0.0,0.0,0.02,0.0,0.99
28,random_mut_1209,holdout_robust_score,-154.37227678183712,-0.1745,-0.64,0.4815,0.0,7.3787,7.33,0.59,5668864,90.41642189025879,,,,,-154.37227678183712,-17.687222019394916,-20.52697181235396,-30.106068777292478,-2.7613016056255644,30.20039697002436,1.0,-18.80649059004836,-22.642692906047664,-2.524260691945994,27.656468708935012,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
29,random_mut_7032,holdout_robust_score,-133.5810584422311,-0.321,-0.16,0.7143,0.0,4.4047,5.64,0.6,5799936,90.72745418548584,,,,,-133.5810584422311,-10.263642502980677,-23.05834572654903,-29.331450418433295,-2.791819903678255,29.251491959720216,0.65,-18.48847107704746,-24.963476163708265,-2.2870794834257593,28.434931065798335,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,False,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.005,0.99
30,random_mut_4733,holdout_robust_score,-109.17730407600558,-0.0484,-0.46,0.3846,0.0,10.8981,8.24,0.61,5963776,90.44594383239746,,,,,-109.17730407600558,-5.966122018277882,-12.539261211535067,-22.040562729535086,-1.7917759290016295,27.67130608894443,0.65,-6.513818911943672,-18.06985454291375,-0.7537574422047599,27.671306088944426,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.99
31,random_mut_220,holdout_robust_score,-162.95134416652877,0.1247,1.32,0.5366,100.0,13479.1768,51.43,0.94,4915200,90.66248774528503,,,,,-162.95134416652877,-18.762090771200814,-23.706213458145783,-28.871965386755384,-5.333388780142885,31.446243871097685,1.0,-18.87416480118138,-25.947078256598648,-3.415355392761206,30.21291564640472,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
32,random_mut_636,holdout_robust_score,-140.904594323379,0.0938,1.0,0.5135,100.0,14.7511,9.37,0.61,6488064,90.32549810409546,,,,,-140.904594323379,-12.273439331000409,-20.858139522617126,-28.012714938237544,-3.376148700056104,31.047563104472093,0.8,-13.614765475567904,-23.519376819539573,-2.0937966899727494,31.047563104472065,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.0,0.02,0.02,0.99
33,random_mut_7101,holdout_robust_score,-187.23913588796708,-0.4294,-2.7,0.3673,0.0,9.1404,7.35,0.6,5537792,90.76498866081238,,,,,-187.23913588796708,-20.54887993129936,-32.63436422405134,-36.430620837416384,-4.997130556538763,40.22955918209434,1.0,-19.010289335314464,-34.11620815643596,-3.558704757425696,37.490857929938706,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.05,0.0,0.0,0.02,0.0,0.99
34,random_mut_1909,holdout_robust_score,-148.89326218468807,-0.1492,-0.73,0.4468,0.0,10.6006,8.01,0.61,5636096,90.7212769985199,,,,,-148.89326218468807,-12.020853052387693,-17.270004042542983,-31.479452439598244,-3.003566621548266,31.85124120634695,0.9,-12.649005519032569,-20.90614870268913,-2.177839349204098,23.69254048633343,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.01,0.99
