timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-27T15:49:29Z,tp05_s319,best.pt,111,-0.49,-9.80,14.13,-21.92,58,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s319/best.pt
2026-03-27T15:49:34Z,tp05_s319,val_best.pt,111,-0.62,-16.17,24.72,-19.53,59,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s319/val_best.pt
2026-03-27T15:49:38Z,tp05_s320,best.pt,111,1.99,-7.73,17.05,-13.14,50,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s320/best.pt
2026-03-27T15:49:42Z,tp05_s321,best.pt,111,-17.71,-35.27,8.60,-45.75,86,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s321/best.pt
2026-03-27T15:49:46Z,tp05_s321,val_best.pt,111,-6.79,-13.37,4.47,-21.30,73,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s321/val_best.pt
2026-03-27T15:54:53Z,tp05_s314,best.pt,111,7.32,-4.34,13.64,-21.47,19,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s314/best.pt
2026-03-27T15:54:57Z,tp05_s319,val_best.pt,111,-15.76,-27.13,1.56,-31.51,89,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s319/val_best.pt
2026-03-27T15:55:03Z,tp05_s320,best.pt,111,-2.74,-9.81,2.82,-20.05,77,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s320/best.pt
2026-03-27T15:55:08Z,tp05_s320,val_best.pt,111,0.61,-8.60,4.50,-16.59,49,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s320/val_best.pt
2026-03-27T15:55:12Z,tp05_s322,val_best.pt,111,-7.99,-10.82,-0.95,-14.04,104,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s322/val_best.pt
2026-03-27T16:12:03Z,tp05_s300,best.pt,111,-6.07,-16.21,26.81,-24.25,72,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s300/best.pt
2026-03-27T16:24:30Z,tp05_s307,best.pt,111,-8.04,-18.08,4.08,-24.00,92,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s307/best.pt
2026-03-27T16:35:13Z,tp05_s319,val_best.pt,111,12.95,-0.82,24.45,-6.66,15,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s319/val_best.pt
2026-03-27T16:52:05Z,tp05_s320,best.pt,111,4.54,-10.52,20.54,-17.83,44,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s320/best.pt
2026-03-27T17:13:02Z,tp05_s320,val_best.pt,111,3.46,-4.92,15.47,-15.77,32,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s320/val_best.pt
2026-03-27T17:34:16Z,tp05_s325,val_best.pt,111,-18.91,-26.23,0.74,-33.75,96,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s325/val_best.pt
2026-03-27T18:07:09Z,tp05_s300,best.pt,111,9.41,-14.66,29.54,-18.35,32,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s300/best.pt
2026-03-27T18:25:22Z,tp05_s326,val_best.pt,111,-3.01,-10.98,13.37,-14.51,66,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s326/val_best.pt
2026-03-27T18:43:05Z,tp05_s327,val_best.pt,111,-8.28,-13.13,2.29,-19.09,94,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s327/val_best.pt
2026-03-27T19:01:01Z,tp05_s329,val_best.pt,111,-5.21,-11.26,0.08,-19.76,99,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s329/val_best.pt
2026-03-27T19:19:14Z,tp05_s330,val_best.pt,111,-5.25,-27.85,10.16,-31.01,68,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s330/val_best.pt
2026-03-27T19:34:25Z,tp05_s331,val_best.pt,111,-7.61,-19.50,2.69,-24.15,80,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s331/val_best.pt
2026-03-27T19:48:37Z,tp05_s332,val_best.pt,111,-5.10,-26.08,4.70,-28.63,76,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s332/val_best.pt
2026-03-27T19:59:53Z,tp05_s333,val_best.pt,111,-9.32,-33.46,3.65,-39.44,87,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s333/val_best.pt
2026-03-27T20:08:18Z,tp05_s335,val_best.pt,111,-5.27,-9.95,-0.74,-18.44,103,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s335/val_best.pt
2026-03-27T20:17:14Z,tp05_s336,val_best.pt,111,-0.08,-24.57,17.60,-33.39,56,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s336/val_best.pt
2026-03-27T20:31:22Z,tp05_s337,best.pt,111,-8.22,-22.51,13.05,-27.57,84,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s337/best.pt
2026-03-27T21:07:33Z,tp05_s337,val_best.pt,111,-11.33,-30.37,2.72,-45.83,95,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s337/val_best.pt
2026-03-27T22:07:59Z,tp05_s338,val_best.pt,111,-2.82,-15.24,3.49,-28.57,72,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s338/val_best.pt
2026-03-27T23:15:10Z,tp05_s339,best.pt,111,-2.28,-15.22,5.31,-20.50,67,pufferlib_market/checkpoints/stocks12_sweep_v3/tp05_s339/best.pt
