trial,description,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
34,stock_h512_reg,val_return,0.2289,0.2289,1.31,0.6111,100.0,4233.7979,44.18,0.98,28049408,300.5151722431183,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.05,10.0,True,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
35,random_mut_9825,val_return,0.0495,0.0495,0.92,0.56,100.0,86.6052,19.15,0.82,33816576,300.3866448402405,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.01,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
36,random_mut_9419,val_return,0.1151,0.1151,0.53,0.5849,100.0,105.8648,17.76,0.82,34242560,300.44406056404114,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.01,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
37,random_mut_6257,val_return,0.1116,0.1116,1.44,0.6349,100.0,105.7959,19.94,0.73,33488896,300.2886140346527,,"Traceback (most recent call last): File ""<frozen runpy>"", line 198, in _run_module_as_main File ""<frozen runpy>"", line 88, in _run_code File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 483, in <module> main() ~~~~^^ File ""/nvme0n1-disk/code/stock-prediction/pufferlib_market/evaluate_holdout.py"", line 382, in main raise ValueError(f""MKTD too short for eval_ho...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
38,random_mut_8576,holdout_robust_score,-123.82606703936047,0.0589,0.79,0.5283,100.0,98.57,18.64,0.74,32505856,300.5130639076233,,,,,-123.82606703936047,-8.956118979365531,-11.60498213909154,-22.427158618706237,-2.327604215181963,27.810183256951586,0.9,-8.42399271458652,-15.324906903791508,-2.1400142946200598,27.81018325695152,,,,,,,,,,,,,,,,,,,,1024,0.0005,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
39,random_mut_1228,holdout_robust_score,-8.059995419582147,0.2762,0.99,0.551,100.0,3844.0942,47.6,0.95,26673152,300.564813375473,,,,,-8.059995419582147,7.582063929992938,4.66127985758752,0.5985989009777404,1.2443438919768248,17.970773604672196,0.0,6.845795657576153,3.898373205087241,1.7470561155460569,17.38219042780328,,,,,,,,,,,,,,,,,,,,1024,0.0005,0.08,0.001,0.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
40,random_mut_8224,holdout_robust_score,-85.13803666304482,-0.1301,-0.5,0.5306,0.0,5607.1611,48.16,0.97,27492352,300.6955597400665,,,,,-85.13803666304482,-4.192997191387007,-10.16356546488391,-14.426904903553059,-1.9412489736408887,16.206548653255233,0.65,-4.722821745274996,-13.344055216542145,-0.784699123700485,15.343333993020035,,,,,,,,,,,,,,,,,,,,1024,0.0005,0.08,0.001,0.0,True,False,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
41,random_mut_6673,holdout_robust_score,-78.04468693699908,-0.2429,-1.09,0.4528,0.0,99.7398,19.51,0.76,33292288,300.27362871170044,,,,,-78.04468693699908,-2.5590655919926357,-6.0681702923199055,-12.68313731496901,-1.6205037608224468,16.88171405748125,0.65,-3.106557966072769,-7.842525705271829,-0.5473372329564943,14.340395461582936,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
42,random_mut_9497,holdout_robust_score,-135.89136026799196,0.096,0.75,0.551,100.0,95.2018,19.33,0.74,33783808,300.5509912967682,,,,,-135.89136026799196,-8.82130051032142,-14.491347569947385,-29.004204646399977,-3.0905372145330485,30.96429782569074,0.8,-6.713383914005744,-22.82904108213866,-1.2046035625066687,26.804582261500027,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.02,0.0,0.0,0.02,0.0,0.99
43,random_mut_2272,holdout_robust_score,-5.1517505107342565,0.9195,3.8,0.5818,100.0,110.7421,18.95,0.77,32571392,300.2292492389679,,,,,-5.1517505107342565,10.602467402579077,8.858984584822878,1.801024281945447,1.6852492113935786,22.3623878531062,0.0,10.701175200779053,7.0578529774490555,2.2162108057433736,16.864680690147903,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.03,0.005,12.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.01,0.0,0.99
