trial,description,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
0,stock_baseline,holdout_robust_score,-182.09912511196868,-0.1175,-0.82,0.6087,0.0,4.8053,5.57,0.58,3833856,90.46291065216064,,,,,-182.09912511196868,-18.324183952762958,-31.603633661834902,-39.36042878426727,-4.4661339719759185,42.360238516238276,0.8,-21.492060711887966,-37.734950765974034,-3.500453369624285,38.73490078838597,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
1,stock_trade_pen_01,holdout_robust_score,-115.78661017139181,-0.5641,-2.42,0.475,0.0,7.1375,6.17,0.59,4161536,90.70631575584412,,,,,-115.78661017139181,-7.59023041708181,-21.212642891703027,-23.2820635647741,-2.74645601458732,25.171051381535857,0.6,-14.988319313161803,-22.777104124461932,-1.6022701403380673,24.971092210345404,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
2,stock_trade_pen_02,holdout_robust_score,-57.422125126894116,-0.2685,-1.93,0.525,0.0,7.9457,7.3,0.59,4292608,90.89993357658386,,,,,-57.422125126894116,2.380124254812061,-3.116642757831928,-7.656605625979464,-0.6050406600125721,15.146916888735962,0.55,-1.5671615808430215,-4.356629416768061,-0.21314898695410206,15.146916888735959,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.0,0.02,0.0,0.99
3,stock_trade_pen_03,holdout_robust_score,-158.2516910613939,0.2724,1.48,0.6087,100.0,8.2444,6.9,0.6,4390912,90.62205791473389,,,,,-158.2516910613939,-14.060020493056664,-19.149435987735657,-34.33837875097724,-2.756553724015726,34.48980806476943,0.9,-12.695997609666856,-23.859673360276926,-1.8930179712529362,33.38362100455994,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.03,0.0,0.0,0.0,0.02,0.0,0.99
4,stock_trade_pen_05,holdout_robust_score,-60.63813748266379,-0.0007,0.32,0.5,0.0,7.2019,7.19,0.59,4325376,90.8004949092865,,,,,-60.63813748266379,0.05831290951101078,-4.015130184375771,-7.510262876699453,-1.0705630791135916,19.081487910010857,0.5,-1.1424386843504724,-5.934627133751499,0.0991715108176443,18.31427049320431,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
5,stock_trade_pen_08,holdout_robust_score,-41.88881453646126,0.0104,0.29,0.6667,100.0,6.1166,6.98,0.61,4784128,90.5724105834961,,,,,-41.88881453646126,-0.7267926446381778,-3.310537920852912,-6.52372808450009,-1.5053957820827408,7.700695239843227,0.35,0.23347551103032857,-3.8720071432053005,0.35680221411230134,7.700695239843227,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.08,0.0,0.0,0.0,0.02,0.0,0.99
6,stock_trade_pen_10,holdout_robust_score,2.2290694838694973,0.0272,0.5,0.6,100.0,2.2605,6.59,0.69,4554752,90.73484134674072,,,,,2.2290694838694973,9.230669604654643,4.207916199710985,0.7467118788985317,2.7516507508566757,11.922292166116673,0.0,7.379572882910907,3.2106031354196367,3.0875884510290232,11.92229216611667,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.1,0.0,0.0,0.0,0.02,0.0,0.99
7,stock_longshort,holdout_robust_score,-32.56760833455536,-0.2952,-1.49,0.451,0.0,8.5518,7.53,0.6,4489216,90.6256742477417,,,,,-32.56760833455536,6.988059247376879,0.011799999039717476,-3.258539838660636,0.2620188800590848,20.498603738901835,0.2,5.74789507243534,-1.0812149644576858,1.6910972581087185,20.49860373890182,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.02,0.0,0.0,0.0,0.02,0.0,0.99
