timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-28T12:14:03Z,tp05_s1251,best.pt,111,24.32,0.44,34.26,-13.33,11,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1251/best.pt
2026-03-28T12:47:56Z,tp05_s1251,val_best.pt,111,25.08,-11.28,33.61,-18.95,29,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1251/val_best.pt
2026-03-28T13:17:27Z,tp05_s1251,best_neg.pt,111,25.08,-11.28,33.61,-18.95,29,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1251/best_neg.pt
2026-03-28T13:53:11Z,tp05_s1252,val_best.pt,111,-15.22,-18.45,-7.07,-27.78,111,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1252/val_best.pt
2026-03-28T14:25:18Z,tp05_s1252,best_neg.pt,111,-15.22,-18.45,-7.07,-27.78,111,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1252/best_neg.pt
2026-03-28T14:53:49Z,tp05_s1253,val_best.pt,111,0.43,-7.10,9.18,-8.90,53,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1253/val_best.pt
2026-03-28T15:07:36Z,tp05_s1253,best_neg.pt,111,0.43,-7.10,9.18,-8.90,53,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1253/best_neg.pt
2026-03-28T15:17:22Z,tp05_s1254,val_best.pt,111,-7.38,-24.79,8.76,-32.53,84,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1254/val_best.pt
2026-03-28T15:27:18Z,tp05_s1254,best_neg.pt,111,-7.38,-24.79,8.76,-32.53,84,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1254/best_neg.pt
2026-03-28T15:37:49Z,tp05_s1255,val_best.pt,111,-1.70,-13.14,11.54,-22.16,59,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1255/val_best.pt
2026-03-28T15:49:43Z,tp05_s1255,best_neg.pt,111,-1.70,-13.14,11.54,-22.16,59,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1255/best_neg.pt
2026-03-28T16:02:19Z,tp05_s1256,best.pt,111,-8.02,-14.66,-2.69,-17.90,110,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1256/best.pt
2026-03-28T16:15:46Z,tp05_s1256,val_best.pt,111,-0.02,-8.84,10.44,-11.88,56,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1256/val_best.pt
2026-03-28T16:26:47Z,tp05_s1256,best_neg.pt,111,-0.02,-8.84,10.44,-11.88,56,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1256/best_neg.pt
2026-03-28T16:38:31Z,tp05_s1257,val_best.pt,111,-1.51,-6.75,4.00,-10.95,74,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1257/val_best.pt
2026-03-28T16:49:04Z,tp05_s1257,best_neg.pt,111,-1.51,-6.75,4.00,-10.95,74,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1257/best_neg.pt
2026-03-28T17:03:49Z,tp05_s1258,val_best.pt,111,-10.63,-15.94,-5.30,-29.17,110,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1258/val_best.pt
2026-03-28T17:16:37Z,tp05_s1258,best_neg.pt,111,-10.63,-15.94,-5.30,-29.17,110,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1258/best_neg.pt
2026-03-28T17:26:31Z,tp05_s1259,val_best.pt,111,2.22,-11.47,13.86,-17.31,47,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1259/val_best.pt
2026-03-28T17:41:35Z,tp05_s1259,best_neg.pt,111,2.22,-11.47,13.86,-17.31,47,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1259/best_neg.pt
2026-03-28T17:50:51Z,tp05_s1260,val_best.pt,111,-10.04,-21.66,3.66,-28.68,80,pufferlib_market/checkpoints/stocks12_sweep_s1251_1400/tp05_s1260/val_best.pt
