timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-28T04:48:13Z,tp05_s800,best.pt,111,-4.08,-7.11,1.35,-8.51,72,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s800/best.pt
2026-03-28T05:03:20Z,tp05_s800,val_best.pt,111,1.11,-5.93,7.41,-10.69,42,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s800/val_best.pt
2026-03-28T05:17:52Z,tp05_s800,best_neg.pt,111,1.11,-5.93,7.41,-10.69,42,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s800/best_neg.pt
2026-03-28T05:37:54Z,tp05_s801,val_best.pt,111,-2.90,-8.19,0.60,-15.04,92,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s801/val_best.pt
2026-03-28T05:51:00Z,tp05_s801,best_neg.pt,111,-2.90,-8.19,0.60,-15.04,92,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s801/best_neg.pt
2026-03-28T06:01:48Z,tp05_s802,val_best.pt,111,-5.46,-24.03,17.53,-35.90,75,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s802/val_best.pt
2026-03-28T06:08:40Z,tp05_s802,best_neg.pt,111,-5.46,-24.03,17.53,-35.90,75,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s802/best_neg.pt
2026-03-28T06:14:39Z,tp05_s841,best.pt,111,-2.16,-7.52,0.75,-13.76,90,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s841/best.pt
2026-03-28T06:19:27Z,tp05_s848,val_best.pt,111,-2.48,-17.18,7.09,-21.86,64,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s848/val_best.pt
2026-03-28T06:24:47Z,tp05_s848,best_neg.pt,111,-2.48,-17.18,7.09,-21.86,64,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s848/best_neg.pt
2026-03-28T06:31:02Z,tp05_s878,best.pt,111,-9.75,-17.63,11.12,-36.35,90,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s878/best.pt
2026-03-28T06:36:55Z,tp05_s884,best.pt,111,13.25,-7.32,20.13,-23.45,20,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s884/best.pt
2026-03-28T06:42:06Z,tp05_s884,val_best.pt,111,-5.46,-13.75,1.87,-17.52,93,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s884/val_best.pt
2026-03-28T06:47:02Z,tp05_s884,best_neg.pt,111,-5.46,-13.75,1.87,-17.52,93,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s884/best_neg.pt
2026-03-28T06:52:35Z,tp05_s885,val_best.pt,111,-20.25,-30.90,-6.07,-34.48,106,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s885/val_best.pt
2026-03-28T06:59:01Z,tp05_s885,best_neg.pt,111,-20.25,-30.90,-6.07,-34.48,106,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s885/best_neg.pt
2026-03-28T07:04:25Z,tp05_s886,val_best.pt,111,11.97,4.10,19.30,1.10,0,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s886/val_best.pt
2026-03-28T07:10:37Z,tp05_s886,best_neg.pt,111,11.97,4.10,19.30,1.10,0,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s886/best_neg.pt
2026-03-28T07:16:35Z,tp05_s887,val_best.pt,111,-5.62,-13.08,7.89,-15.23,91,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s887/val_best.pt
2026-03-28T07:23:50Z,tp05_s887,best_neg.pt,111,-5.62,-13.08,7.89,-15.23,91,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s887/best_neg.pt
2026-03-28T07:29:55Z,tp05_s888,val_best.pt,111,-1.94,-4.78,6.10,-7.48,75,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s888/val_best.pt
2026-03-28T07:35:32Z,tp05_s943,best.pt,111,-3.70,-27.58,11.25,-37.31,62,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s943/best.pt
2026-03-28T07:39:54Z,tp05_s943,val_best.pt,111,-12.94,-33.35,10.19,-36.86,91,pufferlib_market/checkpoints/stocks12_sweep_s800_950/tp05_s943/val_best.pt
