timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-28T05:53:59Z,tp05_s422,best.pt,111,-2.33,-12.42,5.96,-19.33,67,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s422/best.pt
2026-03-28T06:11:40Z,tp05_s422,val_best.pt,111,4.33,-7.77,20.22,-15.05,36,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s422/val_best.pt
2026-03-28T06:22:32Z,tp05_s529,val_best.pt,111,-2.83,-13.00,9.24,-17.49,66,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s529/val_best.pt
2026-03-28T06:32:03Z,tp05_s535,val_best.pt,111,-8.84,-22.53,9.77,-30.48,73,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s535/val_best.pt
2026-03-28T06:41:48Z,tp05_s540,val_best.pt,111,11.30,-13.08,26.32,-21.78,40,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s540/val_best.pt
2026-03-28T06:51:30Z,tp05_s540,best_neg.pt,111,11.30,-13.08,26.32,-21.78,40,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s540/best_neg.pt
2026-03-28T07:02:11Z,tp05_s541,best.pt,111,6.04,-8.68,17.81,-10.39,23,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s541/best.pt
2026-03-28T07:11:57Z,tp05_s542,val_best.pt,111,-7.71,-16.02,1.61,-19.81,90,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s542/val_best.pt
2026-03-28T07:21:34Z,tp05_s542,best_neg.pt,111,-7.71,-16.02,1.61,-19.81,90,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s542/best_neg.pt
2026-03-28T07:31:23Z,tp05_s543,val_best.pt,111,-13.06,-18.42,-3.37,-22.78,102,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s543/val_best.pt
2026-03-28T07:39:42Z,tp05_s565,best.pt,111,-8.26,-23.69,2.52,-29.29,91,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s565/best.pt
2026-03-28T07:44:32Z,tp05_s567,best.pt,111,-4.47,-14.63,8.05,-25.87,68,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s567/best.pt
2026-03-28T07:45:24Z,tp05_s568,best.pt,111,-6.62,-19.66,14.96,-35.53,92,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s568/best.pt
2026-03-28T07:45:54Z,tp05_s572,best.pt,111,-1.62,-13.89,20.90,-26.98,67,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s572/best.pt
2026-03-28T07:46:11Z,tp05_s574,best.pt,111,0.34,-6.76,5.64,-9.12,51,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s574/best.pt
2026-03-28T07:46:36Z,tp05_s574,val_best.pt,111,1.61,-11.70,12.58,-18.68,48,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s574/val_best.pt
2026-03-28T07:47:01Z,tp05_s574,best_neg.pt,111,-4.39,-19.35,3.57,-24.77,81,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s574/best_neg.pt
2026-03-28T07:47:05Z,tp05_s575,val_best.pt,111,2.18,-20.04,25.38,-21.79,46,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s575/val_best.pt
2026-03-28T07:47:09Z,tp05_s575,best_neg.pt,111,2.18,-20.04,25.38,-21.79,46,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s575/best_neg.pt
2026-03-28T07:47:14Z,tp05_s576,best.pt,111,-8.58,-19.65,1.88,-23.62,91,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s576/best.pt
2026-03-28T07:47:18Z,tp05_s576,val_best.pt,111,-8.57,-19.15,2.51,-22.83,90,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s576/val_best.pt
2026-03-28T07:47:22Z,tp05_s576,best_neg.pt,111,-8.57,-19.15,2.51,-22.83,90,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s576/best_neg.pt
2026-03-28T07:49:54Z,tp05_s574,best.pt,111,4.34,-19.31,21.36,-26.31,48,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s574/best.pt
2026-03-28T07:50:06Z,tp05_s574,val_best.pt,111,-4.39,-19.35,3.57,-24.77,81,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s574/val_best.pt
2026-03-28T07:50:11Z,tp05_s575,best.pt,111,-9.55,-36.50,4.58,-39.22,90,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s575/best.pt
2026-03-28T07:50:16Z,tp05_s577,val_best.pt,111,-4.22,-11.82,2.84,-15.16,82,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s577/val_best.pt
2026-03-28T07:50:21Z,tp05_s577,best_neg.pt,111,-4.22,-11.82,2.84,-15.16,82,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s577/best_neg.pt
2026-03-28T07:50:25Z,tp05_s578,best.pt,111,-27.51,-34.66,-3.94,-43.05,108,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s578/best.pt
2026-03-28T07:50:30Z,tp05_s578,val_best.pt,111,-26.59,-40.34,-16.09,-46.82,111,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s578/val_best.pt
2026-03-28T07:50:34Z,tp05_s578,best_neg.pt,111,-26.59,-40.34,-16.09,-46.82,111,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s578/best_neg.pt
2026-03-28T07:50:39Z,tp05_s579,best.pt,111,0.00,0.00,0.00,-2.07,8,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s579/best.pt
2026-03-28T07:52:44Z,tp05_s579,val_best.pt,111,-3.39,-9.64,5.03,-14.52,82,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s579/val_best.pt
2026-03-28T07:52:49Z,tp05_s579,best_neg.pt,111,-3.39,-9.64,5.03,-14.52,82,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s579/best_neg.pt
2026-03-28T07:52:53Z,tp05_s580,best.pt,111,-5.00,-12.32,1.03,-16.01,93,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s580/best.pt
2026-03-28T07:52:58Z,tp05_s580,val_best.pt,111,4.13,-9.15,20.32,-18.73,49,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s580/val_best.pt
2026-03-28T07:53:03Z,tp05_s580,best_neg.pt,111,4.13,-9.15,20.32,-18.73,49,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s580/best_neg.pt
2026-03-28T07:53:07Z,tp05_s581,best.pt,111,-1.95,-7.49,1.54,-8.72,87,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s581/best.pt
2026-03-28T07:55:11Z,tp05_s581,best.pt,111,2.59,-11.66,11.27,-19.24,40,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s581/best.pt
2026-03-28T07:55:15Z,tp05_s581,val_best.pt,111,-17.11,-22.06,-2.60,-27.59,100,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s581/val_best.pt
2026-03-28T07:55:34Z,tp05_s581,best_neg.pt,111,-17.11,-22.06,-2.60,-27.59,100,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s581/best_neg.pt
2026-03-28T07:55:38Z,tp05_s582,val_best.pt,111,-9.03,-31.72,5.66,-35.68,80,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s582/val_best.pt
2026-03-28T07:55:42Z,tp05_s582,best_neg.pt,111,-9.03,-31.72,5.66,-35.68,80,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s582/best_neg.pt
2026-03-28T07:55:47Z,tp05_s584,best.pt,111,0.59,-2.82,5.99,-6.19,50,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s584/best.pt
2026-03-28T07:57:52Z,tp05_s583,val_best.pt,111,11.63,-3.10,24.17,-12.14,19,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s583/val_best.pt
2026-03-28T07:58:02Z,tp05_s583,best_neg.pt,111,11.63,-3.10,24.17,-12.14,19,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s583/best_neg.pt
2026-03-28T07:58:07Z,tp05_s584,val_best.pt,111,1.45,-13.41,6.68,-20.02,41,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s584/val_best.pt
2026-03-28T07:58:12Z,tp05_s584,best_neg.pt,111,1.45,-13.41,6.68,-20.02,41,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s584/best_neg.pt
2026-03-28T07:58:16Z,tp05_s585,best.pt,111,-8.06,-12.67,1.78,-15.04,88,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s585/best.pt
2026-03-28T08:00:22Z,tp05_s583,best.pt,111,-9.31,-22.93,2.47,-35.79,94,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s583/best.pt
2026-03-28T08:00:26Z,tp05_s585,val_best.pt,111,-4.11,-8.48,0.70,-12.86,98,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s585/val_best.pt
2026-03-28T08:00:31Z,tp05_s585,best_neg.pt,111,-4.11,-8.48,0.70,-12.86,98,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s585/best_neg.pt
2026-03-28T08:00:38Z,tp05_s586,best.pt,111,-14.57,-20.22,-7.63,-24.27,110,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s586/best.pt
2026-03-28T08:00:41Z,tp05_s586,val_best.pt,111,-14.90,-19.82,-3.10,-22.46,101,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s586/val_best.pt
2026-03-28T08:00:46Z,tp05_s586,best_neg.pt,111,-14.90,-19.82,-3.10,-22.46,101,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s586/best_neg.pt
2026-03-28T08:00:51Z,tp05_s587,best.pt,111,-2.97,-6.50,8.73,-9.50,63,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s587/best.pt
2026-03-28T08:02:55Z,tp05_s587,best.pt,111,-1.29,-11.05,14.80,-24.86,61,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s587/best.pt
2026-03-28T08:03:00Z,tp05_s587,val_best.pt,111,-1.29,-11.05,14.80,-24.86,61,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s587/val_best.pt
2026-03-28T08:03:04Z,tp05_s587,best_neg.pt,111,-1.29,-11.05,14.80,-24.86,61,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s587/best_neg.pt
2026-03-28T08:03:08Z,tp05_s588,best.pt,111,-6.76,-29.62,8.08,-40.15,72,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s588/best.pt
2026-03-28T08:03:16Z,tp05_s588,val_best.pt,111,-2.56,-5.22,1.02,-6.36,94,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s588/val_best.pt
2026-03-28T08:03:21Z,tp05_s588,best_neg.pt,111,-2.56,-5.22,1.02,-6.36,94,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s588/best_neg.pt
2026-03-28T08:03:26Z,tp05_s589,best.pt,111,-11.46,-16.78,2.67,-20.79,89,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s589/best.pt
2026-03-28T08:05:30Z,tp05_s589,best.pt,111,-3.64,-14.19,4.79,-20.60,65,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s589/best.pt
2026-03-28T08:05:36Z,tp05_s589,val_best.pt,111,-2.52,-14.41,4.68,-21.64,65,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s589/val_best.pt
2026-03-28T08:05:40Z,tp05_s589,best_neg.pt,111,-2.52,-14.41,4.68,-21.64,65,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s589/best_neg.pt
2026-03-28T08:05:49Z,tp05_s590,best.pt,111,-1.92,-16.35,8.85,-26.76,59,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s590/best.pt
2026-03-28T08:05:53Z,tp05_s590,val_best.pt,111,-10.22,-22.37,4.79,-29.32,88,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s590/val_best.pt
2026-03-28T08:05:59Z,tp05_s590,best_neg.pt,111,-10.22,-22.37,4.79,-29.32,88,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s590/best_neg.pt
2026-03-28T08:06:03Z,tp05_s591,best.pt,111,0.00,-0.08,0.00,-2.55,12,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s591/best.pt
2026-03-28T08:08:08Z,tp05_s591,val_best.pt,111,-20.21,-30.68,0.88,-39.87,98,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s591/val_best.pt
2026-03-28T08:08:12Z,tp05_s591,best_neg.pt,111,-20.21,-30.68,0.88,-39.87,98,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s591/best_neg.pt
2026-03-28T08:08:17Z,tp05_s592,best.pt,111,-10.32,-33.19,1.52,-39.06,97,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s592/best.pt
2026-03-28T08:08:21Z,tp05_s592,val_best.pt,111,-10.03,-33.81,1.28,-38.83,93,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s592/val_best.pt
2026-03-28T08:08:28Z,tp05_s592,best_neg.pt,111,-10.03,-33.81,1.28,-38.83,93,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s592/best_neg.pt
2026-03-28T08:08:33Z,tp05_s593,best.pt,111,8.41,-5.58,21.31,-11.00,35,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s593/best.pt
2026-03-28T08:10:37Z,tp05_s593,best.pt,111,-9.09,-21.46,-2.07,-26.53,106,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s593/best.pt
2026-03-28T08:10:42Z,tp05_s593,val_best.pt,111,0.24,-11.52,19.11,-14.29,54,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s593/val_best.pt
2026-03-28T08:10:46Z,tp05_s593,best_neg.pt,111,0.24,-11.52,19.11,-14.29,54,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s593/best_neg.pt
2026-03-28T08:10:51Z,tp05_s594,best.pt,111,-3.97,-10.33,4.21,-12.61,79,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s594/best.pt
2026-03-28T08:10:56Z,tp05_s594,val_best.pt,111,-2.30,-9.82,6.15,-16.38,77,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s594/val_best.pt
2026-03-28T08:11:01Z,tp05_s594,best_neg.pt,111,-2.30,-9.82,6.15,-16.38,77,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s594/best_neg.pt
2026-03-28T08:11:04Z,tp05_s595,best.pt,111,-2.97,-7.39,8.73,-10.34,63,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/best.pt
2026-03-28T08:13:09Z,tp05_s595,best.pt,111,-9.56,-26.71,3.66,-32.36,93,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/best.pt
2026-03-28T08:13:13Z,tp05_s595,val_best.pt,111,0.28,-11.64,16.03,-17.16,51,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/val_best.pt
2026-03-28T08:13:18Z,tp05_s595,best_neg.pt,111,0.28,-11.64,16.03,-17.16,51,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/best_neg.pt
2026-03-28T08:13:22Z,tp05_s596,best.pt,111,-0.19,-9.94,18.00,-11.89,56,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s596/best.pt
2026-03-28T08:13:26Z,tp05_s596,val_best.pt,111,-5.25,-12.37,8.64,-17.58,73,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s596/val_best.pt
2026-03-28T08:13:30Z,tp05_s596,best_neg.pt,111,-5.25,-12.37,8.64,-17.58,73,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s596/best_neg.pt
2026-03-28T08:15:35Z,tp05_s595,best.pt,111,-5.86,-17.71,4.48,-27.31,87,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/best.pt
2026-03-28T08:15:39Z,tp05_s595,val_best.pt,111,-12.64,-29.83,3.38,-36.08,95,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/val_best.pt
2026-03-28T08:15:43Z,tp05_s595,best_neg.pt,111,-12.64,-29.83,3.38,-36.08,95,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s595/best_neg.pt
2026-03-28T08:15:47Z,tp05_s597,best.pt,111,-17.51,-29.93,-2.04,-36.12,102,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s597/best.pt
2026-03-28T08:15:52Z,tp05_s597,val_best.pt,111,-23.73,-32.35,-1.35,-37.84,108,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s597/val_best.pt
2026-03-28T08:15:56Z,tp05_s597,best_neg.pt,111,-23.73,-32.35,-1.35,-37.84,108,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s597/best_neg.pt
2026-03-28T08:16:00Z,tp05_s598,best.pt,111,-1.80,-7.31,2.42,-9.30,75,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s598/best.pt
2026-03-28T08:18:04Z,tp05_s598,best.pt,111,0.10,-7.39,11.95,-15.57,52,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s598/best.pt
2026-03-28T08:18:08Z,tp05_s598,val_best.pt,111,7.66,-2.73,16.77,-10.30,20,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s598/val_best.pt
2026-03-28T08:18:12Z,tp05_s598,best_neg.pt,111,7.66,-2.73,16.77,-10.30,20,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s598/best_neg.pt
2026-03-28T08:18:16Z,tp05_s599,best.pt,111,-16.29,-21.50,-11.02,-26.93,111,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s599/best.pt
2026-03-28T08:18:21Z,tp05_s599,val_best.pt,111,-20.22,-25.15,-13.87,-29.06,111,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s599/val_best.pt
2026-03-28T08:18:25Z,tp05_s599,best_neg.pt,111,-20.22,-25.15,-13.87,-29.06,111,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s599/best_neg.pt
2026-03-28T08:20:29Z,tp05_s598,val_best.pt,111,1.38,-12.60,9.43,-24.59,45,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s598/val_best.pt
2026-03-28T08:20:33Z,tp05_s598,best_neg.pt,111,1.38,-12.60,9.43,-24.59,45,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s598/best_neg.pt
2026-03-28T08:20:37Z,tp05_s600,best.pt,111,-14.43,-21.77,-7.30,-23.68,111,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s600/best.pt
2026-03-28T08:20:42Z,tp05_s600,val_best.pt,111,-2.21,-6.27,6.90,-9.78,62,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s600/val_best.pt
2026-03-28T08:20:47Z,tp05_s600,best_neg.pt,111,-2.21,-6.27,6.90,-9.78,62,pufferlib_market/checkpoints/stocks12_sweep_s416_600/tp05_s600/best_neg.pt
