timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-28T00:26:14Z,tp05_s16,best.pt,111,-8.43,-16.92,14.18,-25.78,77,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s16/best.pt
2026-03-28T00:26:21Z,tp05_s16,val_best.pt,111,-13.96,-22.44,0.82,-26.75,98,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s16/val_best.pt
2026-03-28T00:26:30Z,tp05_s16,best_neg.pt,111,-13.96,-22.44,0.82,-26.75,98,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s16/best_neg.pt
2026-03-28T00:26:37Z,tp05_s17,best.pt,111,-2.29,-9.69,4.70,-14.64,76,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s17/best.pt
2026-03-28T00:26:45Z,tp05_s17,val_best.pt,111,-2.99,-10.46,3.50,-17.74,84,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s17/val_best.pt
2026-03-28T00:26:53Z,tp05_s17,best_neg.pt,111,-2.99,-10.46,3.50,-17.74,84,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s17/best_neg.pt
2026-03-28T00:27:00Z,tp05_s18,best.pt,111,1.61,-19.94,23.26,-31.83,52,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s18/best.pt
2026-03-28T00:27:10Z,tp05_s18,val_best.pt,111,4.20,-16.70,21.77,-28.65,47,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s18/val_best.pt
2026-03-28T00:27:23Z,tp05_s18,best_neg.pt,111,4.20,-16.70,21.77,-28.65,47,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s18/best_neg.pt
2026-03-28T00:27:43Z,tp05_s19,val_best.pt,111,-12.32,-20.75,-4.23,-23.09,110,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s19/val_best.pt
2026-03-28T00:28:29Z,tp05_s19,best_neg.pt,111,-12.32,-20.75,-4.23,-23.09,110,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s19/best_neg.pt
2026-03-28T00:54:55Z,tp05_s16,best.pt,111,0.68,-9.87,18.71,-12.66,53,pufferlib_market/checkpoints/stocks12_sweep_s16_50/tp05_s16/best.pt
