timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-28T12:14:56Z,tp05_s1401,best.pt,111,-1.93,-9.03,3.94,-14.05,78,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1401/best.pt
2026-03-28T12:51:26Z,tp05_s1401,val_best.pt,111,-6.58,-18.00,5.55,-25.47,79,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1401/val_best.pt
2026-03-28T13:24:59Z,tp05_s1401,best_neg.pt,111,-6.58,-18.00,5.55,-25.47,79,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1401/best_neg.pt
2026-03-28T13:59:37Z,tp05_s1402,val_best.pt,111,-0.79,-12.33,11.55,-26.52,61,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1402/val_best.pt
2026-03-28T14:29:05Z,tp05_s1402,best_neg.pt,111,-0.79,-12.33,11.55,-26.52,61,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1402/best_neg.pt
2026-03-28T14:59:22Z,tp05_s1403,val_best.pt,111,-11.61,-25.65,10.76,-27.99,88,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1403/val_best.pt
2026-03-28T15:07:50Z,tp05_s1403,best_neg.pt,111,-11.61,-25.65,10.76,-27.99,88,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1403/best_neg.pt
2026-03-28T15:14:49Z,tp05_s1404,val_best.pt,111,-16.42,-36.44,-2.31,-44.04,101,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1404/val_best.pt
2026-03-28T15:21:57Z,tp05_s1404,best_neg.pt,111,-16.42,-36.44,-2.31,-44.04,101,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1404/best_neg.pt
2026-03-28T15:29:57Z,tp05_s1405,val_best.pt,111,-3.38,-13.09,32.42,-17.81,70,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1405/val_best.pt
2026-03-28T15:38:39Z,tp05_s1405,best_neg.pt,111,-3.38,-13.09,32.42,-17.81,70,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1405/best_neg.pt
2026-03-28T15:49:14Z,tp05_s1406,val_best.pt,111,-10.08,-17.97,-0.62,-22.04,102,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1406/val_best.pt
2026-03-28T15:56:08Z,tp05_s1406,best_neg.pt,111,-10.08,-17.97,-0.62,-22.04,102,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1406/best_neg.pt
2026-03-28T16:05:09Z,tp05_s1407,best.pt,111,-12.14,-21.29,1.20,-34.54,95,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1407/best.pt
2026-03-28T16:15:57Z,tp05_s1407,val_best.pt,111,5.94,-7.68,19.58,-17.86,25,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1407/val_best.pt
2026-03-28T16:26:06Z,tp05_s1407,best_neg.pt,111,5.94,-7.68,19.58,-17.86,25,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1407/best_neg.pt
2026-03-28T16:37:32Z,tp05_s1408,val_best.pt,111,-11.35,-16.78,1.68,-24.12,90,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1408/val_best.pt
2026-03-28T16:47:51Z,tp05_s1408,best_neg.pt,111,-11.35,-16.78,1.68,-24.12,90,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1408/best_neg.pt
2026-03-28T17:01:06Z,tp05_s1409,val_best.pt,111,-1.06,-5.31,4.18,-7.31,74,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1409/val_best.pt
2026-03-28T17:13:17Z,tp05_s1409,best_neg.pt,111,-1.06,-5.31,4.18,-7.31,74,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1409/best_neg.pt
2026-03-28T17:24:12Z,tp05_s1410,best.pt,111,-26.98,-34.25,-7.64,-46.92,110,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1410/best.pt
2026-03-28T17:36:50Z,tp05_s1410,val_best.pt,111,9.75,-7.92,37.74,-27.43,33,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1410/val_best.pt
2026-03-28T17:48:45Z,tp05_s1410,best_neg.pt,111,9.75,-7.92,37.74,-27.43,33,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1410/best_neg.pt
2026-03-28T17:57:16Z,tp05_s1411,best.pt,111,-4.90,-11.31,7.73,-19.68,64,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1411/best.pt
2026-03-28T18:07:29Z,tp05_s1411,val_best.pt,111,1.56,-10.06,19.17,-11.91,54,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1411/val_best.pt
2026-03-28T18:13:35Z,tp05_s1412,val_best.pt,111,-0.19,-10.54,16.00,-13.45,58,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1412/val_best.pt
2026-03-28T18:21:46Z,tp05_s1414,val_best.pt,111,-10.66,-33.15,8.51,-41.96,78,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1414/val_best.pt
2026-03-28T18:32:36Z,tp05_s1418,best.pt,111,-2.59,-8.96,20.82,-11.74,69,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1418/best.pt
2026-03-28T18:40:07Z,tp05_s1418,val_best.pt,111,-9.71,-16.09,-1.26,-18.52,104,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1418/val_best.pt
2026-03-28T18:58:35Z,tp05_s1419,val_best.pt,111,-4.17,-13.25,16.89,-18.23,62,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1419/val_best.pt
2026-03-28T19:09:03Z,tp05_s1420,val_best.pt,111,-7.34,-25.43,3.90,-32.08,76,pufferlib_market/checkpoints/stocks12_sweep_s1401_1550/tp05_s1420/val_best.pt
