timestamp,seed_dir,ckpt_type,n_windows,med,p10,p90,worst,neg,checkpoint
2026-03-27T20:46:31Z,tp05_s1,best.pt,111,-0.15,-7.90,13.01,-14.75,56,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s1/best.pt
2026-03-27T21:38:40Z,tp05_s1,val_best.pt,111,21.68,-3.67,34.85,-8.66,24,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s1/val_best.pt
2026-03-27T22:50:33Z,tp05_s1,best_neg.pt,111,21.68,-3.67,34.85,-8.66,24,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s1/best_neg.pt
2026-03-27T23:45:37Z,tp05_s2,best.pt,111,-8.40,-22.49,9.88,-37.24,84,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s2/best.pt
2026-03-28T00:03:46Z,tp05_s2,val_best.pt,111,-1.66,-10.15,6.60,-13.83,65,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s2/val_best.pt
2026-03-28T00:03:56Z,tp05_s2,best_neg.pt,111,-1.66,-10.15,6.60,-13.83,65,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s2/best_neg.pt
2026-03-28T00:04:07Z,tp05_s3,best.pt,111,15.54,-4.83,31.06,-11.23,25,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s3/best.pt
2026-03-28T00:04:14Z,tp05_s3,val_best.pt,111,12.09,-9.73,30.57,-15.34,40,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s3/val_best.pt
2026-03-28T00:04:30Z,tp05_s3,best_neg.pt,111,12.09,-9.73,30.57,-15.34,40,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s3/best_neg.pt
2026-03-28T00:04:39Z,tp05_s4,best.pt,111,-2.90,-7.03,4.59,-11.02,81,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s4/best.pt
2026-03-28T00:04:51Z,tp05_s4,val_best.pt,111,-2.16,-13.80,13.61,-18.75,61,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s4/val_best.pt
2026-03-28T00:05:06Z,tp05_s4,best_neg.pt,111,-2.16,-13.80,13.61,-18.75,61,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s4/best_neg.pt
2026-03-28T00:07:10Z,tp05_s1,best.pt,111,24.65,-3.92,37.85,-21.97,21,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s1/best.pt
2026-03-28T00:07:14Z,tp05_s10,best.pt,111,-12.03,-27.77,-7.47,-35.57,106,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s10/best.pt
2026-03-28T00:07:18Z,tp05_s10,val_best.pt,111,-14.32,-30.35,0.82,-37.27,99,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s10/val_best.pt
2026-03-28T00:07:25Z,tp05_s10,best_neg.pt,111,-14.32,-30.35,0.82,-37.27,99,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s10/best_neg.pt
2026-03-28T00:07:34Z,tp05_s11,best.pt,111,-4.32,-14.61,9.38,-27.28,70,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s11/best.pt
2026-03-28T00:07:39Z,tp05_s11,val_best.pt,111,-4.27,-11.72,7.70,-20.19,87,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s11/val_best.pt
2026-03-28T00:07:43Z,tp05_s11,best_neg.pt,111,-4.27,-11.72,7.70,-20.19,87,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s11/best_neg.pt
2026-03-28T00:07:47Z,tp05_s12,best.pt,111,-12.84,-25.19,4.04,-36.12,91,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s12/best.pt
2026-03-28T00:07:51Z,tp05_s12,val_best.pt,111,-3.57,-9.52,3.01,-14.25,72,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s12/val_best.pt
2026-03-28T00:07:56Z,tp05_s12,best_neg.pt,111,-3.57,-9.52,3.01,-14.25,72,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s12/best_neg.pt
2026-03-28T00:08:00Z,tp05_s13,best.pt,111,-1.66,-8.37,11.74,-14.95,60,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/best.pt
2026-03-28T00:08:04Z,tp05_s13,val_best.pt,111,3.27,-12.56,20.70,-19.15,40,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/val_best.pt
2026-03-28T00:08:08Z,tp05_s13,best_neg.pt,111,3.27,-12.56,20.70,-19.15,40,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/best_neg.pt
2026-03-28T00:08:13Z,tp05_s14,val_best.pt,111,-11.31,-17.31,-7.18,-22.12,111,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s14/val_best.pt
2026-03-28T00:08:18Z,tp05_s14,best_neg.pt,111,-11.31,-17.31,-7.18,-22.12,111,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s14/best_neg.pt
2026-03-28T00:08:23Z,tp05_s6,best.pt,111,5.25,-15.09,16.64,-21.73,38,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s6/best.pt
2026-03-28T00:08:27Z,tp05_s6,val_best.pt,111,13.87,-10.08,22.28,-18.43,34,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s6/val_best.pt
2026-03-28T00:08:31Z,tp05_s6,best_neg.pt,111,13.87,-10.08,22.28,-18.43,34,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s6/best_neg.pt
2026-03-28T00:08:35Z,tp05_s8,best.pt,111,-1.18,-28.21,8.22,-32.23,59,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s8/best.pt
2026-03-28T00:08:39Z,tp05_s8,val_best.pt,111,-1.42,-20.36,9.08,-22.74,60,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s8/val_best.pt
2026-03-28T00:08:43Z,tp05_s8,best_neg.pt,111,-1.42,-20.36,9.08,-22.74,60,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s8/best_neg.pt
2026-03-28T00:08:47Z,tp05_s9,best.pt,111,-11.77,-24.99,2.46,-28.75,93,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s9/best.pt
2026-03-28T00:08:51Z,tp05_s9,val_best.pt,111,0.89,-7.86,10.29,-15.18,50,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s9/val_best.pt
2026-03-28T00:08:55Z,tp05_s9,best_neg.pt,111,0.89,-7.86,10.29,-15.18,50,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s9/best_neg.pt
2026-03-28T00:10:59Z,tp05_s13,best.pt,111,-3.38,-9.60,2.71,-16.59,94,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/best.pt
2026-03-28T00:11:03Z,tp05_s13,val_best.pt,111,-5.77,-14.18,7.33,-23.90,86,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/val_best.pt
2026-03-28T00:11:07Z,tp05_s13,best_neg.pt,111,-5.77,-14.18,7.33,-23.90,86,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/best_neg.pt
2026-03-28T00:15:11Z,tp05_s13,best.pt,111,-12.68,-20.37,-0.68,-25.86,101,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/best.pt
2026-03-28T00:15:15Z,tp05_s13,val_best.pt,111,-8.78,-25.30,6.09,-36.42,87,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/val_best.pt
2026-03-28T00:15:19Z,tp05_s13,best_neg.pt,111,-8.78,-25.30,6.09,-36.42,87,pufferlib_market/checkpoints/stocks12_sweep_s1_14/tp05_s13/best_neg.pt
